DONE: sourced file /scic/app/cpu/gaussian/16c-legacy/g16/bsd/g16.profile
LAMMPS (2 Apr 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (42.08 42.08 42.08)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  2048 atoms
  read_data CPU = 0.063 seconds
2048 atoms in group Ar
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 2.8
  ghost atom cutoff = 2.8
  binsize = 1.4, bins = 31 31 31
  2 neighbor lists, perpetual/occasional/extra = 1 1 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
  (2) compute rdf, occasional, copy from (1)
      attributes: half, newton on
      pair build: copy
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 0
  Time step     : 0.005
Per MPI rank memory allocation (min/avg/max) = 3.287 | 3.287 | 3.287 Mbytes
   Step          Temp          Press          Volume         TotEng    
     15700   2.5231907      5.3399409      2889.9449      0.13015138   
     15800   2.4964903      4.7895323      2923.4634      0.034362046  
     15900   2.522534       4.9328124      2900.8986      0.058910172  
     16000   2.4675471      5.1605216      2898.5661      0.043927917  
     16100   2.4637386      4.6778741      2919.5444     -0.011904005  
     16200   2.4733987      5.3182838      2891.0799      0.061773168  
     16300   2.5011232      4.6715063      2923.0568      0.015059309  
     16400   2.5694881      4.5975775      2915.9152      0.081290294  
     16500   2.5460576      5.0321992      2906.4262      0.13759056   
     16600   2.5093779      4.8160945      2937.1567      0.088534421  
     16700   2.5538215      5.0435845      2911.5556      0.16846188   
     16800   2.5343905      4.5605284      2949.2554      0.077283076  
     16900   2.5248982      5.119415       2913.5599      0.13934257   
     17000   2.5756948      4.8575596      2900.3334      0.12101359   
     17100   2.4664515      4.6905786      2922.0269     -0.0036006848 
     17200   2.5054048      5.2663711      2873.8207      0.049349826  
     17300   2.4366528      4.7394868      2908.163      -0.073016501  
     17400   2.4830613      4.853749       2890.7372     -0.030810388  
     17500   2.4843498      5.0239478      2885.3598      0.013666754  
     17600   2.5009019      4.7817163      2909.646      -0.0025329621 
     17700   2.5120747      5.0965653      2893.3258      0.08754704   
     17800   2.4586444      4.5919746      2947.269       0.013841951  
     17900   2.5091842      5.3219173      2905.3884      0.17246094   
     18000   2.4773203      5.0238651      2948.7331      0.12461911   
     18100   2.5811479      5.0898274      2921.4179      0.22825364   
     18200   2.5150245      4.9297173      2946.6489      0.15581368   
     18300   2.5363316      5.3103837      2908.6172      0.19474452   
     18400   2.4982145      4.8995516      2923.3513      0.077511249  
     18500   2.5248558      4.9971165      2894.5612      0.056702701  
     18600   2.4257134      4.7967055      2918.7595     -0.073321583  
     18700   2.5029027      4.9829399      2874.6185      0.0053720085 
     18800   2.4561644      4.906421       2894.414      -0.053342558  
     18900   2.4773099      5.0648056      2884.2284     -0.011978771  
     19000   2.5326675      4.9450791      2880.6658      0.038013369  
     19100   2.4628784      4.876638       2914.912       0.0064829811 
     19200   2.5894922      5.0149332      2886.5412      0.13473243   
     19300   2.4402724      4.5022997      2963.8261      0.0040249667 
     19400   2.6612323      5.4106232      2865.8053      0.28462276   
     19500   2.4800753      4.8221048      2945.4827      0.084834264  
     19600   2.5162205      4.8906422      2927.0813      0.10636822   
     19700   2.4364923      5.2959767      2924.3662      0.090157279  
     19800   2.5153473      4.9491458      2914.5168      0.097516979  
     19900   2.5271833      4.8862198      2915.089       0.076789503  
     20000   2.4838403      5.1368228      2905.7539      0.076354081  
Loop time of 72.3076 on 1 procs for 20000 steps with 2048 atoms

Performance: 119489.485 tau/day, 276.596 timesteps/s, 566.469 katom-step/s
99.9% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 43.841     | 43.841     | 43.841     |   0.0 | 60.63
Neigh   | 22.46      | 22.46      | 22.46      |   0.0 | 31.06
Comm    | 1.6832     | 1.6832     | 1.6832     |   0.0 |  2.33
Output  | 0.0053606  | 0.0053606  | 0.0053606  |   0.0 |  0.01
Modify  | 3.7279     | 3.7279     | 3.7279     |   0.0 |  5.16
Other   |            | 0.5907     |            |       |  0.82

Nlocal:           2048 ave        2048 max        2048 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           3478 ave        3478 max        3478 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:          65152 ave       65152 max       65152 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 65152
Ave neighs/atom = 31.8125
Neighbor list builds = 4371
Dangerous builds = 66
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 20000
  Time step     : 0.005
Per MPI rank memory allocation (min/avg/max) = 3.74 | 3.74 | 3.74 Mbytes
   Step          Temp          Press          Volume         TotEng    
     20000   2.4838403      5.1368228      2905.7539      0.076354081  
     20100   2.4994534      5.025397       2905.7539      0.076433834  
     20200   2.5242432      4.9230543      2905.7539      0.075314398  
     20300   2.4941341      5.1066509      2905.7539      0.074541891  
     20400   2.4960266      4.9999959      2905.7539      0.075611459  
     20500   2.4958369      5.0550647      2905.7539      0.076093574  
     20600   2.5406014      4.8942114      2905.7539      0.076705308  
     20700   2.5139882      4.9616359      2905.7539      0.0746273    
     20800   2.4868436      5.10019        2905.7539      0.076663827  
     20900   2.5244289      4.9408712      2905.7539      0.075035458  
     21000   2.4803682      5.2059871      2905.7539      0.076470993  
     21100   2.5156669      4.9192666      2905.7539      0.075470215  
     21200   2.5292243      4.9374399      2905.7539      0.076026743  
     21300   2.4502975      5.2795794      2905.7539      0.075579434  
     21400   2.5547059      4.8001882      2905.7539      0.074904566  
     21500   2.4785576      5.1687528      2905.7539      0.077301562  
     21600   2.5118908      5.0089093      2905.7539      0.075377769  
     21700   2.4942291      5.1092232      2905.7539      0.074484503  
     21800   2.5318743      4.8849229      2905.7539      0.075696424  
     21900   2.4965771      5.0420729      2905.7539      0.075349318  
     22000   2.4840615      5.147561       2905.7539      0.075590163  
     22100   2.537536       4.8724203      2905.7539      0.075763347  
     22200   2.5196939      4.901845       2905.7539      0.075741299  
     22300   2.4714653      5.2091773      2905.7539      0.075561261  
     22400   2.5160282      5.0266275      2905.7539      0.076390839  
     22500   2.4997208      5.0777976      2905.7539      0.076577579  
     22600   2.5208385      4.9673555      2905.7539      0.074600866  
     22700   2.5327667      4.9295359      2905.7539      0.075507804  
     22800   2.5032271      5.0714762      2905.7539      0.075804586  
     22900   2.5043246      5.0606064      2905.7539      0.075052788  
     23000   2.4660962      5.1510998      2905.7539      0.076053586  
     23100   2.5060411      4.9796116      2905.7539      0.075298059  
     23200   2.4655441      5.2523442      2905.7539      0.075860111  
     23300   2.5386422      4.7904937      2905.7539      0.075726596  
     23400   2.5048416      5.0583312      2905.7539      0.075339899  
     23500   2.4854193      5.0821791      2905.7539      0.075854941  
     23600   2.5215313      4.9418827      2905.7539      0.075245148  
     23700   2.4664277      5.234061       2905.7539      0.07497088   
     23800   2.509409       5.0939042      2905.7539      0.075062378  
     23900   2.4968797      5.0831519      2905.7539      0.075988936  
     24000   2.5065067      5.0207793      2905.7539      0.075290594  
     24100   2.4866767      5.0981458      2905.7539      0.074844212  
     24200   2.5453853      4.7889627      2905.7539      0.074481762  
     24300   2.5177998      4.9875247      2905.7539      0.075553258  
     24400   2.5060396      5.0330002      2905.7539      0.074933196  
     24500   2.5378758      4.8796808      2905.7539      0.075549397  
     24600   2.4887169      5.137905       2905.7539      0.075616126  
     24700   2.4691966      5.2013892      2905.7539      0.076261075  
     24800   2.5090083      5.0069179      2905.7539      0.075377519  
     24900   2.5025671      5.0272009      2905.7539      0.075412295  
     25000   2.4947927      5.1397506      2905.7539      0.075558728  
     25100   2.5210003      4.9268159      2905.7539      0.075008313  
     25200   2.5173102      4.9875438      2905.7539      0.074985928  
     25300   2.5081642      5.0766511      2905.7539      0.074680562  
     25400   2.5085211      5.0885757      2905.7539      0.075136754  
     25500   2.5035411      5.0518241      2905.7539      0.074587115  
     25600   2.4908416      5.028995       2905.7539      0.075596854  
     25700   2.5378507      4.8735178      2905.7539      0.074136549  
     25800   2.4891385      5.1588087      2905.7539      0.074536012  
     25900   2.4976344      5.0751909      2905.7539      0.074512507  
     26000   2.5195586      4.951557       2905.7539      0.075592524  
     26100   2.4843327      5.1270718      2905.7539      0.074993194  
     26200   2.4809128      5.1290435      2905.7539      0.076515412  
     26300   2.5045593      4.9714831      2905.7539      0.075447777  
     26400   2.5274796      4.9514196      2905.7539      0.075444898  
     26500   2.5239452      4.9479759      2905.7539      0.073729536  
     26600   2.513475       4.9440341      2905.7539      0.075515107  
     26700   2.5276674      4.927076       2905.7539      0.07556993   
     26800   2.5070685      5.0111424      2905.7539      0.075086088  
     26900   2.5318213      4.9310521      2905.7539      0.075513762  
     27000   2.5056578      5.0280803      2905.7539      0.076001137  
     27100   2.501547       5.1124564      2905.7539      0.074979937  
     27200   2.5601666      4.8666812      2905.7539      0.07503666   
     27300   2.4961584      5.0923683      2905.7539      0.075615741  
     27400   2.5327864      4.9391952      2905.7539      0.074913294  
     27500   2.4811978      5.111368       2905.7539      0.075458465  
     27600   2.5313354      4.9053831      2905.7539      0.075085408  
     27700   2.5139197      5.0690421      2905.7539      0.074218004  
     27800   2.4858865      5.0838948      2905.7539      0.074060799  
     27900   2.519769       4.9635968      2905.7539      0.075372168  
     28000   2.5073251      5.054589       2905.7539      0.07465391   
     28100   2.4786753      5.1328818      2905.7539      0.075750301  
     28200   2.5197361      4.9607951      2905.7539      0.075411107  
     28300   2.4924488      5.0773455      2905.7539      0.074896133  
     28400   2.5258458      4.852789       2905.7539      0.074622794  
     28500   2.5246695      4.9319622      2905.7539      0.075624236  
     28600   2.4852038      5.0027196      2905.7539      0.075954077  
     28700   2.5275232      4.9683866      2905.7539      0.075130649  
     28800   2.5310392      4.8599223      2905.7539      0.074933386  
     28900   2.4687447      5.2040518      2905.7539      0.076238098  
     29000   2.5223972      4.9667444      2905.7539      0.075048615  
     29100   2.4851139      5.1737559      2905.7539      0.076187407  
     29200   2.4808038      5.101218       2905.7539      0.07516295   
     29300   2.4772086      5.098061       2905.7539      0.074727793  
     29400   2.5048114      5.0163129      2905.7539      0.075008861  
     29500   2.5178869      4.9402728      2905.7539      0.076253566  
     29600   2.5329756      4.9225427      2905.7539      0.076114719  
     29700   2.4552786      5.2999465      2905.7539      0.076370809  
     29800   2.5082726      5.0393689      2905.7539      0.075413168  
     29900   2.5099013      5.0608429      2905.7539      0.07554943   
     30000   2.531541       4.9308446      2905.7539      0.07550667   
     30100   2.4687486      5.2354724      2905.7539      0.075534945  
     30200   2.5207626      4.9100821      2905.7539      0.074874043  
     30300   2.5382573      4.7944392      2905.7539      0.07616703   
     30400   2.4913248      5.061963       2905.7539      0.075750523  
     30500   2.5066103      5.0330958      2905.7539      0.074669537  
     30600   2.4970644      5.077788       2905.7539      0.074421382  
     30700   2.5007491      5.104358       2905.7539      0.075515374  
     30800   2.4817979      5.2556426      2905.7539      0.074938534  
     30900   2.5325061      4.959818       2905.7539      0.075909243  
     31000   2.5014255      5.0164592      2905.7539      0.075420709  
     31100   2.4927627      5.1245217      2905.7539      0.075026228  
     31200   2.5145083      4.9662532      2905.7539      0.074680854  
     31300   2.5067394      5.0413443      2905.7539      0.075238965  
     31400   2.5338927      4.8868384      2905.7539      0.075594159  
     31500   2.5110418      4.9978433      2905.7539      0.075038542  
     31600   2.4998946      5.0144321      2905.7539      0.074626328  
     31700   2.4808367      5.0758049      2905.7539      0.075504741  
     31800   2.4887544      5.1413343      2905.7539      0.075255245  
     31900   2.5310392      4.8414759      2905.7539      0.074974932  
     32000   2.5416826      4.8667419      2905.7539      0.074814545  
     32100   2.4637977      5.3008986      2905.7539      0.074807097  
     32200   2.5129163      5.0170466      2905.7539      0.074704294  
     32300   2.5028739      5.0221207      2905.7539      0.075773609  
     32400   2.4933489      5.0407311      2905.7539      0.074092999  
     32500   2.5318291      4.8974188      2905.7539      0.075799555  
     32600   2.4829593      5.1024378      2905.7539      0.074668592  
     32700   2.5042058      4.9889         2905.7539      0.0758235    
     32800   2.5563953      4.7340729      2905.7539      0.074257685  
     32900   2.4992065      5.0936048      2905.7539      0.075373189  
     33000   2.5060323      4.9844064      2905.7539      0.075764409  
     33100   2.4801328      5.1398855      2905.7539      0.075107737  
     33200   2.5038556      5.0032421      2905.7539      0.076164007  
     33300   2.524214       4.9533034      2905.7539      0.073776919  
     33400   2.5265713      4.9761292      2905.7539      0.074176611  
     33500   2.518873       5.0525063      2905.7539      0.075564232  
     33600   2.516432       4.9695136      2905.7539      0.074623495  
     33700   2.5169126      4.9619059      2905.7539      0.074848191  
     33800   2.4810556      5.1343744      2905.7539      0.074917749  
     33900   2.5259584      4.8816326      2905.7539      0.073783585  
     34000   2.520995       4.949074       2905.7539      0.074698447  
     34100   2.5026599      5.0017383      2905.7539      0.075294664  
     34200   2.5231523      4.9530173      2905.7539      0.075301301  
     34300   2.5157625      4.9769422      2905.7539      0.074943713  
     34400   2.5004867      5.0440328      2905.7539      0.07615629   
     34500   2.5274583      4.9248395      2905.7539      0.075445499  
     34600   2.4910364      5.0899184      2905.7539      0.075423564  
     34700   2.5404503      4.893822       2905.7539      0.075469754  
     34800   2.4868767      5.0931906      2905.7539      0.075474749  
     34900   2.5201712      4.9342859      2905.7539      0.074604789  
     35000   2.5033875      5.0811964      2905.7539      0.075681854  
     35100   2.4917154      5.1341151      2905.7539      0.075976194  
     35200   2.5161446      4.9263131      2905.7539      0.074532492  
     35300   2.5197206      4.9759963      2905.7539      0.075626616  
     35400   2.5024806      5.0627092      2905.7539      0.076199663  
     35500   2.4915649      5.0693693      2905.7539      0.074772042  
     35600   2.4815307      5.2011138      2905.7539      0.075257644  
     35700   2.5235915      4.989339       2905.7539      0.074752382  
     35800   2.4901312      5.0914555      2905.7539      0.075508504  
     35900   2.512532       5.0342938      2905.7539      0.0753745    
     36000   2.4883036      5.1438413      2905.7539      0.074475563  
     36100   2.5228919      5.0399908      2905.7539      0.074474933  
     36200   2.498837       5.0564088      2905.7539      0.074882908  
     36300   2.5127465      5.0213112      2905.7539      0.075161881  
     36400   2.4900372      5.1565151      2905.7539      0.073911023  
     36500   2.4968714      5.0282555      2905.7539      0.074219964  
     36600   2.4921862      5.0960888      2905.7539      0.075662875  
     36700   2.4914622      5.1019197      2905.7539      0.074824261  
     36800   2.485988       5.0936954      2905.7539      0.074597734  
     36900   2.5076292      4.9937045      2905.7539      0.074976018  
     37000   2.519362       4.9454078      2905.7539      0.076502919  
     37100   2.505088       5.1381007      2905.7539      0.074785123  
     37200   2.5058795      5.056085       2905.7539      0.07500712   
     37300   2.5027583      5.142054       2905.7539      0.07532801   
     37400   2.4646218      5.2458947      2905.7539      0.076248998  
     37500   2.5352311      4.8673474      2905.7539      0.075109498  
     37600   2.5435059      4.7970852      2905.7539      0.074978119  
     37700   2.4993677      5.1127458      2905.7539      0.075634979  
     37800   2.5194401      4.9274574      2905.7539      0.074111891  
     37900   2.5407672      4.8889271      2905.7539      0.074519795  
     38000   2.5088689      5.0190749      2905.7539      0.075262351  
     38100   2.5355743      4.8715238      2905.7539      0.074670449  
     38200   2.5258183      4.9191606      2905.7539      0.075716094  
     38300   2.5268646      4.8618622      2905.7539      0.07489488   
     38400   2.5276582      4.9925255      2905.7539      0.075010372  
     38500   2.5161867      4.9717426      2905.7539      0.074424896  
     38600   2.525658       4.9322222      2905.7539      0.074711874  
     38700   2.4868886      5.1330455      2905.7539      0.075083175  
     38800   2.5430991      4.8975265      2905.7539      0.074705894  
     38900   2.5521754      4.7570553      2905.7539      0.075545751  
     39000   2.5058443      4.9875932      2905.7539      0.075675862  
     39100   2.5462669      4.8114545      2905.7539      0.074459232  
     39200   2.5161149      4.9212915      2905.7539      0.074948141  
     39300   2.5330271      4.8787018      2905.7539      0.073816358  
     39400   2.5171313      4.9155653      2905.7539      0.074150975  
     39500   2.5190767      4.9209542      2905.7539      0.075321362  
     39600   2.5141934      4.9705372      2905.7539      0.074928611  
     39700   2.4955469      5.0484945      2905.7539      0.074152733  
     39800   2.4836091      5.1582243      2905.7539      0.074625583  
     39900   2.4968556      5.0415801      2905.7539      0.075061751  
     40000   2.4960177      5.0599295      2905.7539      0.07412812   
     40100   2.5188043      4.9444703      2905.7539      0.073784188  
     40200   2.5163273      4.9662879      2905.7539      0.075514336  
     40300   2.5054487      5.0256553      2905.7539      0.075258734  
     40400   2.5067817      5.0349639      2905.7539      0.074821053  
     40500   2.4824436      5.0760347      2905.7539      0.074751363  
     40600   2.4775851      5.1687879      2905.7539      0.075283151  
     40700   2.4863324      5.1255244      2905.7539      0.075329484  
     40800   2.4905684      5.0754019      2905.7539      0.075051641  
     40900   2.506203       5.0934218      2905.7539      0.076403185  
     41000   2.457708       5.2767363      2905.7539      0.074997397  
     41100   2.5084256      5.0547679      2905.7539      0.074102268  
     41200   2.4819703      5.1078704      2905.7539      0.074982346  
     41300   2.4618462      5.2520883      2905.7539      0.075243899  
     41400   2.5461641      4.8705623      2905.7539      0.073938119  
     41500   2.4798898      5.1823312      2905.7539      0.074759082  
