DONE: sourced file /scic/app/cpu/gaussian/16c-legacy/g16/bsd/g16.profile
LAMMPS (2 Apr 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (42.08 42.08 42.08)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  2048 atoms
  read_data CPU = 0.031 seconds
2048 atoms in group Ar
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 2.8
  ghost atom cutoff = 2.8
  binsize = 1.4, bins = 31 31 31
  2 neighbor lists, perpetual/occasional/extra = 1 1 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
  (2) compute rdf, occasional, copy from (1)
      attributes: half, newton on
      pair build: copy
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 0
  Time step     : 0.005
Per MPI rank memory allocation (min/avg/max) = 3.287 | 3.287 | 3.287 Mbytes
   Step          Temp          Press          Volume         TotEng    
     32900   2.0656452      5.2271466      2673.9246     -1.067816     
     33000   2.0547469      5.2641007      2673.9246     -1.0680482    
     33100   2.1117765      5.0289124      2673.9246     -1.0687931    
     33200   2.0779087      5.2152968      2673.9246     -1.0667952    
     33300   2.0469779      5.2868363      2673.9246     -1.067227     
     33400   2.0193154      5.512053       2673.9246     -1.0670215    
     33500   2.0428768      5.3416772      2673.9246     -1.0666819    
     33600   2.0704597      5.1747967      2673.9246     -1.0675719    
     33700   2.0492025      5.2841515      2673.9246     -1.0666869    
     33800   2.0461141      5.2656694      2673.9246     -1.0672334    
     33900   2.0475755      5.2896406      2673.9246     -1.0684148    
     34000   2.0303526      5.3729466      2673.9246     -1.0680599    
     34100   2.0565194      5.3295524      2673.9246     -1.0671128    
     34200   2.0762324      5.1016209      2673.9246     -1.067636     
     34300   2.0567463      5.2764713      2673.9246     -1.0680922    
     34400   2.0409353      5.359635       2673.9246     -1.0673121    
     34500   2.0690078      5.1923804      2673.9246     -1.0672836    
     34600   2.0814751      5.1056442      2673.9246     -1.0688572    
     34700   2.0916717      5.0709811      2673.9246     -1.0674628    
     34800   2.0653246      5.2032915      2673.9246     -1.0690649    
     34900   2.0925396      5.0606185      2673.9246     -1.0679853    
     35000   2.0423983      5.3520747      2673.9246     -1.0678455    
     35100   2.0901351      5.0709221      2673.9246     -1.0682034    
     35200   2.0683476      5.2186212      2673.9246     -1.0676085    
     35300   2.0678668      5.2245135      2673.9246     -1.0679829    
     35400   2.0682581      5.1900919      2673.9246     -1.0684279    
     35500   2.0477187      5.3239823      2673.9246     -1.0676921    
     35600   2.0884198      5.1685906      2673.9246     -1.06842      
     35700   2.0730649      5.2119419      2673.9246     -1.0674083    
     35800   2.0755742      5.1381406      2673.9246     -1.0688523    
     35900   2.0702686      5.2258736      2673.9246     -1.0669465    
     36000   2.096162       4.9948672      2673.9246     -1.067446     
     36100   2.0855658      5.1116901      2673.9246     -1.0669436    
     36200   2.0855793      5.1077332      2673.9246     -1.0681957    
     36300   2.0790753      5.1067808      2673.9246     -1.0683675    
     36400   2.0321708      5.4359671      2673.9246     -1.0676995    
     36500   2.0480127      5.307906       2673.9246     -1.0682962    
     36600   2.0359655      5.3782383      2673.9246     -1.0682928    
     36700   2.0332932      5.3506713      2673.9246     -1.0677139    
     36800   2.0535066      5.3146174      2673.9246     -1.0679381    
     36900   2.051595       5.2941145      2673.9246     -1.0678593    
     37000   2.0749732      5.1947005      2673.9246     -1.0684823    
     37100   2.0506662      5.2278706      2673.9246     -1.0672887    
     37200   2.0739967      5.18951        2673.9246     -1.0682972    
     37300   2.0926908      5.12166        2673.9246     -1.0672545    
     37400   2.0638596      5.2886353      2673.9246     -1.068073     
     37500   2.0928095      5.0924924      2673.9246     -1.0679102    
     37600   2.0347955      5.3946793      2673.9246     -1.0669863    
     37700   2.051834       5.2952444      2673.9246     -1.0680619    
     37800   2.08444        5.1190693      2673.9246     -1.0687095    
     37900   2.0889734      5.1109196      2673.9246     -1.0671342    
     38000   2.0620776      5.2284151      2673.9246     -1.067964     
     38100   2.0665456      5.2365016      2673.9246     -1.0689164    
     38200   2.0581481      5.27108        2673.9246     -1.0684714    
     38300   2.0622307      5.2179039      2673.9246     -1.068294     
     38400   2.0903876      5.1135076      2673.9246     -1.0679704    
     38500   2.0819148      5.1573397      2673.9246     -1.0689362    
     38600   2.0657844      5.1272176      2673.9246     -1.0672502    
     38700   2.0315791      5.3669145      2673.9246     -1.0682451    
     38800   2.0537756      5.319516       2673.9246     -1.0672023    
     38900   2.0702404      5.1863051      2673.9246     -1.0682432    
     39000   2.0156688      5.5824219      2673.9246     -1.0676918    
     39100   2.0778102      5.1822367      2673.9246     -1.0683547    
     39200   2.0732505      5.1703276      2673.9246     -1.0679894    
     39300   2.057775       5.2436292      2673.9246     -1.0687008    
     39400   2.0739914      5.1772759      2673.9246     -1.0677054    
     39500   2.0443006      5.3918889      2673.9246     -1.0664886    
     39600   2.0780262      5.1363495      2673.9246     -1.0676323    
     39700   2.0477814      5.2886546      2673.9246     -1.0678244    
     39800   2.0783574      5.1894333      2673.9246     -1.0674925    
     39900   2.0687248      5.2795051      2673.9246     -1.068051     
     40000   2.0795272      5.1555379      2673.9246     -1.0675408    
     40100   2.0800959      5.109903       2673.9246     -1.0678503    
     40200   2.0625317      5.2505743      2673.9246     -1.0678912    
     40300   2.0701557      5.1531517      2673.9246     -1.0683518    
     40400   2.0655992      5.2471812      2673.9246     -1.0670911    
     40500   2.0448942      5.2904243      2673.9246     -1.067069     
     40600   2.0784873      5.0698198      2673.9246     -1.0683819    
     40700   2.0840442      5.1237965      2673.9246     -1.0678718    
     40800   2.0472678      5.2976031      2673.9246     -1.0670106    
     40900   2.0722384      5.1716378      2673.9246     -1.0680147    
     41000   2.0769609      5.1677483      2673.9246     -1.0671524    
     41100   2.085459       5.0581054      2673.9246     -1.0679952    
     41200   2.0453162      5.3591682      2673.9246     -1.0683831    
     41300   2.0882505      5.1023993      2673.9246     -1.0683506    
     41400   2.0624208      5.2214626      2673.9246     -1.0682951    
     41500   2.0488265      5.3533706      2673.9246     -1.0670212    
     41600   2.0755546      5.1393725      2673.9246     -1.0679131    
     41700   2.0468167      5.3003382      2673.9246     -1.0681762    
     41800   2.0728246      5.1515898      2673.9246     -1.0673052    
     41900   2.0982768      5.0780721      2673.9246     -1.0679648    
     42000   2.0716181      5.1904209      2673.9246     -1.0686871    
     42100   2.0936686      5.0448058      2673.9246     -1.0679817    
     42200   2.0896916      5.110371       2673.9246     -1.0669006    
     42300   2.0903333      5.0487375      2673.9246     -1.0685771    
     42400   2.025507       5.4162686      2673.9246     -1.0679021    
     42500   2.0680349      5.2111655      2673.9246     -1.0677816    
     42600   2.0574679      5.3263819      2673.9246     -1.067242     
     42700   2.0561447      5.1972555      2673.9246     -1.0681325    
     42800   2.0384917      5.3957648      2673.9246     -1.066813     
     42900   2.0017066      5.5403471      2673.9246     -1.0681022    
     43000   2.0699133      5.2324921      2673.9246     -1.0672077    
     43100   2.1087903      4.9897456      2673.9246     -1.0684023    
     43200   2.0615702      5.167038       2673.9246     -1.0674944    
     43300   2.0981124      5.0189553      2673.9246     -1.0674481    
     43400   2.082895       5.0529817      2673.9246     -1.0681947    
     43500   2.0942021      5.121386       2673.9246     -1.0689175    
     43600   2.0920543      5.0929759      2673.9246     -1.066979     
     43700   2.0696235      5.2441787      2673.9246     -1.0676313    
     43800   2.0787034      5.1688312      2673.9246     -1.0674387    
     43900   2.0345405      5.3569665      2673.9246     -1.0673903    
     44000   2.0854856      5.0957004      2673.9246     -1.0677154    
     44100   2.0642816      5.2478845      2673.9246     -1.0673168    
     44200   2.0854609      5.1141745      2673.9246     -1.0691963    
     44300   2.0471757      5.3135995      2673.9246     -1.0680638    
     44400   2.0576014      5.2687604      2673.9246     -1.0672362    
     44500   2.0483879      5.2745677      2673.9246     -1.0685246    
     44600   2.0675799      5.1805648      2673.9246     -1.0677419    
     44700   2.0496412      5.3678355      2673.9246     -1.0671771    
     44800   2.0945105      5.0065623      2673.9246     -1.0685791    
     44900   2.0342143      5.3578928      2673.9246     -1.067502     
     45000   2.041835       5.3356345      2673.9246     -1.0676149    
     45100   2.0509088      5.3144946      2673.9246     -1.0679218    
     45200   2.063653       5.2430302      2673.9246     -1.0688369    
     45300   2.0825625      5.1227163      2673.9246     -1.0677379    
     45400   2.0407245      5.392173       2673.9246     -1.0678012    
     45500   2.0751408      5.122388       2673.9246     -1.0684864    
     45600   2.0081127      5.5108145      2673.9246     -1.0675102    
     45700   2.0484665      5.3294279      2673.9246     -1.0680763    
     45800   2.0755062      5.1703468      2673.9246     -1.0683107    
     45900   2.0852717      5.112864       2673.9246     -1.068861     
     46000   2.0278005      5.4274186      2673.9246     -1.0673903    
     46100   2.0764084      5.2052735      2673.9246     -1.06768      
     46200   2.0608451      5.1946724      2673.9246     -1.0681136    
     46300   2.032126       5.4042863      2673.9246     -1.0670042    
     46400   2.0476331      5.3463324      2673.9246     -1.0680001    
     46500   2.0415467      5.3614223      2673.9246     -1.0676942    
     46600   2.0653356      5.1957475      2673.9246     -1.0679104    
     46700   1.9977867      5.5901539      2673.9246     -1.067594     
     46800   2.0737153      5.1760388      2673.9246     -1.0688128    
     46900   2.0849794      5.1174897      2673.9246     -1.0685634    
     47000   2.079          5.1910866      2673.9246     -1.0679056    
     47100   2.0519371      5.3671989      2673.9246     -1.0676141    
     47200   2.0756328      5.1834781      2673.9246     -1.0680758    
     47300   2.0701668      5.2060162      2673.9246     -1.0682558    
     47400   2.0652982      5.18976        2673.9246     -1.0682963    
     47500   2.0556974      5.2967235      2673.9246     -1.0672371    
     47600   2.0721285      5.2511167      2673.9246     -1.0685725    
     47700   2.0853464      5.1032466      2673.9246     -1.0680997    
     47800   2.0861935      5.0574731      2673.9246     -1.0679585    
     47900   2.0697262      5.1308833      2673.9246     -1.0679104    
     48000   2.0454256      5.3638648      2673.9246     -1.0688383    
     48100   2.0668354      5.2505791      2673.9246     -1.0682041    
     48200   2.0739895      5.1753539      2673.9246     -1.0693244    
     48300   2.0644853      5.2987836      2673.9246     -1.0677505    
     48400   2.0672304      5.2040855      2673.9246     -1.0675708    
     48500   2.0995012      5.0364603      2673.9246     -1.0693364    
     48600   2.0651763      5.2259115      2673.9246     -1.0685176    
     48700   2.0833641      5.0784657      2673.9246     -1.0670221    
     48800   2.0615389      5.2698817      2673.9246     -1.067507     
     48900   2.0435463      5.4103246      2673.9246     -1.0676348    
     49000   2.0611864      5.2864329      2673.9246     -1.0677114    
     49100   2.0702732      5.1838023      2673.9246     -1.0680147    
     49200   2.0354001      5.4337701      2673.9246     -1.0674707    
     49300   2.0550901      5.2373815      2673.9246     -1.0680951    
     49400   2.1180566      4.9092328      2673.9246     -1.0682902    
     49500   2.0856402      5.0847658      2673.9246     -1.0674726    
     49600   2.0791926      5.0879055      2673.9246     -1.0673784    
     49700   2.0293306      5.4540607      2673.9246     -1.0671293    
     49800   2.0641682      5.195333       2673.9246     -1.0690919    
     49900   2.0932581      5.0800699      2673.9246     -1.0688901    
     50000   2.0735101      5.1608624      2673.9246     -1.0685511    
     50100   2.0628861      5.1918978      2673.9246     -1.0668234    
     50200   2.0429017      5.4125289      2673.9246     -1.0668845    
     50300   2.0819437      5.1269539      2673.9246     -1.0680696    
     50400   2.0744343      5.1391921      2673.9246     -1.0669382    
     50500   2.0725368      5.1905682      2673.9246     -1.0673103    
     50600   2.0964886      5.0176616      2673.9246     -1.0673834    
     50700   2.0636057      5.2574653      2673.9246     -1.0667864    
     50800   2.0789908      5.1508715      2673.9246     -1.0683586    
     50900   2.0678433      5.2719519      2673.9246     -1.0684662    
     51000   2.0757929      5.2505242      2673.9246     -1.0684076    
     51100   2.0996876      5.0303577      2673.9246     -1.0672953    
     51200   2.0758231      5.2139987      2673.9246     -1.0658928    
     51300   2.0525332      5.328614       2673.9246     -1.0674202    
     51400   2.0663425      5.2030101      2673.9246     -1.0676846    
     51500   2.0564657      5.2647887      2673.9246     -1.0679972    
     51600   2.0056682      5.5326756      2673.9246     -1.0675299    
     51700   2.0426659      5.3177389      2673.9246     -1.0677135    
     51800   2.060008       5.2762463      2673.9246     -1.0679909    
     51900   2.0382389      5.415279       2673.9246     -1.0664026    
     52000   2.0328908      5.4362161      2673.9246     -1.0671627    
     52100   2.0796625      5.1124881      2673.9246     -1.0677433    
     52200   2.0830523      5.0950781      2673.9246     -1.0675516    
     52300   2.0644678      5.2391079      2673.9246     -1.0674852    
     52400   2.0697943      5.1805791      2673.9246     -1.0677384    
     52500   2.0593503      5.3479531      2673.9246     -1.0672314    
     52600   2.0756284      5.148093       2673.9246     -1.0685888    
     52700   2.0643512      5.2446571      2673.9246     -1.0671922    
     52800   2.0615333      5.2676366      2673.9246     -1.0679528    
     52900   2.0520617      5.3353822      2673.9246     -1.0683083    
     53000   2.075144       5.174062       2673.9246     -1.0672578    
     53100   2.09311        5.0751499      2673.9246     -1.0676432    
     53200   2.0512458      5.2977681      2673.9246     -1.0668281    
     53300   2.0373748      5.3898185      2673.9246     -1.0671289    
     53400   2.0641852      5.2479503      2673.9246     -1.0678544    
     53500   2.0494878      5.2934348      2673.9246     -1.0672314    
     53600   2.0748952      5.1545129      2673.9246     -1.0667857    
     53700   2.0630775      5.2507643      2673.9246     -1.0680809    
     53800   2.0862704      5.137675       2673.9246     -1.067406     
     53900   2.0667215      5.2032464      2673.9246     -1.0678943    
     54000   2.071646       5.2054413      2673.9246     -1.0686477    
     54100   2.0889102      5.1509513      2673.9246     -1.0687444    
     54200   2.0737952      5.2002432      2673.9246     -1.0666412    
     54300   2.055584       5.2670247      2673.9246     -1.0674926    
     54400   2.0752265      5.1502927      2673.9246     -1.0675748    
     54500   2.0843546      5.1556837      2673.9246     -1.0693918    
     54600   2.0571068      5.2381898      2673.9246     -1.0676928    
     54700   2.0598531      5.294425       2673.9246     -1.0677725    
     54800   2.0544981      5.2757439      2673.9246     -1.0678458    
     54900   2.0717808      5.2286387      2673.9246     -1.0674125    
     55000   2.0497423      5.3371109      2673.9246     -1.0678087    
     55100   2.0527855      5.3024032      2673.9246     -1.0677615    
     55200   2.0732129      5.1983458      2673.9246     -1.0667921    
     55300   2.0938891      5.0816603      2673.9246     -1.0680992    
     55400   2.0819647      5.1194874      2673.9246     -1.0681946    
     55500   2.0724142      5.1977355      2673.9246     -1.0684359    
     55600   2.0552109      5.2820562      2673.9246     -1.0668339    
     55700   2.055304       5.2599792      2673.9246     -1.0669272    
     55800   2.045916       5.3326774      2673.9246     -1.0667582    
     55900   2.0318479      5.3755794      2673.9246     -1.0675591    
     56000   2.0327623      5.3716797      2673.9246     -1.0673605    
     56100   2.0191845      5.4954388      2673.9246     -1.0670698    
     56200   2.0349326      5.3756671      2673.9246     -1.0679487    
     56300   2.0247965      5.4095189      2673.9246     -1.0680796    
     56400   2.0307034      5.4162635      2673.9246     -1.0670625    
     56500   2.0309213      5.3980228      2673.9246     -1.0674816    
     56600   2.0855501      5.0709304      2673.9246     -1.0682384    
     56700   2.040473       5.3439518      2673.9246     -1.0669268    
     56800   2.0703283      5.2529433      2673.9246     -1.0680996    
     56900   2.0625812      5.2627216      2673.9246     -1.0677707    
     57000   2.0268038      5.4129132      2673.9246     -1.0671734    
     57100   2.0700492      5.1752289      2673.9246     -1.0677444    
     57200   2.0438608      5.3575168      2673.9246     -1.0682047    
     57300   2.0825804      5.1032115      2673.9246     -1.0684364    
     57400   2.0654603      5.226505       2673.9246     -1.0673034    
     57500   2.0592518      5.2732914      2673.9246     -1.0676668    
     57600   2.076631       5.2067444      2673.9246     -1.0678419    
     57700   2.0573671      5.3054946      2673.9246     -1.0663392    
     57800   2.0739928      5.1591931      2673.9246     -1.0679585    
     57900   2.1103078      5.0257558      2673.9246     -1.0675482    
     58000   2.0580781      5.2471414      2673.9246     -1.0679872    
     58100   2.0567465      5.2390359      2673.9246     -1.0679959    
     58200   2.0495907      5.3081127      2673.9246     -1.068183     
     58300   2.0991906      5.0573341      2673.9246     -1.0670897    
     58400   2.0381131      5.3777267      2673.9246     -1.0685642    
     58500   2.0358404      5.35986        2673.9246     -1.0672834    
     58600   2.0687611      5.1825469      2673.9246     -1.0671291    
     58700   2.0524824      5.3390868      2673.9246     -1.0674554    
     58800   2.0421575      5.3452986      2673.9246     -1.0673933    
     58900   2.08352        5.1765942      2673.9246     -1.0669294    
     59000   2.0786629      5.1510443      2673.9246     -1.0685621    
     59100   2.0748228      5.1579766      2673.9246     -1.06763      
     59200   2.0402608      5.2992579      2673.9246     -1.0666065    
     59300   2.0982568      5.0548418      2673.9246     -1.0681435    
     59400   2.0482232      5.3196339      2673.9246     -1.0670735    
     59500   2.0853755      5.1039506      2673.9246     -1.0685129    
     59600   2.0909066      5.0516239      2673.9246     -1.0683962    
     59700   2.0393725      5.366795       2673.9246     -1.0685234    
     59800   2.048964       5.3449758      2673.9246     -1.0668749    
     59900   2.0848531      5.1014711      2673.9246     -1.0675114    
     60000   2.0636193      5.2303662      2673.9246     -1.067536     
     60100   2.058908       5.2426194      2673.9246     -1.0679678    
     60200   2.0740144      5.2122395      2673.9246     -1.0680419    
     60300   2.0985307      5.0587961      2673.9246     -1.068249     
     60400   2.057961       5.2772658      2673.9246     -1.0665996    
     60500   2.050573       5.3098007      2673.9246     -1.0671276    
     60600   2.0773333      5.2214671      2673.9246     -1.0681416    
     60700   2.0435599      5.372124       2673.9246     -1.0677852    
     60800   2.0598742      5.2416807      2673.9246     -1.0679325    
     60900   2.0476688      5.2976035      2673.9246     -1.0671524    
     61000   2.0523244      5.2727827      2673.9246     -1.0665106    
     61100   2.0436566      5.3869928      2673.9246     -1.0668333    
     61200   2.0943258      5.0839005      2673.9246     -1.0677826    
     61300   2.0583065      5.2278232      2673.9246     -1.0677082    
     61400   2.0627251      5.2101076      2673.9246     -1.0680168    
     61500   2.0524174      5.2844363      2673.9246     -1.0665292    
     61600   2.0392524      5.3536244      2673.9246     -1.0669233    
     61700   2.078993       5.177508       2673.9246     -1.0672291    
     61800   2.0698511      5.1531527      2673.9246     -1.068337     
     61900   2.075532       5.1501896      2673.9246     -1.06763      
     62000   2.0364271      5.4065979      2673.9246     -1.0670209    
     62100   2.0814089      5.0638357      2673.9246     -1.0685093    
     62200   2.0236664      5.3951332      2673.9246     -1.0685276    
     62300   2.0695724      5.260704       2673.9246     -1.0681606    
     62400   2.074928       5.1503574      2673.9246     -1.0678139    
     62500   2.0611039      5.1555321      2673.9246     -1.0668578    
     62600   2.0470879      5.2248982      2673.9246     -1.0681365    
     62700   2.0755376      5.1763977      2673.9246     -1.0688074    
     62800   2.015312       5.4566859      2673.9246     -1.0675779    
     62900   2.0804257      5.0861696      2673.9246     -1.0679789    
     63000   2.0327919      5.4052953      2673.9246     -1.0674422    
     63100   2.0448616      5.3162582      2673.9246     -1.0682047    
     63200   2.0729013      5.1534026      2673.9246     -1.0682781    
     63300   2.049751       5.3416889      2673.9246     -1.0678801    
     63400   2.0354863      5.3186236      2673.9246     -1.0692202    
     63500   2.0263069      5.4656364      2673.9246     -1.067214     
     63600   2.0477983      5.3086933      2673.9246     -1.0686122    
     63700   2.0557473      5.2534469      2673.9246     -1.0676974    
     63800   2.0736012      5.1665226      2673.9246     -1.0675752    
     63900   2.067842       5.1573389      2673.9246     -1.0683992    
     64000   2.0896274      5.0933123      2673.9246     -1.0678151    
     64100   2.0115625      5.5148118      2673.9246     -1.0678891    
     64200   2.0601689      5.206488       2673.9246     -1.0678279    
     64300   2.0713466      5.1844612      2673.9246     -1.0669232    
     64400   2.0392112      5.3918606      2673.9246     -1.0674359    
     64500   2.0341392      5.3496945      2673.9246     -1.0680424    
     64600   2.0702895      5.2189559      2673.9246     -1.0685654    
     64700   2.0405745      5.3799908      2673.9246     -1.0669959    
     64800   2.048347       5.3080588      2673.9246     -1.0695036    
     64900   2.0663472      5.2758898      2673.9246     -1.0668442    
     65000   2.054128       5.3505866      2673.9246     -1.0685883    
     65100   2.0472262      5.2917546      2673.9246     -1.0685387    
