# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3]
21000 50
31 1.525 0.559347 13.3904
32 1.575 0.572989 14.2115
33 1.625 0.640448 15.1885
34 1.675 0.717389 16.3512
35 1.725 0.822585 17.7651
36 1.775 0.945971 19.4868
37 1.825 1.08879 21.5816
38 1.875 1.16018 23.9378
39 1.925 1.22857 26.5677
40 1.975 1.28357 29.4599
41 2.025 1.28706 32.5086
42 2.075 1.26936 35.6657
43 2.125 1.22029 38.8488
44 2.175 1.14539 41.9788
45 2.225 1.04887 44.9783
46 2.275 0.96284 47.8569
47 2.325 0.887629 50.6286
48 2.375 0.831947 53.3394
49 2.425 0.816998 56.1146
50 2.475 0.8125 58.9896
24000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.00110379 0.000488281
19 0.925 0.128996 0.0642578
20 0.975 1.13529 0.687793
21 1.025 2.64319 2.29219
22 1.075 3.00263 4.29688
23 1.125 2.42824 6.07236
24 1.175 1.86862 7.56279
25 1.225 1.36066 8.74238
26 1.275 1.00045 9.68193
27 1.325 0.810255 10.5037
28 1.375 0.673275 11.2391
29 1.425 0.606715 11.9508
30 1.475 0.55929 12.6537
31 1.525 0.565234 13.4131
32 1.575 0.585323 14.2519
33 1.625 0.617977 15.1945
34 1.675 0.721487 16.3639
35 1.725 0.817359 17.7688
36 1.775 0.940981 19.4814
37 1.825 1.06052 21.5219
38 1.875 1.17028 23.8985
39 1.925 1.22894 26.5292
40 1.975 1.2811 29.4158
41 2.025 1.30734 32.5126
42 2.075 1.26897 35.6688
43 2.125 1.22984 38.8768
44 2.175 1.14221 41.998
45 2.225 1.047 44.9922
46 2.275 0.957123 47.8537
47 2.325 0.885877 50.6199
48 2.375 0.844326 53.371
49 2.425 0.814065 56.1363
50 2.475 0.808416 58.9969
25000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.000662274 0.000292969
19 0.925 0.12465 0.0619141
20 0.975 1.1721 0.705664
21 1.025 2.6152 2.29307
22 1.075 2.98713 4.2874
23 1.125 2.45723 6.08408
24 1.175 1.83275 7.5459
25 1.225 1.35244 8.71836
26 1.275 1.01449 9.67109
27 1.325 0.818728 10.5015
28 1.375 0.682664 11.2471
29 1.425 0.60172 11.9529
30 1.475 0.565273 12.6634
31 1.525 0.565234 13.4228
32 1.575 0.576873 14.2494
33 1.625 0.630333 15.2109
34 1.675 0.711243 16.3637
35 1.725 0.819006 17.7715
36 1.775 0.940391 19.483
37 1.825 1.06712 21.5361
38 1.875 1.16201 23.896
39 1.925 1.23496 26.5396
40 1.975 1.28561 29.4363
41 2.025 1.29646 32.5073
42 2.075 1.26826 35.6617
43 2.125 1.23194 38.8752
44 2.175 1.14061 41.9921
45 2.225 1.04122 44.9697
46 2.275 0.96836 47.8648
47 2.325 0.881405 50.6171
48 2.375 0.846633 53.3757
49 2.425 0.815647 56.1464
50 2.475 0.803945 58.9911
26000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.00110379 0.000488281
19 0.925 0.131366 0.0654297
20 0.975 1.15521 0.699902
21 1.025 2.61246 2.28564
22 1.075 2.98625 4.27939
23 1.125 2.47806 6.09131
24 1.175 1.84964 7.5666
25 1.225 1.35165 8.73838
26 1.275 1.0252 9.70117
27 1.325 0.8013 10.5139
28 1.375 0.673991 11.25
29 1.425 0.597142 11.9505
30 1.475 0.554939 12.6479
31 1.525 0.556148 13.3951
32 1.575 0.572307 14.2152
33 1.625 0.632317 15.1798
34 1.675 0.712388 16.3344
35 1.725 0.826676 17.7554
36 1.775 0.948547 19.4817
37 1.825 1.07808 21.556
38 1.875 1.15797 23.9076
39 1.925 1.23852 26.5588
40 1.975 1.27148 29.4237
41 2.025 1.30301 32.5103
42 2.075 1.28287 35.701
43 2.125 1.21846 38.8793
44 2.175 1.13796 41.989
45 2.225 1.04348 44.973
46 2.275 0.968654 47.869
47 2.325 0.888192 50.6425
48 2.375 0.836203 53.3671
49 2.425 0.812139 56.1259
50 2.475 0.809437 58.99
27000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.00110379 0.000488281
19 0.925 0.12702 0.0632812
20 0.975 1.15147 0.695703
21 1.025 2.65944 2.30996
22 1.075 2.96212 4.2876
23 1.125 2.44961 6.07871
24 1.175 1.83385 7.54141
25 1.225 1.37035 8.72939
26 1.275 1.00284 9.67119
27 1.325 0.811603 10.4943
28 1.375 0.676315 11.233
29 1.425 0.601138 11.9382
30 1.475 0.560766 12.643
31 1.525 0.560364 13.3958
32 1.575 0.577078 14.2228
33 1.625 0.640576 15.1999
34 1.675 0.724017 16.3733
35 1.725 0.825312 17.792
36 1.775 0.955844 19.5316
37 1.825 1.06128 21.5735
38 1.875 1.15619 23.9216
39 1.925 1.22898 26.5523
40 1.975 1.28513 29.448
41 2.025 1.28351 32.4884
42 2.075 1.27408 35.6572
43 2.125 1.23078 38.8677
44 2.175 1.13517 41.9697
45 2.225 1.03757 44.9369
46 2.275 0.964016 47.819
47 2.325 0.889255 50.5958
48 2.375 0.837942 53.3261
49 2.425 0.819528 56.11
50 2.475 0.812335 58.9844
28000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.000220758 9.76563e-05
19 0.925 0.126428 0.0625977
20 0.975 1.18028 0.71084
21 1.025 2.62533 2.30439
22 1.075 2.97353 4.28965
23 1.125 2.45602 6.08545
24 1.175 1.84168 7.55439
25 1.225 1.34151 8.71738
26 1.275 1.02717 9.68203
27 1.325 0.798316 10.4917
28 1.375 0.684362 11.2392
29 1.425 0.60247 11.9459
30 1.475 0.56131 12.6514
31 1.525 0.562908 13.4076
32 1.575 0.579599 14.2382
33 1.625 0.626299 15.1936
34 1.675 0.726307 16.3707
35 1.725 0.825028 17.7889
36 1.775 0.955307 19.5275
37 1.825 1.05534 21.558
38 1.875 1.1585 23.9107
39 1.925 1.22657 26.5363
40 1.975 1.27954 29.4194
41 2.025 1.29955 32.4978
42 2.075 1.28322 35.6894
43 2.125 1.20906 38.8432
44 2.175 1.14747 41.9788
45 2.225 1.04577 44.9694
46 2.275 0.960096 47.8398
47 2.325 0.887316 50.6105
48 2.375 0.84999 53.3801
49 2.425 0.810874 56.1346
50 2.475 0.807809 58.993
29000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.000662274 0.000292969
19 0.925 0.130773 0.0649414
20 0.975 1.14365 0.693066
21 1.025 2.61809 2.28223
22 1.075 3.00483 4.28838
23 1.125 2.48474 6.10518
24 1.175 1.83507 7.56885
25 1.225 1.33227 8.72383
26 1.275 1.01158 9.67383
27 1.325 0.813914 10.4993
28 1.375 0.676405 11.2381
29 1.425 0.611877 11.9559
30 1.475 0.559679 12.6593
31 1.525 0.554913 13.4048
32 1.575 0.577214 14.2319
33 1.625 0.63475 15.2002
34 1.675 0.712931 16.3557
35 1.725 0.822415 17.7693
36 1.775 0.944791 19.4889
37 1.825 1.07042 21.5483
38 1.875 1.1634 23.911
39 1.925 1.23382 26.5521
40 1.975 1.27586 29.427
41 2.025 1.28429 32.4691
42 2.075 1.29182 35.6821
43 2.125 1.21906 38.862
44 2.175 1.14178 41.9821
45 2.225 1.04918 44.9825
46 2.275 0.961108 47.856
47 2.325 0.884939 50.6192
48 2.375 0.84007 53.3564
49 2.425 0.822805 56.1515
50 2.475 0.804718 58.9989
30000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.000662274 0.000292969
19 0.925 0.123267 0.0612305
20 0.975 1.15894 0.697754
21 1.025 2.63177 2.29521
22 1.075 2.98786 4.29004
23 1.125 2.4786 6.10234
24 1.175 1.83213 7.56367
25 1.225 1.34849 8.73271
26 1.275 1.00482 9.67637
27 1.325 0.807463 10.4953
28 1.375 0.668805 11.2258
29 1.425 0.603302 11.9335
30 1.475 0.577861 12.6598
31 1.525 0.554622 13.4049
32 1.575 0.579735 14.2356
33 1.625 0.637695 15.2084
34 1.675 0.708351 16.3564
35 1.725 0.81912 17.7645
36 1.775 0.938835 19.4731
37 1.825 1.07717 21.5456
38 1.875 1.16461 23.9107
39 1.925 1.23482 26.554
40 1.975 1.28569 29.451
41 2.025 1.29609 32.5211
42 2.075 1.27557 35.6937
43 2.125 1.22119 38.8791
44 2.175 1.13732 41.987
45 2.225 1.04461 44.9743
46 2.275 0.958855 47.841
47 2.325 0.889067 50.6172
48 2.375 0.835124 53.3383
49 2.425 0.814324 56.1045
50 2.475 0.813577 58.9833
31000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.000220758 9.76563e-05
19 0.925 0.118723 0.0587891
20 0.975 1.15681 0.694141
21 1.025 2.63627 2.29434
22 1.075 2.98157 4.28496
23 1.125 2.45522 6.08018
24 1.175 1.85295 7.55811
25 1.225 1.34309 8.72246
26 1.275 1.02364 9.68379
27 1.325 0.798893 10.494
28 1.375 0.685257 11.2425
29 1.425 0.59889 11.945
30 1.475 0.558358 12.6468
31 1.525 0.561309 13.4009
32 1.575 0.583688 14.2373
33 1.625 0.634302 15.2049
34 1.675 0.721788 16.3747
35 1.725 0.811905 17.7703
36 1.775 0.948815 19.4972
37 1.825 1.06788 21.5518
38 1.875 1.15374 23.8948
39 1.925 1.23076 26.5294
40 1.975 1.27997 29.4135
41 2.025 1.29864 32.4896
42 2.075 1.28491 35.6854
43 2.125 1.22711 38.8863
44 2.175 1.13767 41.9952
45 2.225 1.04297 44.9778
46 2.275 0.965518 47.8645
47 2.325 0.884595 50.6267
48 2.375 0.841898 53.3698
49 2.425 0.811421 56.1262
50 2.475 0.805794 58.9774
32000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.000883032 0.000390625
19 0.925 0.119316 0.059375
20 0.975 1.14916 0.690527
21 1.025 2.62276 2.28252
22 1.075 2.98479 4.27529
23 1.125 2.50491 6.10684
24 1.175 1.82907 7.56572
25 1.225 1.35784 8.74287
26 1.275 1.01574 9.69678
27 1.325 0.803419 10.5116
28 1.375 0.666659 11.2397
29 1.425 0.604218 11.9485
30 1.475 0.553773 12.6445
31 1.525 0.550842 13.3846
32 1.575 0.587436 14.2264
33 1.625 0.634302 15.1939
34 1.675 0.714196 16.3515
35 1.725 0.810939 17.7454
36 1.775 0.951981 19.478
37 1.825 1.08148 21.5588
38 1.875 1.16177 23.9182
39 1.925 1.23752 26.5672
40 1.975 1.2749 29.4398
41 2.025 1.29192 32.5001
42 2.075 1.27329 35.667
43 2.125 1.22823 38.8708
44 2.175 1.14407 41.9972
45 2.225 1.04044 44.9726
46 2.275 0.956666 47.8327
47 2.325 0.899138 50.6403
48 2.375 0.843396 53.3884
49 2.425 0.807108 56.1301
50 2.475 0.809437 58.9942
33000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.00132455 0.000585937
19 0.925 0.125637 0.0626953
20 0.975 1.16463 0.702344
21 1.025 2.62581 2.29619
22 1.075 2.96636 4.27666
23 1.125 2.4611 6.07617
24 1.175 1.84597 7.54854
25 1.225 1.35796 8.72578
26 1.275 1.00835 9.67275
27 1.325 0.814107 10.4984
28 1.375 0.684094 11.2456
29 1.425 0.60555 11.956
30 1.475 0.560611 12.6605
31 1.525 0.561164 13.4145
32 1.575 0.580485 14.2463
33 1.625 0.630589 15.2082
34 1.675 0.726548 16.3857
35 1.725 0.817245 17.7905
36 1.775 0.943771 19.5082
37 1.825 1.04672 21.5221
38 1.875 1.1749 23.9081
39 1.925 1.23537 26.5525
40 1.975 1.27131 29.4171
41 2.025 1.28801 32.4681
42 2.075 1.2771 35.6444
43 2.125 1.2319 38.8578
44 2.175 1.14078 41.9752
45 2.225 1.04621 44.9671
46 2.275 0.962415 47.8444
47 2.325 0.899106 50.652
48 2.375 0.841688 53.3944
49 2.425 0.810961 56.1492
50 2.475 0.812997 59.026
34000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.000220758 9.76563e-05
19 0.925 0.116748 0.0578125
20 0.975 1.17299 0.702051
21 1.025 2.64271 2.30615
22 1.075 2.96373 4.28486
23 1.125 2.47365 6.09355
24 1.175 1.81218 7.53896
25 1.225 1.35052 8.70977
26 1.275 1.01438 9.6624
27 1.325 0.821136 10.4952
28 1.375 0.681859 11.2399
29 1.425 0.612626 11.9586
30 1.475 0.55354 12.6543
31 1.525 0.564944 13.4133
32 1.575 0.575169 14.2375
33 1.625 0.638527 15.2115
34 1.675 0.715341 16.3709
35 1.725 0.822244 17.7843
36 1.775 0.947312 19.5084
37 1.825 1.06438 21.5562
38 1.875 1.15662 23.9052
39 1.925 1.23697 26.553
40 1.975 1.28054 29.4384
41 2.025 1.29336 32.5021
42 2.075 1.26426 35.6465
43 2.125 1.23478 38.8674
44 2.175 1.14661 42.0007
45 2.225 1.04341 44.9846
46 2.275 0.953596 47.8355
47 2.325 0.885815 50.6016
48 2.375 0.837762 53.3312
49 2.425 0.816394 56.1045
50 2.475 0.81802 58.999
35000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.00110379 0.000488281
19 0.925 0.12623 0.0628906
20 0.975 1.14738 0.693066
21 1.025 2.6263 2.28721
22 1.075 2.99225 4.28496
23 1.125 2.50731 6.11826
24 1.175 1.8112 7.56289
25 1.225 1.34658 8.73027
26 1.275 1.01418 9.68271
27 1.325 0.794464 10.4885
28 1.375 0.677746 11.2287
29 1.425 0.60247 11.9354
30 1.475 0.56706 12.6481
31 1.525 0.561745 13.4028
32 1.575 0.579326 14.233
33 1.625 0.626043 15.188
34 1.675 0.711725 16.3415
35 1.725 0.834743 17.7764
36 1.775 0.952463 19.5099
37 1.825 1.07215 21.5727
38 1.875 1.15302 23.9143
39 1.925 1.22958 26.5463
40 1.975 1.27668 29.4229
41 2.025 1.29134 32.4818
42 2.075 1.28271 35.6722
43 2.125 1.23081 38.8827
44 2.175 1.13703 41.9898
45 2.225 1.0457 44.9803
46 2.275 0.962088 47.8566
47 2.325 0.885252 50.6209
48 2.375 0.841029 53.3612
49 2.425 0.809264 56.1103
50 2.475 0.805159 58.9593
36000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.000220758 9.76563e-05
19 0.925 0.121687 0.0602539
20 0.975 1.15556 0.694922
21 1.025 2.63289 2.29307
22 1.075 2.96475 4.27246
23 1.125 2.5232 6.11738
24 1.175 1.81707 7.5667
25 1.225 1.3334 8.72266
26 1.275 1.02665 9.68682
27 1.325 0.801686 10.4999
28 1.375 0.659059 11.2197
29 1.425 0.608214 11.9332
30 1.475 0.570557 12.6503
31 1.525 0.555857 13.3971
32 1.575 0.583143 14.2327
33 1.625 0.638271 15.2063
34 1.675 0.721969 16.3765
35 1.725 0.816222 17.7795
36 1.775 0.947903 19.5047
37 1.825 1.06402 21.5519
38 1.875 1.1698 23.9275
39 1.925 1.2247 26.5491
40 1.975 1.28708 29.4492
41 2.025 1.28104 32.4837
42 2.075 1.27694 35.6597
43 2.125 1.2307 38.8699
44 2.175 1.13843 41.9809
45 2.225 1.04891 44.9805
46 2.275 0.958593 47.8464
47 2.325 0.886815 50.6155
48 2.375 0.84004 53.3526
49 2.425 0.811421 56.109
50 2.475 0.815398 58.9942
37000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.000662274 0.000292969
19 0.925 0.125637 0.0624023
20 0.975 1.15805 0.698438
21 1.025 2.64287 2.30264
22 1.075 2.96914 4.28496
23 1.125 2.45469 6.07979
24 1.175 1.85111 7.55625
25 1.225 1.34241 8.72002
26 1.275 1.02749 9.68496
27 1.325 0.811122 10.5076
28 1.375 0.675958 11.2459
29 1.425 0.597725 11.9471
30 1.475 0.561233 12.6524
31 1.525 0.550333 13.3918
32 1.575 0.579122 14.2217
33 1.625 0.635326 15.1908
34 1.675 0.721065 16.3595
35 1.725 0.819688 17.7685
36 1.775 0.945112 19.4886
37 1.825 1.07225 21.5516
38 1.875 1.16908 23.9258
39 1.925 1.23656 26.5728
40 1.975 1.27161 29.438
41 2.025 1.30441 32.5278
42 2.075 1.2769 35.7037
43 2.125 1.21359 38.8693
44 2.175 1.13671 41.9756
45 2.225 1.04703 44.9698
46 2.275 0.962807 47.8483
47 2.325 0.888348 50.6223
48 2.375 0.846334 53.3799
49 2.425 0.810616 56.1335
50 2.475 0.812445 59.0083
38000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.000662274 0.000292969
19 0.925 0.128205 0.0636719
20 0.975 1.17459 0.708789
21 1.025 2.60972 2.29287
22 1.075 2.99956 4.29551
23 1.125 2.46297 6.09639
24 1.175 1.82173 7.54941
25 1.225 1.35548 8.72451
26 1.275 1.01594 9.67861
27 1.325 0.80987 10.5
28 1.375 0.67256 11.2346
29 1.425 0.594728 11.9322
30 1.475 0.56232 12.639
31 1.525 0.563417 13.3959
32 1.575 0.588799 14.2396
33 1.625 0.628668 15.1986
34 1.675 0.716064 16.3592
35 1.725 0.814688 17.7596
36 1.775 0.941786 19.4736
37 1.825 1.07204 21.5362
38 1.875 1.17807 23.9287
39 1.925 1.23323 26.5686
40 1.975 1.28981 29.4748
41 2.025 1.28009 32.507
42 2.075 1.26618 35.6562
43 2.125 1.22392 38.8488
44 2.175 1.147 41.9832
45 2.225 1.04741 44.9785
46 2.275 0.960128 47.849
47 2.325 0.878966 50.5937
48 2.375 0.83923 53.3281
49 2.425 0.815675 56.0989
50 2.475 0.811728 58.9712
39000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.000220758 9.76563e-05
19 0.925 0.126625 0.0626953
20 0.975 1.16943 0.70498
21 1.025 2.62227 2.29668
22 1.075 2.96212 4.27432
23 1.125 2.49262 6.09687
24 1.175 1.84328 7.56709
25 1.225 1.34523 8.7333
26 1.275 1.01345 9.68506
27 1.325 0.802937 10.4994
28 1.375 0.681591 11.2438
29 1.425 0.59889 11.9464
30 1.475 0.564962 12.6564
31 1.525 0.556875 13.4046
32 1.575 0.572852 14.2255
33 1.625 0.630909 15.1879
34 1.675 0.702145 16.3259
35 1.725 0.823267 17.741
36 1.775 0.95858 19.4856
37 1.825 1.07022 21.5447
38 1.875 1.16836 23.9175
39 1.925 1.23254 26.5559
40 1.975 1.28158 29.4436
41 2.025 1.29679 32.5153
42 2.075 1.28409 35.7091
43 2.125 1.22179 38.8961
44 2.175 1.13249 41.9908
45 2.225 1.04058 44.9666
46 2.275 0.952648 47.8147
47 2.325 0.889974 50.5938
48 2.375 0.843037 53.3406
49 2.425 0.818263 56.1202
50 2.475 0.803862 58.9646
40000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.000883032 0.000390625
19 0.925 0.124057 0.0617188
20 0.975 1.15414 0.695605
21 1.025 2.63675 2.29609
22 1.075 2.99634 4.29658
23 1.125 2.46871 6.10166
24 1.175 1.84768 7.57539
25 1.225 1.32912 8.72764
26 1.275 0.99889 9.66572
27 1.325 0.798219 10.4753
28 1.375 0.682664 11.2209
29 1.425 0.607381 11.9334
30 1.475 0.555327 12.6313
31 1.525 0.567706 13.394
32 1.575 0.585051 14.2324
33 1.625 0.643264 15.2137
34 1.675 0.724861 16.3885
35 1.725 0.825767 17.8079
36 1.775 0.953429 19.5432
37 1.825 1.05819 21.5791
38 1.875 1.16441 23.9438
