# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3]
1000 50
30 1.475 0.789072 10.6403
31 1.525 0.75961 11.4915
32 1.575 0.740215 12.3765
33 1.625 0.767019 13.3525
34 1.675 0.794583 14.4272
35 1.725 0.83424 15.6239
36 1.775 0.881989 16.9633
37 1.825 0.93074 18.4576
38 1.875 1.00686 20.1644
39 1.925 1.06971 22.0751
40 1.975 1.11792 24.1774
41 2.025 1.13418 26.4196
42 2.075 1.15731 28.822
43 2.125 1.12778 31.2772
44 2.175 1.10132 33.789
45 2.225 1.06667 36.3347
46 2.275 1.03132 38.9078
47 2.325 1.00099 41.5159
48 2.375 0.974661 44.1652
49 2.425 0.953536 46.8677
50 2.475 0.944196 49.6554
4000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.0314151 0.0116211
19 0.925 0.415511 0.183301
20 0.975 1.34008 0.798633
21 1.025 2.09434 1.86162
22 1.075 2.21921 3.10068
23 1.125 1.91222 4.26982
24 1.175 1.64963 5.37002
25 1.225 1.38627 6.3748
26 1.275 1.19548 7.31348
27 1.325 1.02449 8.18213
28 1.375 0.90176 9.00566
29 1.425 0.843498 9.83291
30 1.475 0.794771 10.668
31 1.525 0.757072 11.5183
32 1.575 0.751422 12.4185
33 1.625 0.750781 13.376
34 1.675 0.794177 14.4521
35 1.725 0.822409 15.6341
36 1.775 0.892622 16.9926
37 1.825 0.944271 18.5117
38 1.875 0.996252 20.2034
39 1.925 1.06873 22.1164
40 1.975 1.11525 24.2174
41 2.025 1.14745 26.4898
42 2.075 1.14343 28.8678
43 2.125 1.13073 31.3338
44 2.175 1.10511 33.8589
45 2.225 1.0669 36.4101
46 2.275 1.0403 39.0104
47 2.325 0.99854 41.6173
48 2.375 0.971191 44.263
49 2.425 0.955283 46.9762
50 2.475 0.943636 49.7679
5000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.0252998 0.00927734
19 0.925 0.408718 0.176855
20 0.975 1.3584 0.795508
21 1.025 2.05539 1.83027
22 1.075 2.17981 3.0373
23 1.125 1.98293 4.23975
24 1.175 1.62884 5.31719
25 1.225 1.39414 6.31943
26 1.275 1.19025 7.24619
27 1.325 1.02485 8.10811
28 1.375 0.913713 8.93555
29 1.425 0.829599 9.74248
30 1.475 0.787898 10.5637
31 1.525 0.764596 11.4153
32 1.575 0.753921 12.3112
33 1.625 0.76062 13.2735
34 1.675 0.786222 14.3304
35 1.725 0.843178 15.5321
36 1.775 0.885655 16.8688
37 1.825 0.94419 18.3753
38 1.875 1.01439 20.0838
39 1.925 1.05532 21.9573
40 1.975 1.10796 24.0276
41 2.025 1.12948 26.2464
42 2.075 1.14731 28.6128
43 2.125 1.13007 31.0572
44 2.175 1.11089 33.5746
45 2.225 1.06788 36.1071
46 2.275 1.03891 38.6829
47 2.325 1.00666 41.2894
48 2.375 0.965462 43.8979
49 2.425 0.9487 46.5703
50 2.475 0.938309 49.3235
6000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0.000296763 9.76563e-05
18 0.875 0.0257283 0.00957031
19 0.925 0.417184 0.181055
20 0.975 1.35431 0.799707
21 1.025 2.10696 1.86357
22 1.075 2.13813 3.05078
23 1.125 1.94631 4.23438
24 1.175 1.63967 5.32207
25 1.225 1.3807 6.31758
26 1.275 1.18207 7.24102
27 1.325 1.03192 8.11152
28 1.375 0.942064 8.96719
29 1.425 0.835165 9.78193
30 1.475 0.7935 10.6113
31 1.525 0.774675 11.4768
32 1.575 0.758101 12.3803
33 1.625 0.762743 13.3479
34 1.675 0.775132 14.3928
35 1.725 0.833502 15.5843
36 1.775 0.872799 16.9055
37 1.825 0.934543 18.4009
38 1.875 1.01233 20.1109
39 1.925 1.06944 22.0149
40 1.975 1.1006 24.0776
41 2.025 1.13141 26.3065
42 2.075 1.13897 28.6627
43 2.125 1.13471 31.1244
44 2.175 1.11159 33.6509
45 2.225 1.06711 36.1889
46 2.275 1.04198 38.7799
47 2.325 1.00523 41.3904
48 2.375 0.979967 44.0459
49 2.425 0.95033 46.7307
50 2.475 0.947442 49.5187
7000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.0251034 0.00927734
19 0.925 0.405962 0.176953
20 0.975 1.33183 0.788086
21 1.025 2.09453 1.85029
22 1.075 2.19228 3.07324
23 1.125 1.92556 4.24971
24 1.175 1.68193 5.37051
25 1.225 1.3785 6.36895
26 1.275 1.19396 7.30576
27 1.325 1.0252 8.17441
28 1.375 0.911086 9.00576
29 1.425 0.827438 9.8168
30 1.475 0.800693 10.6575
31 1.525 0.757426 11.5077
32 1.575 0.753817 12.4103
33 1.625 0.774656 13.3975
34 1.675 0.794119 14.4729
35 1.725 0.823364 15.6554
36 1.775 0.875015 16.9859
37 1.825 0.934869 18.4888
38 1.875 1.0055 20.1948
39 1.925 1.06497 22.0994
40 1.975 1.11778 24.2037
41 2.025 1.13172 26.4436
42 2.075 1.14754 28.8283
43 2.125 1.13927 31.3113
44 2.175 1.10842 33.842
45 2.225 1.07499 36.4105
46 2.275 1.0274 38.9769
47 2.325 1.00484 41.5981
48 2.375 0.971574 44.243
49 2.425 0.954126 46.951
50 2.475 0.937147 49.7214
8000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.024444 0.00898437
19 0.925 0.413647 0.178809
20 0.975 1.35682 0.797754
21 1.025 2.04682 1.82969
22 1.075 2.17363 3.03496
23 1.125 1.93949 4.21279
24 1.175 1.65032 5.30605
25 1.225 1.40878 6.32021
26 1.275 1.19836 7.25488
27 1.325 1.03788 8.129
28 1.375 0.934029 8.97627
29 1.425 0.838746 9.79346
30 1.475 0.787146 10.6151
31 1.525 0.760396 11.4636
32 1.575 0.74272 12.3475
33 1.625 0.756817 13.3063
34 1.675 0.796669 14.3786
35 1.725 0.81438 15.5413
36 1.775 0.874754 16.8637
37 1.825 0.936456 18.36
38 1.875 1.01056 20.0645
39 1.925 1.05216 21.9351
40 1.975 1.10872 24.0099
41 2.025 1.15183 26.2758
42 2.075 1.16215 28.6764
43 2.125 1.13044 31.1254
44 2.175 1.10713 33.6382
45 2.225 1.07306 36.1868
46 2.275 1.032 38.7493
47 2.325 0.99608 41.3325
48 2.375 0.978368 43.9801
49 2.425 0.953858 46.671
50 2.475 0.942461 49.4404
9000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.0257341 0.00947266
19 0.925 0.417865 0.18125
20 0.975 1.38544 0.813965
21 1.025 2.04988 1.84854
22 1.075 2.14789 3.04082
23 1.125 1.95867 4.23154
24 1.175 1.64989 5.32559
25 1.225 1.38844 6.32627
26 1.275 1.1953 7.25947
27 1.325 1.02776 8.12607
28 1.375 0.906911 8.94971
29 1.425 0.832743 9.76191
30 1.475 0.789339 10.5868
31 1.525 0.768202 11.4448
32 1.575 0.773021 12.3658
33 1.625 0.759359 13.3289
34 1.675 0.805392 14.4142
35 1.725 0.824317 15.5922
36 1.775 0.869806 16.9084
37 1.825 0.934914 18.404
38 1.875 1.00366 20.0987
39 1.925 1.05995 21.9852
40 1.975 1.11974 24.0829
41 2.025 1.14059 26.3292
42 2.075 1.13951 28.6855
43 2.125 1.13374 31.1442
44 2.175 1.09436 33.6306
45 2.225 1.06643 36.1661
46 2.275 1.03872 38.748
47 2.325 0.991617 41.3226
48 2.375 0.989936 44.0044
49 2.425 0.966441 46.734
50 2.475 0.931647 49.4748
10000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.0243908 0.00898437
19 0.925 0.39534 0.171875
20 0.975 1.38314 0.804883
21 1.025 2.07691 1.85547
22 1.075 2.13856 3.04521
23 1.125 1.96741 4.24385
24 1.175 1.66377 5.34961
25 1.225 1.39062 6.3542
26 1.275 1.20193 7.29473
27 1.325 1.03367 8.16836
28 1.375 0.912125 8.99844
29 1.425 0.832259 9.81201
30 1.475 0.774096 10.6227
31 1.525 0.763347 11.4771
32 1.575 0.746129 12.3682
33 1.625 0.762336 13.3372
34 1.675 0.795971 14.4121
35 1.725 0.832652 15.6047
36 1.775 0.878266 16.9366
37 1.825 0.942398 18.4475
38 1.875 1.01426 20.164
39 1.925 1.06471 22.063
40 1.975 1.10775 24.1428
41 2.025 1.12989 26.373
42 2.075 1.1474 28.7513
43 2.125 1.1331 31.2142
44 2.175 1.10954 33.7406
45 2.225 1.06372 36.2754
46 2.275 1.03735 38.8599
47 2.325 0.995296 41.4496
48 2.375 0.969569 44.0819
49 2.425 0.964861 46.813
50 2.475 0.951931 49.6196
11000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0.000593757 0.000195313
18 0.875 0.0254205 0.00957031
19 0.925 0.412232 0.17959
20 0.975 1.33806 0.792676
21 1.025 2.07701 1.84443
22 1.075 2.21363 3.07744
23 1.125 1.958 4.27187
24 1.175 1.63899 5.3624
25 1.225 1.38418 6.36348
26 1.275 1.16843 7.27891
27 1.325 1.04143 8.16006
28 1.375 0.925808 9.00361
29 1.425 0.843027 9.82861
30 1.475 0.78771 10.6546
31 1.525 0.766304 11.5134
32 1.575 0.750405 12.4104
33 1.625 0.760815 13.3787
34 1.675 0.790045 14.4469
35 1.725 0.827135 15.633
36 1.775 0.87924 16.9681
37 1.825 0.936744 18.4716
38 1.875 1.01107 20.1847
39 1.925 1.06022 22.078
40 1.975 1.0926 24.1319
41 2.025 1.14519 26.3949
42 2.075 1.14167 28.7638
43 2.125 1.13497 31.2336
44 2.175 1.11718 33.7805
45 2.225 1.07614 36.3479
46 2.275 1.0251 38.9047
47 2.325 1.00137 41.5133
48 2.375 0.980514 44.1786
49 2.425 0.957256 46.8913
50 2.475 0.943778 49.6773
12000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.0296563 0.0109375
19 0.925 0.421146 0.184375
20 0.975 1.38487 0.817969
21 1.025 2.06609 1.8626
22 1.075 2.16918 3.06904
23 1.125 1.95262 4.2583
24 1.175 1.64123 5.34863
25 1.225 1.39136 6.35332
26 1.275 1.17641 7.27354
27 1.325 1.03246 8.1459
28 1.375 0.902923 8.96738
29 1.425 0.838071 9.78623
30 1.475 0.790298 10.6136
31 1.525 0.765502 11.4702
32 1.575 0.749769 12.3651
33 1.625 0.76623 13.3387
34 1.675 0.794026 14.4106
35 1.725 0.832966 15.6034
36 1.775 0.882891 16.9419
37 1.825 0.95299 18.4691
38 1.875 1.00257 20.1651
39 1.925 1.06348 22.0614
40 1.975 1.11212 24.1487
41 2.025 1.14611 26.4102
42 2.075 1.13598 28.7636
43 2.125 1.1231 31.2039
44 2.175 1.1036 33.716
45 2.225 1.06922 36.263
46 2.275 1.04531 38.8661
47 2.325 1.00051 41.4686
48 2.375 0.973265 44.1101
49 2.425 0.951747 46.8029
50 2.475 0.934812 49.5583
13000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.027876 0.0102539
19 0.925 0.414894 0.180957
20 0.975 1.36859 0.806445
21 1.025 2.074 1.854
22 1.075 2.1504 3.04873
23 1.125 1.94304 4.23086
24 1.175 1.65795 5.33125
25 1.225 1.39047 6.33428
26 1.275 1.1879 7.2626
27 1.325 1.01888 8.12256
28 1.375 0.923564 8.96191
29 1.425 0.841835 9.78359
30 1.475 0.804629 10.6251
31 1.525 0.75033 11.4639
32 1.575 0.739576 12.3457
33 1.625 0.770683 13.3239
34 1.675 0.792377 14.3926
35 1.725 0.828127 15.5771
36 1.775 0.896326 16.9345
37 1.825 0.936222 18.4334
38 1.875 0.99484 20.1146
39 1.925 1.07845 22.0356
40 1.975 1.11369 24.1239
41 2.025 1.13612 26.3632
42 2.075 1.15213 28.7477
43 2.125 1.11602 31.1701
44 2.175 1.09586 33.662
45 2.225 1.06427 36.1946
46 2.275 1.03438 38.768
47 2.325 1.00951 41.391
48 2.375 0.978824 44.0449
49 2.425 0.95254 46.7372
50 2.475 0.947009 49.5257
14000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.0264687 0.00976562
19 0.925 0.398827 0.174121
20 0.975 1.35756 0.795703
21 1.025 2.0803 1.84844
22 1.075 2.19242 3.06875
23 1.125 1.97431 4.27227
24 1.175 1.63843 5.36172
25 1.225 1.38965 6.36602
26 1.275 1.16871 7.28105
27 1.325 1.0469 8.16621
28 1.375 0.899583 8.98525
29 1.425 0.819593 9.78682
30 1.475 0.77996 10.604
31 1.525 0.769531 11.4659
32 1.575 0.771616 12.3876
33 1.625 0.756322 13.3494
34 1.675 0.790901 14.418
35 1.725 0.837638 15.6183
36 1.775 0.887087 16.9643
37 1.825 0.940169 18.4722
38 1.875 1.00953 20.1814
39 1.925 1.06845 22.0882
40 1.975 1.11152 24.176
41 2.025 1.12925 26.4061
42 2.075 1.15181 28.7944
43 2.125 1.13502 31.2627
44 2.175 1.10058 33.77
45 2.225 1.06673 36.3132
46 2.275 1.03472 38.8922
47 2.325 0.99281 41.4766
48 2.375 0.963729 44.0943
49 2.425 0.956782 46.8039
50 2.475 0.945299 49.5923
15000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.0262057 0.00966797
19 0.925 0.424356 0.18457
20 0.975 1.35444 0.804785
21 1.025 2.07884 1.85684
22 1.075 2.20911 3.08652
23 1.125 1.95878 4.28057
24 1.175 1.62594 5.36182
25 1.225 1.38887 6.36562
26 1.275 1.16426 7.27725
27 1.325 1.02108 8.14062
28 1.375 0.919299 8.97773
29 1.425 0.841938 9.80117
30 1.475 0.781366 10.6199
31 1.525 0.76418 11.4759
32 1.575 0.754305 12.3771
33 1.625 0.760593 13.3443
34 1.675 0.78668 14.4073
35 1.725 0.8285 15.5946
36 1.775 0.900392 16.9609
37 1.825 0.934654 18.4603
38 1.875 1.00995 20.1702
39 1.925 1.06916 22.0783
40 1.975 1.11639 24.1756
41 2.025 1.12809 26.4035
42 2.075 1.15096 28.7901
43 2.125 1.13318 31.2545
44 2.175 1.10285 33.7671
45 2.225 1.06273 36.301
46 2.275 1.02522 38.8564
47 2.325 1.00981 41.4854
48 2.375 0.976435 44.1379
49 2.425 0.953694 46.8389
50 2.475 0.937513 49.6046
16000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.0281866 0.0103516
19 0.925 0.419034 0.182324
20 0.975 1.37315 0.808301
21 1.025 2.0779 1.85508
22 1.075 2.15181 3.04756
23 1.125 1.93755 4.22334
24 1.175 1.67583 5.33271
25 1.225 1.38515 6.32939
26 1.275 1.15783 7.23184
27 1.325 1.02504 8.09473
28 1.375 0.914991 8.92412
29 1.425 0.848147 9.7499
30 1.475 0.792311 10.5764
31 1.525 0.764157 11.4284
32 1.575 0.756931 12.3286
33 1.625 0.755828 13.2854
34 1.675 0.78756 14.345
35 1.725 0.845014 15.5506
36 1.775 0.881728 16.8826
37 1.825 0.954651 18.407
38 1.875 1.0043 20.0998
39 1.925 1.06311 21.9887
40 1.975 1.10652 24.058
41 2.025 1.14033 26.3
42 2.075 1.14108 28.6556
43 2.125 1.13085 31.1039
44 2.175 1.09086 33.578
45 2.225 1.06897 36.1152
46 2.275 1.04196 38.7007
47 2.325 0.998988 41.2896
48 2.375 0.976429 43.93
49 2.425 0.950427 46.6096
50 2.475 0.943496 49.3805
17000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0.000296794 9.76563e-05
18 0.875 0.0266989 0.00996094
19 0.925 0.406762 0.177832
20 0.975 1.34658 0.795215
21 1.025 2.06538 1.8417
22 1.075 2.20386 3.06992
23 1.125 1.97588 4.27588
24 1.175 1.65392 5.37705
25 1.225 1.39258 6.38486
26 1.275 1.17547 7.30635
27 1.325 1.01431 8.16504
28 1.375 0.916822 9.00088
29 1.425 0.822473 9.80625
30 1.475 0.790755 10.6358
31 1.525 0.769724 11.499
32 1.575 0.753161 12.3999
33 1.625 0.756973 13.3638
34 1.675 0.797154 14.4423
35 1.725 0.828024 15.6304
36 1.775 0.878962 16.9657
37 1.825 0.954057 18.4979
38 1.875 1.00597 20.2032
39 1.925 1.06705 22.1101
40 1.975 1.1146 24.2064
41 2.025 1.13802 26.4566
42 2.075 1.14043 28.8244
43 2.125 1.12372 31.2712
44 2.175 1.09952 33.7793
45 2.225 1.06975 36.3329
46 2.275 1.03439 38.9144
47 2.325 1.00311 41.529
48 2.375 0.966023 44.1563
49 2.425 0.96284 46.8865
50 2.475 0.93647 49.6525
18000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.0265384 0.00976562
19 0.925 0.418476 0.181836
20 0.975 1.37654 0.810742
21 1.025 2.0726 1.85723
22 1.075 2.13684 3.04395
23 1.125 1.93588 4.22139
24 1.175 1.65704 5.3208
25 1.225 1.40156 6.33145
26 1.275 1.1889 7.26016
27 1.325 1.02449 8.12441
28 1.375 0.915322 8.95596
29 1.425 0.845613 9.78105
30 1.475 0.795965 10.6132
31 1.525 0.754538 11.4563
32 1.575 0.749146 12.3493
33 1.625 0.777527 13.3358
34 1.675 0.786405 14.396
35 1.725 0.830562 15.5835
36 1.775 0.875785 16.9094
37 1.825 0.943766 18.4197
38 1.875 1.00944 20.125
39 1.925 1.06549 22.0223
40 1.975 1.11677 24.1153
41 2.025 1.14097 26.3636
42 2.075 1.13618 28.7144
43 2.125 1.11851 31.1412
44 2.175 1.10005 33.6416
45 2.225 1.0723 36.1924
46 2.275 1.03418 38.7644
47 2.325 1.0074 41.3809
48 2.375 0.972641 44.017
49 2.425 0.957616 46.7228
50 2.475 0.949215 49.5165
19000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.0276801 0.0101563
19 0.925 0.420241 0.182422
20 0.975 1.32519 0.786035
21 1.025 2.08391 1.83506
22 1.075 2.18849 3.04678
23 1.125 1.95676 4.2333
24 1.175 1.64506 5.32148
25 1.225 1.37643 6.31104
26 1.275 1.17274 7.22441
27 1.325 1.00852 8.07266
28 1.375 0.912566 8.89922
29 1.425 0.865329 9.74102
30 1.475 0.793585 10.5682
31 1.525 0.763451 11.4187
32 1.575 0.754705 12.3156
33 1.625 0.753465 13.2688
34 1.675 0.794852 14.3371
35 1.725 0.846547 15.5438
36 1.775 0.888128 16.8843
37 1.825 0.946706 18.3949
38 1.875 1.00431 20.0864
39 1.925 1.05452 21.9584
40 1.975 1.11322 24.0387
41 2.025 1.13994 26.2779
42 2.075 1.14503 28.6396
43 2.125 1.12162 31.066
44 2.175 1.09884 33.5562
45 2.225 1.05034 36.0471
46 2.275 1.04535 38.6389
47 2.325 1.00466 41.2405
48 2.375 0.968354 43.8571
49 2.425 0.952189 46.5396
50 2.475 0.948962 49.3242
20000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.0219379 0.00810547
19 0.925 0.40835 0.176563
20 0.975 1.39817 0.81748
21 1.025 2.07067 1.86641
22 1.075 2.16461 3.07266
23 1.125 1.93602 4.2541
24 1.175 1.64285 5.34766
25 1.225 1.39911 6.35986
26 1.275 1.17947 7.28428
27 1.325 1.04085 8.16533
28 1.375 0.911631 8.99639
29 1.425 0.842906 9.82148
30 1.475 0.776799 10.6362
31 1.525 0.768061 11.4974
32 1.575 0.749457 12.3937
33 1.625 0.76583 13.3686
34 1.675 0.801865 14.4532
35 1.725 0.838864 15.6565
36 1.775 0.87327 16.983
37 1.825 0.945514 18.5014
