# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3] c_RDF[4] c_RDF[5] c_RDF[6] c_RDF[7]
50100 100
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0.0613412 0.00625
38 1.8 0 0 0 0 0.464908 0.05625
39 1.848 0 0 0 0 0.992411 0.16875
40 1.896 0 0 0 0 2.98554 0.525
41 1.944 0 0 0 0 5.58021 1.225
42 1.992 0 0 0 0 5.07728 1.89375
43 2.04 0 0 0 0 4.93166 2.575
44 2.088 0 0 0 0 5.52812 3.375
45 2.136 0 0 0 0 4.45708 4.05
46 2.184 0 0 0 0 3.43434 4.59375
47 2.232 0 0 0 0 2.30554 4.975
48 2.28 0 0 0 0 1.44884 5.225
49 2.328 0 0 0 0 1.52869 5.5
50 2.376 0.284615 0.0125 0.0667067 0.00625 0.767128 5.64375
51 2.424 0.273456 0.025 0.0640911 0.0125 0.512729 5.74375
52 2.472 0 0.025 0.123253 0.025 0.338945 5.8125
53 2.52 0 0.025 0.474409 0.075 0.237205 5.8625
54 2.568 1.94919 0.125 0.856576 0.16875 0.199868 5.90625
55 2.616 3.52184 0.3125 1.43075 0.33125 0.192601 5.95
56 2.664 4.7545 0.575 1.48578 0.50625 0.0795955 5.96875
57 2.712 5.46154 0.8875 1.89447 0.7375 0.102404 5.99375
58 2.76 4.64045 1.1625 2.07634 1 0.0247183 6
59 2.808 3.26048 1.3625 2.91342 1.38125 0 6
60 2.856 2.16687 1.5 3.04716 1.79375 0 6
61 2.904 0.762119 1.55 3.34916 2.2625 0 6
62 2.952 2.397 1.7125 3.93257 2.83125 0 6
63 3 1.24972 1.8 4.18433 3.45625 0.0836865 6.025
64 3.048 1.55657 1.9125 3.68876 4.025 0.0810716 6.05
65 3.096 0.502894 1.95 2.86807 4.48125 0.157154 6.1
66 3.144 1.62552 2.075 2.55258 4.9 0.228589 6.175
67 3.192 1.2616 2.175 1.99589 5.2375 0.332649 6.2875
68 3.24 0.765311 2.2375 1.54258 5.50625 0.448425 6.44375
69 3.288 0.74313 2.3 0.975358 5.68125 0.557347 6.64375
70 3.336 0.433139 2.3375 0.609102 5.79375 0.626022 6.875
71 3.384 0.140313 2.35 0.55906 5.9 0.920805 7.225
72 3.432 0.136416 2.3625 0.191835 5.9375 1.02312 7.625
73 3.48 0.132679 2.375 0.124386 5.9625 1.05728 8.05
74 3.528 0 2.375 0.0302561 5.96875 1.42204 8.6375
75 3.576 0 2.375 0.0588987 5.98125 1.59027 9.3125
76 3.624 0 2.375 0 5.98125 1.39071 9.91875
77 3.672 0 2.375 0.083789 6 1.60596 10.6375
78 3.72 0 2.375 0.0816407 6.01875 1.49675 11.325
79 3.768 0 2.375 0.238722 6.075 1.2334 11.9062
80 3.816 0 2.375 0.387924 6.16875 1.06032 12.4187
81 3.864 0 2.375 0.605353 6.31875 0.794526 12.8125
82 3.912 0 2.375 0.861276 6.5375 0.541373 13.0875
83 3.96 0 2.375 1.46491 6.91875 0.540336 13.3688
84 4.008 0 2.375 1.24249 7.25 0.621245 13.7
85 4.056 0 2.375 2.24338 7.8625 0.297591 13.8625
86 4.104 0 2.375 2.39244 8.53125 0.335389 14.05
87 4.152 0 2.375 1.90054 9.075 0.436906 14.3
88 4.2 0.0910883 2.3875 1.64386 9.55625 0.405628 14.5375
89 4.248 0.0890415 2.4 1.56518 10.025 0.740853 14.9812
90 4.296 0 2.4 1.30594 10.425 0.908039 15.5375
91 4.344 0 2.4 1.23733 10.8125 1.44688 16.4438
92 4.392 0.0832985 2.4125 1.36662 11.25 1.58137 17.4563
93 4.44 0 2.4125 0.76413 11.5 2.13956 18.8562
94 4.488 0.239319 2.45 0.579601 11.6937 2.15013 20.2937
95 4.536 0.156187 2.475 0.366064 11.8187 2.81869 22.2188
96 4.584 0.152934 2.5 0.448048 11.975 2.81374 24.1812
97 4.632 0.449341 2.575 0.333496 12.0938 2.85226 26.2125
98 4.68 0.586895 2.675 0.412661 12.2438 2.63931 28.1313
99 4.728 0.575039 2.775 0.623333 12.475 2.45122 29.95
100 4.776 1.05664 2.9625 0.792476 12.775 2.13804 31.5688
54400 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0.0613412 0.00625
38 1.8 0 0 0 0 0.581134 0.06875
39 1.848 0 0 0 0 1.76429 0.26875
40 1.896 0 0 0 0 3.14267 0.64375
41 1.944 0 0 0 0 5.18163 1.29375
42 1.992 0 0 0 0 4.79258 1.925
43 2.04 0 0 0 0 6.37949 2.80625
44 2.088 0 0 0 0 4.79391 3.5
45 2.136 0 0 0 0 4.25073 4.14375
46 2.184 0 0 0 0 2.84222 4.59375
47 2.232 0 0 0 0 1.85199 4.9
48 2.28 0 0 0 0 1.62995 5.18125
49 2.328 0 0 0 0 1.52869 5.45625
50 2.376 0 0 0.0667067 0.00625 0.700421 5.5875
51 2.424 0 0 0.256365 0.03125 0.57682 5.7
52 2.472 0.262939 0.0125 0.246506 0.05625 0.616264 5.825
53 2.52 1.26509 0.075 0.415108 0.1 0.177903 5.8625
54 2.568 1.94919 0.175 0.685261 0.175 0.314078 5.93125
55 2.616 1.64353 0.2625 1.43075 0.3375 0.110058 5.95625
56 2.664 4.5281 0.5125 1.43272 0.50625 0.0795955 5.975
57 2.712 4.15077 0.75 2.15048 0.76875 0 5.975
58 2.76 2.53115 0.9 2.37296 1.06875 0.0741548 5.99375
59 2.808 4.0756 1.15 3.0567 1.46875 0.0238805 6
60 2.856 2.75783 1.325 3.60118 1.95625 0 6
61 2.904 2.47689 1.4875 3.57243 2.45625 0 6
62 2.952 2.58138 1.6625 3.54363 2.96875 0 6
63 3 1.42825 1.7625 3.59852 3.50625 0.0209216 6.00625
64 3.048 1.90248 1.9 3.08072 3.98125 0.0608037 6.025
65 3.096 1.34105 2 2.78949 4.425 0.117866 6.0625
66 3.144 0.487656 2.0375 2.28589 4.8 0.171442 6.11875
67 3.192 0.946201 2.1125 2.10678 5.15625 0.240246 6.2
68 3.24 0.612249 2.1625 1.7937 5.46875 0.394614 6.3375
69 3.288 0.74313 2.225 1.14953 5.675 0.574765 6.54375
70 3.336 0.721899 2.2875 0.744459 5.8125 0.558344 6.75
71 3.384 0.561252 2.3375 0.361745 5.88125 0.95369 7.1125
72 3.432 0.272831 2.3625 0.319724 5.94375 1.18298 7.575
73 3.48 0 2.3625 0.186579 5.98125 1.19722 8.05625
74 3.528 0.129093 2.375 0.0605123 5.99375 1.28589 8.5875
75 3.576 0 2.375 0.0294494 6 1.67861 9.3
76 3.624 0 2.375 0.0286744 6.00625 1.4624 9.9375
77 3.672 0 2.375 0 6.00625 1.73164 10.7125
78 3.72 0 2.375 0.0544271 6.01875 1.66003 11.475
79 3.768 0 2.375 0.212197 6.06875 1.2334 12.0563
80 3.816 0 2.375 0.594816 6.2125 0.943947 12.5125
81 3.864 0 2.375 0.807138 6.4125 0.870195 12.9437
82 3.912 0 2.375 1.13196 6.7 0.701325 13.3
83 3.96 0 2.375 1.34484 7.05 0.336209 13.475
84 4.008 0 2.375 1.94579 7.56875 0.281318 13.625
85 4.056 0 2.375 2.1747 8.1625 0.320483 13.8
86 4.104 0 2.375 2.19121 8.775 0.357748 14
87 4.152 0 2.375 1.96608 9.3375 0.557055 14.3187
88 4.2 0 2.375 2.11353 9.95625 0.491023 14.6062
89 4.248 0 2.375 1.85735 10.5125 0.730419 15.0437
90 4.296 0 2.375 1.10189 10.85 0.999863 15.6562
91 4.344 0 2.375 0.878104 11.125 1.53668 16.6187
92 4.392 0 2.375 0.7614 11.3688 1.79612 17.7688
93 4.44 0.0815072 2.3875 0.458478 11.5188 1.80526 18.95
94 4.488 0.0797731 2.4 0.486117 11.6813 2.44928 20.5875
95 4.536 0 2.4 0.366064 11.8063 2.54415 22.325
96 4.584 0.2294 2.4375 0.286751 11.9062 2.52699 24.0875
97 4.632 0.299561 2.4875 0.43881 12.0625 2.63286 25.9625
98 4.68 0.293448 2.5375 0.429855 12.2188 2.63071 27.875
99 4.728 0.503159 2.625 0.657027 12.4625 2.51018 29.7375
100 4.776 0.774866 2.7625 0.974086 12.8313 2.27011 31.4563
54500 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0.122682 0.0125
38 1.8 0 0 0 0 0.348681 0.05
39 1.848 0 0 0 0 2.03996 0.28125
40 1.896 0 0 0 0 3.03791 0.64375
41 1.944 0 0 0 0 4.63357 1.225
42 1.992 0 0 0 0 5.31454 1.925
43 2.04 0 0 0 0 5.8818 2.7375
44 2.088 0 0 0 0 5.26899 3.5
45 2.136 0 0 0 0 3.219 3.9875
46 2.184 0 0 0 0 2.92117 4.45
47 2.232 0 0 0 0 2.04097 4.7875
48 2.28 0 0 0 0 1.70239 5.08125
49 2.328 0 0 0 0 1.04229 5.26875
50 2.376 0 0 0.0667067 0.00625 0.800481 5.41875
51 2.424 1.09382 0.05 0.256365 0.03125 0.57682 5.53125
52 2.472 0.788818 0.0875 0.369758 0.06875 0.493011 5.63125
53 2.52 1.77113 0.175 0.593012 0.13125 0.415108 5.71875
54 2.568 2.19283 0.2875 0.742366 0.2125 0.314078 5.7875
55 2.616 3.05226 0.45 1.10058 0.3375 0.220115 5.8375
56 2.664 2.49045 0.5875 1.96336 0.56875 0.212255 5.8875
57 2.712 4.5877 0.85 2.20168 0.8375 0.128005 5.91875
58 2.76 4.21859 1.1 3.21338 1.24375 0.14831 5.95625
59 2.808 2.24158 1.2375 2.86565 1.61875 0.0238805 5.9625
60 2.856 1.96988 1.3625 2.95482 2.01875 0.0692535 5.98125
61 2.904 2.47689 1.525 3.79571 2.55 0.0669831 6
62 2.952 1.47507 1.625 3.58685 3.06875 0 6
63 3 2.32091 1.7875 3.18009 3.54375 0 6
64 3.048 1.03772 1.8625 3.93197 4.15 0.0810716 6.025
65 3.096 1.34105 1.9625 3.18238 4.65625 0.13751 6.06875
66 3.144 1.13786 2.05 2.28589 5.03125 0.20954 6.1375
67 3.192 0.473101 2.0875 0.997946 5.2 0.221766 6.2125
68 3.24 0.765311 2.15 1.36321 5.4375 0.394614 6.35
69 3.288 0.445878 2.1875 0.836021 5.5875 0.348342 6.475
70 3.336 0.866279 2.2625 0.744459 5.725 0.67678 6.725
71 3.384 0.280626 2.2875 0.427516 5.80625 0.920805 7.075
72 3.432 0.136416 2.3 0.25578 5.85625 1.23094 7.55625
73 3.48 0.132679 2.3125 0.310965 5.91875 1.19722 8.0375
74 3.528 0.258186 2.3375 0.0907684 5.9375 1.27076 8.5625
75 3.576 0 2.3375 0.0883481 5.95625 1.82586 9.3375
76 3.624 0 2.3375 0.0860233 5.975 1.63444 10.05
77 3.672 0.119167 2.35 0.0558593 5.9875 1.67578 10.8
78 3.72 0 2.35 0.136068 6.01875 1.34707 11.4187
79 3.768 0 2.35 0.450919 6.125 1.31297 12.0375
80 3.816 0.220685 2.375 0.284477 6.19375 0.905155 12.475
81 3.864 0 2.375 0.807138 6.39375 0.769303 12.8562
82 3.912 0 2.375 1.23039 6.70625 0.701325 13.2125
83 3.96 0 2.375 1.70506 7.15 0.576359 13.5125
84 4.008 0 2.375 1.57069 7.56875 0.316483 13.6813
85 4.056 0 2.375 1.78555 8.05625 0.389157 13.8938
86 4.104 0 2.375 1.94526 8.6 0.32421 14.075
87 4.152 0 2.375 1.85685 9.13125 0.425983 14.3187
88 4.2 0 2.375 1.66521 9.61875 0.523046 14.625
89 4.248 0 2.375 1.73214 10.1375 0.928675 15.1813
90 4.296 0 2.375 1.1427 10.4875 1.1529 15.8875
91 4.344 0 2.375 0.957932 10.7875 1.42692 16.7812
92 4.392 0 2.375 1.05425 11.125 1.7766 17.9187
93 4.44 0 2.375 0.573097 11.3125 2.15867 19.3313
94 4.488 0.0797731 2.3875 0.355239 11.4313 2.49602 21
95 4.536 0.234281 2.425 0.585703 11.6312 2.58075 22.7625
96 4.584 0.382334 2.4875 0.46597 11.7937 2.6166 24.5875
97 4.632 0.374451 2.55 0.596781 12.0062 2.3959 26.2937
98 4.68 0.733619 2.675 0.842516 12.3125 2.38999 28.0312
99 4.728 0.359399 2.7375 0.488559 12.4938 2.36698 29.7875
100 4.776 1.05664 2.925 1.10616 12.9125 2.12978 31.4
54600 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0.813588 0.0875
39 1.848 0 0 0 0 1.43348 0.25
40 1.896 0 0 0 0 3.82358 0.70625
41 1.944 0 0 0 0 4.78304 1.30625
42 1.992 0 0 0 0 5.40944 2.01875
43 2.04 0 0 0 0 4.75069 2.675
44 2.088 0 0 0 0 4.4916 3.325
45 2.136 0 0 0 0 4.00312 3.93125
46 2.184 0 0 0 0 2.68432 4.35625
47 2.232 0 0 0 0 2.04097 4.69375
48 2.28 0 0 0 0 1.34018 4.925
49 2.328 0 0 0 0 1.84137 5.25625
50 2.376 0 0 0.133413 0.0125 0.933894 5.43125
51 2.424 0 0 0.0640911 0.01875 1.0575 5.6375
52 2.472 0.262939 0.0125 0.308132 0.05 0.462198 5.73125
53 2.52 1.01207 0.0625 0.177903 0.06875 0.50406 5.8375
54 2.568 1.94919 0.1625 0.799471 0.15625 0.171315 5.875
55 2.616 3.05226 0.325 1.10058 0.28125 0.192601 5.91875
56 2.664 4.7545 0.5875 1.48578 0.45625 0.132659 5.95
57 2.712 3.71385 0.8 2.45769 0.75625 0.076803 5.96875
58 2.76 4.00766 1.0375 2.17521 1.03125 0.0988731 5.99375
59 2.808 3.0567 1.225 2.53133 1.3625 0.0238805 6
60 2.856 3.34879 1.4375 2.95482 1.7625 0 6
61 2.904 1.71477 1.55 2.99191 2.18125 0 6
62 2.952 2.58138 1.725 4.32151 2.80625 0.0216075 6.00625
63 3 1.78531 1.85 3.80774 3.375 0.0418433 6.01875
64 3.048 1.90248 1.9875 3.89143 3.975 0.0405358 6.03125
65 3.096 1.00579 2.0625 2.98594 4.45 0.255376 6.1125
66 3.144 1.62552 2.1875 2.32399 4.83125 0.152393 6.1625
67 3.192 0.473101 2.225 1.92197 5.15625 0.314168 6.26875
68 3.24 0.306125 2.25 1.39908 5.4 0.520173 6.45
69 3.288 0.297252 2.275 1.14953 5.60625 0.452845 6.6125
70 3.336 0.577519 2.325 0.947493 5.78125 0.778298 6.9
71 3.384 0.140313 2.3375 0.657718 5.90625 0.707046 7.16875
72 3.432 0.136416 2.35 0.25578 5.95625 0.991146 7.55625
73 3.48 0 2.35 0.155483 5.9875 1.30605 8.08125
74 3.528 0 2.35 0.0605123 6 1.49768 8.7
75 3.576 0.125651 2.3625 0 6 1.48719 9.33125
76 3.624 0.122344 2.375 0 6 1.66312 10.0563
77 3.672 0 2.375 0.083789 6.01875 1.53613 10.7438
78 3.72 0 2.375 0.190495 6.0625 1.52396 11.4437
79 3.768 0 2.375 0.344821 6.14375 1.07425 11.95
80 3.816 0 2.375 0.439647 6.25 1.03446 12.45
81 3.864 0 2.375 0.90803 6.475 1.03414 12.9625
82 3.912 0 2.375 0.9351 6.7125 0.541373 13.2375
83 3.96 0 2.375 1.609 7.13125 0.432269 13.4625
84 4.008 0 2.375 1.66447 7.575 0.421977 13.6875
85 4.056 0 2.375 1.76265 8.05625 0.309037 13.8562
86 4.104 0 2.375 1.9229 8.59375 0.413647 14.0875
87 4.152 0 2.375 1.96608 9.15625 0.360447 14.2937
88 4.2 0 2.375 1.51577 9.6 0.469674 14.5687
89 4.248 0 2.375 1.48171 10.0437 0.834764 15.0687
90 4.296 0 2.375 1.28554 10.4375 0.918241 15.6312
91 4.344 0 2.375 1.07767 10.775 1.28722 16.4375
92 4.392 0 2.375 0.81997 11.0375 1.84493 17.6187
93 4.44 0 2.375 0.76413 11.2875 2.06315 18.9688
94 4.488 0 2.375 0.486117 11.45 2.03795 20.3313
95 4.536 0.0780937 2.3875 0.585703 11.65 2.46178 22.0125
96 4.584 0.305867 2.4375 0.698954 11.8938 2.85854 24.0063
97 4.632 0.224671 2.475 0.333496 12.0125 3.03656 26.1687
98 4.68 0.293448 2.525 0.515826 12.2 2.48456 27.975
99 4.728 1.22196 2.7375 0.774955 12.4875 2.48491 29.8188
100 4.776 1.19752 2.95 0.891536 12.825 2.02247 31.35
54700 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0.0613412 0.00625
38 1.8 0 0 0 0 0.523021 0.0625
39 1.848 0 0 0 0 1.37835 0.21875
40 1.896 0 0 0 0 3.19505 0.6
41 1.944 0 0 0 0 4.58375 1.175
42 1.992 0 0 0 0 5.50435 1.9
43 2.04 0 0 0 0 4.79593 2.5625
44 2.088 0 0 0 0 5.91681 3.41875
45 2.136 0 0 0 0 4.16819 4.05
46 2.184 0 0 0 0 3.00012 4.525
47 2.232 0 0 0 0 2.41892 4.925
48 2.28 0 0 0 0 1.91972 5.25625
49 2.328 0 0 0 0 1.35497 5.5
50 2.376 0 0 0 0 0.900541 5.66875
51 2.424 0.273456 0.0125 0 0 0.705003 5.80625
52 2.472 0.788818 0.05 0.123253 0.0125 0.184879 5.84375
53 2.52 1.01207 0.1 0.415108 0.05625 0.355807 5.91875
54 2.568 1.94919 0.2 0.171315 0.075 0.22842 5.96875
55 2.616 3.52184 0.3875 0.88046 0.175 0.0825431 5.9875
56 2.664 3.84888 0.6 1.48578 0.35 0.0530637 6
57 2.712 4.5877 0.8625 1.89447 0.58125 0 6
58 2.76 3.37487 1.0625 2.27408 0.86875 0 6
59 2.808 3.66804 1.2875 3.34326 1.30625 0 6
60 2.856 2.36385 1.4375 3.92437 1.8375 0 6
61 2.904 1.52424 1.5375 4.06364 2.40625 0 6
62 2.952 2.02823 1.675 4.32151 3.03125 0.0432151 6.0125
63 3 1.78531 1.8 4.01695 3.63125 0.0209216 6.01875
64 3.048 1.90248 1.9375 3.36447 4.15 0.162143 6.06875
65 3.096 1.67631 2.0625 2.78949 4.59375 0.0785772 6.09375
66 3.144 1.95063 2.2125 2.47638 5 0.0571472 6.1125
67 3.192 0.788501 2.275 1.44148 5.24375 0.295688 6.2125
68 3.24 0.765311 2.3375 1.54258 5.5125 0.322866 6.325
69 3.288 0 2.3375 1.39337 5.7625 0.505096 6.50625
70 3.336 0.28876 2.3625 0.541424 5.8625 0.812137 6.80625
71 3.384 0.140313 2.375 0.328859 5.925 0.937247 7.1625
72 3.432 0 2.375 0.12789 5.95 1.21495 7.6375
73 3.48 0 2.375 0.0932896 5.96875 1.19722 8.11875
74 3.528 0 2.375 0.0605123 5.98125 1.6187 8.7875
75 3.576 0 2.375 0.0588987 5.99375 1.87003 9.58125
76 3.624 0 2.375 0.0286744 6 1.39071 10.1875
77 3.672 0 2.375 0 6 1.15908 10.7063
78 3.72 0 2.375 0.108854 6.025 1.31986 11.3125
79 3.768 0 2.375 0.185673 6.06875 1.31297 11.9313
80 3.816 0 2.375 0.362062 6.15625 0.98274 12.4062
81 3.864 0 2.375 0.655799 6.31875 0.983699 12.8938
82 3.912 0 2.375 1.00892 6.575 0.590589 13.1937
83 3.96 0 2.375 1.41688 6.94375 0.504314 13.4563
84 4.008 0 2.375 1.57069 7.3625 0.398534 13.6687
85 4.056 0 2.375 1.80844 7.85625 0.309037 13.8375
86 4.104 0 2.375 2.32536 8.50625 0.514263 14.125
87 4.152 0 2.375 2.11899 9.1125 0.404138 14.3562
88 4.2 0 2.375 2.11353 9.73125 0.480349 14.6375
89 4.248 0 2.375 1.6904 10.2375 0.68868 15.05
90 4.296 0 2.375 1.32635 10.6438 1.08148 15.7125
91 4.344 0 2.375 1.27724 11.0437 1.37703 16.575
92 4.392 0 2.375 1.0152 11.3688 1.59113 17.5938
93 4.44 0.163014 2.4 0.725923 11.6062 2.09181 18.9625
94 4.488 0.0797731 2.4125 0.523511 11.7812 2.3745 20.55
95 4.536 0.156187 2.4375 0.347761 11.9 2.39772 22.1875
96 4.584 0.305867 2.4875 0.358438 12.025 2.84958 24.175
97 4.632 0.224671 2.525 0.473915 12.1937 2.75573 26.1375
98 4.68 0.806981 2.6625 0.395467 12.3375 2.56194 28
99 4.728 0.431279 2.7375 0.58964 12.5563 2.45964 29.825
100 4.776 0.563539 2.8375 0.610867 12.7875 2.31139 31.575
54800 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0.0613412 0.00625
38 1.8 0 0 0 0 0.406794 0.05
39 1.848 0 0 0 0 1.48862 0.21875
40 1.896 0 0 0 0 2.77603 0.55
41 1.944 0 0 0 0 5.08198 1.1875
42 1.992 0 0 0 0 5.88396 1.9625
43 2.04 0 0 0 0 5.42936 2.7125
