# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3] c_RDF[4] c_RDF[5] c_RDF[6] c_RDF[7]
50100 100
73 3.48 1.34342 0.2 10.9887 7.1625 4.70721 10.2375
74 3.528 4.44418 0.625 9.09872 9.01875 4.30428 11.9938
75 3.576 8.14244 1.425 6.56007 10.3938 3.63786 13.5188
76 3.624 9.66247 2.4 4.09378 11.275 2.4824 14.5875
77 3.672 6.87764 3.1125 2.14926 11.75 1.72507 15.35
78 3.72 4.46754 3.5875 0.826641 11.9375 0.812864 15.7188
79 3.768 2.97935 3.9125 0.214857 11.9875 0.429714 15.9187
80 3.816 0.558629 3.975 0.0523715 12 0.117836 15.975
81 3.864 0.108967 3.9875 0 12 0.0255392 15.9875
82 3.912 0.10631 4 0 12 0.0249164 16
83 3.96 0 4 0 12 0 16
84 4.008 0 4 0 12 0 16
85 4.056 0 4 0 12 0 16
86 4.104 0 4 0 12 0.0339593 16.0188
87 4.152 0 4 0 12 0.0110596 16.025
88 4.2 0 4 0 12 0.0864658 16.075
89 4.248 0 4 0 12 0.274699 16.2375
90 4.296 0 4 0 12 0.754132 16.6938
91 4.344 0 4 0 12 1.61657 17.6938
92 4.392 0 4 0 12 2.16458 19.0625
93 4.44 0 4 0 12 2.94976 20.9688
94 4.488 0 4 0 12 3.03845 22.975
95 4.536 0 4 0 12 2.92816 24.95
96 4.584 0 4 0 12 1.95076 26.2937
97 4.632 0 4 0 12 1.23518 27.1625
98 4.68 0 4 0 12 0.722504 27.6812
99 4.728 0 4 0 12 0.281458 27.8875
100 4.776 0 4 0 12 0.10866 27.9688
63300 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0.29421 0.03125
39 1.848 0 0 0 0 3.1262 0.38125
40 1.896 0 0 0 0 9.97047 1.55625
41 1.944 0 0 0 0 10.2409 2.825
42 1.992 0 0 0 0 5.62139 3.55625
43 2.04 0 0 0 0 2.29059 3.86875
44 2.088 0 0 0 0 0.524758 3.94375
45 2.136 0 0 0 0 0.334293 3.99375
46 2.184 0 0 0 0 0.0399701 4
47 2.232 0 0 0 0 0 4
48 2.28 0 0 0 0 0 4
49 2.328 0 0 0 0 0 4
50 2.376 0 0 0 0 0 4
51 2.424 0 0 0 0 0 4
52 2.472 0 0 0 0 0 4
53 2.52 0 0 0 0 0 4
54 2.568 0 0 0 0 0 4
55 2.616 0 0 0 0 0 4
56 2.664 0 0 0 0 0 4
57 2.712 0 0 0 0 0 4
58 2.76 0 0 0 0 0 4
59 2.808 0 0 0 0 0 4
60 2.856 0 0 0 0 0 4
61 2.904 0 0 0 0 0 4
62 2.952 0 0 0 0 0 4
63 3 0 0 0 0 0 4
64 3.048 0 0 0.0410439 0.00625 0 4
65 3.096 0 0 0.0397811 0.0125 0 4
66 3.144 0 0 0.0385757 0.01875 0.0385757 4.0125
67 3.192 0 0 0.374243 0.08125 0.149697 4.0625
68 3.24 0 0 0.835444 0.225 0.472208 4.225
69 3.288 0 0 2.57477 0.68125 0.952314 4.5625
70 3.336 0 0 4.14585 1.4375 2.03866 5.30625
71 3.384 0.426216 0.0375 7.42548 2.83125 3.03013 6.44375
72 3.432 0.690629 0.1 10.8774 4.93125 4.33801 8.11875
73 3.48 2.82118 0.3625 11.8074 7.275 5.38416 10.2562
74 3.528 4.57489 0.8 9.65015 9.24375 4.64127 12.15
75 3.576 6.74296 1.4625 6.73898 10.6562 3.53349 13.6312
76 3.624 7.18491 2.1875 3.45503 11.4 2.61305 14.7562
77 3.672 7.72227 2.9875 1.66851 11.7688 1.59781 15.4625
78 3.72 5.05537 3.525 0.661313 11.9187 0.661313 15.7625
79 3.768 2.97935 3.85 0.268572 11.9812 0.362572 15.9313
80 3.816 1.11726 3.975 0.0785573 12 0.130929 15.9938
81 3.864 0.108967 3.9875 0 12 0.0127696 16
82 3.912 0.10631 4 0 12 0 16
83 3.96 0 4 0 12 0 16
84 4.008 0 4 0 12 0 16
85 4.056 0 4 0 12 0.0231786 16.0125
86 4.104 0 4 0 12 0.0113198 16.0188
87 4.152 0 4 0 12 0.0331787 16.0375
88 4.2 0 4 0 12 0.097274 16.0938
89 4.248 0 4 0 12 0.338091 16.2937
90 4.296 0 4 0 12 0.671487 16.7
91 4.344 0 4 0 12 1.36398 17.5437
92 4.392 0 4 0 12 2.73784 19.275
93 4.44 0 4 0 12 2.75634 21.0562
94 4.488 0 4 0 12 2.78288 22.8938
95 4.536 0 4 0 12 2.6687 24.6938
96 4.584 0 4 0 12 1.99612 26.0688
97 4.632 0 4 0 12 1.43957 27.0813
98 4.68 0 4 0 12 0.783438 27.6438
99 4.728 0 4 0 12 0.324103 27.8813
100 4.776 0 4 0 12 0.10866 27.9625
63400 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0.353052 0.0375
39 1.848 0 0 0 0 2.95873 0.36875
40 1.896 0 0 0 0 9.17495 1.45
41 1.944 0 0 0 0 10.0896 2.7
42 1.992 0 0 0 0 5.23702 3.38125
43 2.04 0 0 0 0 3.20682 3.81875
44 2.088 0 0 0 0 0.918326 3.95
45 2.136 0 0 0 0 0.250719 3.9875
46 2.184 0 0 0 0 0.0799401 4
47 2.232 0 0 0 0 0 4
48 2.28 0 0 0 0 0 4
49 2.328 0 0 0 0 0 4
50 2.376 0 0 0 0 0 4
51 2.424 0 0 0 0 0 4
52 2.472 0 0 0 0 0 4
53 2.52 0 0 0 0 0 4
54 2.568 0 0 0 0 0 4
55 2.616 0 0 0 0 0 4
56 2.664 0 0 0 0 0 4
57 2.712 0 0 0 0 0 4
58 2.76 0 0 0 0 0 4
59 2.808 0 0 0 0 0 4
60 2.856 0 0 0 0 0 4
61 2.904 0 0 0 0 0 4
62 2.952 0 0 0 0 0 4
63 3 0 0 0 0 0 4
64 3.048 0 0 0 0 0.0410439 4.0125
65 3.096 0 0 0.119343 0.01875 0.0198906 4.01875
66 3.144 0 0 0.115727 0.0375 0.115727 4.05625
67 3.192 0 0 0.26197 0.08125 0.112273 4.09375
68 3.24 0 0 1.01706 0.25625 0.308751 4.2
69 3.288 0 0 2.39842 0.68125 1.30502 4.6625
70 3.336 0 0 4.45422 1.49375 2.20998 5.46875
71 3.384 0 0 7.99155 2.99375 3.36311 6.73125
72 3.432 1.24313 0.1125 10.3271 4.9875 4.27327 8.38125
73 3.48 2.55249 0.35 10.5479 7.08125 4.53403 10.1813
74 3.528 4.96702 0.825 10.0484 9.13125 4.1511 11.875
75 3.576 5.97961 1.4125 6.56007 10.5062 3.68259 13.4187
76 3.624 8.29981 2.25 4.26798 11.425 2.58401 14.5312
77 3.672 7.23962 3 1.47055 11.75 1.45641 15.175
78 3.72 4.46754 3.475 0.633758 11.8938 1.06086 15.6562
79 3.768 3.78149 3.8875 0.268572 11.9563 0.456572 15.8688
80 3.816 0.782081 3.975 0.130929 11.9875 0.144022 15.9375
81 3.864 0.108967 3.9875 0.0255392 11.9938 0.0893873 15.9812
82 3.912 0.10631 4 0.0249164 12 0.0373745 16
83 3.96 0 4 0 12 0 16
84 4.008 0 4 0 12 0 16
85 4.056 0 4 0 12 0 16
86 4.104 0 4 0 12 0.0339593 16.0188
87 4.152 0 4 0 12 0.0442383 16.0437
88 4.2 0 4 0 12 0.162123 16.1375
89 4.248 0 4 0 12 0.338091 16.3375
90 4.296 0 4 0 12 0.89876 16.8813
91 4.344 0 4 0 12 1.52563 17.825
92 4.392 0 4 0 12 2.19423 19.2125
93 4.44 0 4 0 12 2.80469 21.025
94 4.488 0 4 0 12 2.9154 22.95
95 4.536 0 4 0 12 2.7799 24.825
96 4.584 0 4 0 12 2.11407 26.2812
97 4.632 0 4 0 12 1.19964 27.125
98 4.68 0 4 0 12 0.609341 27.5625
99 4.728 0 4 0 12 0.341161 27.8125
100 4.776 0 4 0 12 0.125377 27.9062
63500 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0.235368 0.025
39 1.848 0 0 0 0 3.51698 0.41875
40 1.896 0 0 0 0 8.1673 1.38125
41 1.944 0 0 0 0 10.4427 2.675
42 1.992 0 0 0 0 6.34208 3.5
43 2.04 0 0 0 0 2.79452 3.88125
44 2.088 0 0 0 0 0.743407 3.9875
45 2.136 0 0 0 0 0.0835732 4
46 2.184 0 0 0 0 0 4
47 2.232 0 0 0 0 0 4
48 2.28 0 0 0 0 0 4
49 2.328 0 0 0 0 0 4
50 2.376 0 0 0 0 0 4
51 2.424 0 0 0 0 0 4
52 2.472 0 0 0 0 0 4
53 2.52 0 0 0 0 0 4
54 2.568 0 0 0 0 0 4
55 2.616 0 0 0 0 0 4
56 2.664 0 0 0 0 0 4
57 2.712 0 0 0 0 0 4
58 2.76 0 0 0 0 0 4
59 2.808 0 0 0 0 0 4
60 2.856 0 0 0 0 0 4
61 2.904 0 0 0 0 0 4
62 2.952 0 0 0 0 0 4
63 3 0 0 0 0 0 4
64 3.048 0 0 0.0820878 0.0125 0 4
65 3.096 0 0 0 0.0125 0.0198906 4.00625
66 3.144 0 0 0 0.0125 0.0578636 4.025
67 3.192 0 0 0.598789 0.1125 0.168409 4.08125
68 3.24 0 0 1.19868 0.31875 0.236104 4.1625
69 3.288 0 0 3.31546 0.90625 0.969949 4.50625
70 3.336 0 0 4.38569 1.70625 2.15858 5.29375
71 3.384 0.142072 0.0125 8.05814 3.21875 3.19662 6.49375
72 3.432 0.414377 0.05 9.22637 5 4.48369 8.225
73 3.48 2.55249 0.2875 10.296 7.04375 5.21099 10.2937
74 3.528 4.44418 0.7125 8.63919 8.80625 4.42682 12.1
75 3.576 8.77857 1.575 7.36517 10.35 3.89132 13.7312
76 3.624 7.8043 2.3625 4.58735 11.3375 2.26464 14.7063
77 3.672 7.48095 3.1375 1.89475 11.7562 1.58367 15.4062
78 3.72 3.64457 3.525 0.799086 11.9375 0.702645 15.725
79 3.768 2.75017 3.825 0.241714 11.9938 0.376 15.9
80 3.816 1.34071 3.975 0.0261858 12 0.170207 15.9812
81 3.864 0.217935 4 0 12 0.0255392 15.9938
82 3.912 0 4 0 12 0.0124582 16
83 3.96 0 4 0 12 0 16
84 4.008 0 4 0 12 0 16
85 4.056 0 4 0 12 0 16
86 4.104 0 4 0 12 0.0113198 16.0063
87 4.152 0 4 0 12 0.0442383 16.0312
88 4.2 0 4 0 12 0.129699 16.1062
89 4.248 0 4 0 12 0.221872 16.2375
90 4.296 0 4 0 12 0.619835 16.6125
91 4.344 0 4 0 12 1.40439 17.4812
92 4.392 0 4 0 12 2.40179 19
93 4.44 0 4 0 12 3.05615 20.975
94 4.488 0 4 0 12 3.23723 23.1125
95 4.536 0 4 0 12 2.6131 24.875
96 4.584 0 4 0 12 2.34998 26.4937
97 4.632 0 4 0 12 1.19964 27.3375
98 4.68 0 4 0 12 0.574521 27.75
99 4.728 0 4 0 12 0.281458 27.9563
100 4.776 0 4 0 12 0.0417922 27.9875
63600 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0.117684 0.0125
39 1.848 0 0 0 0 3.01455 0.35
40 1.896 0 0 0 0 9.06888 1.41875
41 1.944 0 0 0 0 10.5436 2.725
42 1.992 0 0 0 0 5.76553 3.475
43 2.04 0 0 0 0 2.61127 3.83125
44 2.088 0 0 0 0 1.09324 3.9875
45 2.136 0 0 0 0 0.0835732 4
46 2.184 0 0 0 0 0 4
47 2.232 0 0 0 0 0 4
48 2.28 0 0 0 0 0 4
49 2.328 0 0 0 0 0 4
50 2.376 0 0 0 0 0 4
51 2.424 0 0 0 0 0 4
52 2.472 0 0 0 0 0 4
53 2.52 0 0 0 0 0 4
54 2.568 0 0 0 0 0 4
55 2.616 0 0 0 0 0 4
56 2.664 0 0 0 0 0 4
57 2.712 0 0 0 0 0 4
58 2.76 0 0 0 0 0 4
59 2.808 0 0 0 0 0 4
60 2.856 0 0 0 0 0 4
61 2.904 0 0 0 0 0 4
62 2.952 0 0 0 0 0 4
63 3 0 0 0 0 0 4
64 3.048 0 0 0 0 0 4
65 3.096 0 0 0.0795622 0.0125 0.0198906 4.00625
66 3.144 0 0 0.154303 0.0375 0.0192879 4.0125
67 3.192 0 0 0.486516 0.11875 0.112273 4.05
68 3.24 0 0 1.12603 0.3125 0.508531 4.225
69 3.288 0 0 2.36315 0.73125 1.35793 4.70625
70 3.336 0 0 5.20801 1.68125 1.91874 5.40625
71 3.384 0.142072 0.0125 6.72622 2.94375 3.5296 6.73125
72 3.432 0.414377 0.05 9.74434 4.825 4.7103 8.55
73 3.48 1.47776 0.1875 11.524 7.1125 4.1562 10.2
74 3.528 4.83631 0.65 9.58888 9.06875 4.16642 11.9
75 3.576 6.36128 1.275 6.97753 10.5312 3.16076 13.225
76 3.624 10.4057 2.325 3.91957 11.375 3.04856 14.5375
77 3.672 8.56689 3.2125 1.75335 11.7625 1.72507 15.3
78 3.72 4.82024 3.725 0.661313 11.9125 0.950637 15.7312
79 3.768 1.94804 3.9375 0.268572 11.975 0.416286 15.925
80 3.816 0.335178 3.975 0.0785573 11.9938 0.144022 15.9938
81 3.864 0.217935 4 0.0255392 12 0 15.9938
82 3.912 0 4 0 12 0.0124582 16
83 3.96 0 4 0 12 0 16
84 4.008 0 4 0 12 0 16
85 4.056 0 4 0 12 0 16
86 4.104 0 4 0 12 0 16
87 4.152 0 4 0 12 0.0331787 16.0188
88 4.2 0 4 0 12 0.162123 16.1125
89 4.248 0 4 0 12 0.380353 16.3375
90 4.296 0 4 0 12 0.795454 16.8188
91 4.344 0 4 0 12 1.58626 17.8
92 4.392 0 4 0 12 2.23376 19.2125
93 4.44 0 4 0 12 2.76601 21
94 4.488 0 4 0 12 3.14258 23.075
95 4.536 0 4 0 12 2.50191 24.7625
96 4.584 0 4 0 12 1.99612 26.1375
97 4.632 0 4 0 12 1.39514 27.1187
98 4.68 0 4 0 12 0.687684 27.6125
99 4.728 0 4 0 12 0.400864 27.9062
100 4.776 0 4 0 12 0.075226 27.9625
63700 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0.176526 0.01875
39 1.848 0 0 0 0 2.9029 0.34375
40 1.896 0 0 0 0 9.33406 1.44375
41 1.944 0 0 0 0 11.0481 2.8125
42 1.992 0 0 0 0 6.19794 3.61875
43 2.04 0 0 0 0 2.29059 3.93125
44 2.088 0 0 0 0 0.349838 3.98125
45 2.136 0 0 0 0 0.12536 4
46 2.184 0 0 0 0 0 4
47 2.232 0 0 0 0 0 4
48 2.28 0 0 0 0 0 4
49 2.328 0 0 0 0 0 4
50 2.376 0 0 0 0 0 4
51 2.424 0 0 0 0 0 4
52 2.472 0 0 0 0 0 4
53 2.52 0 0 0 0 0 4
54 2.568 0 0 0 0 0 4
55 2.616 0 0 0 0 0 4
56 2.664 0 0 0 0 0 4
57 2.712 0 0 0 0 0 4
58 2.76 0 0 0 0 0 4
59 2.808 0 0 0 0 0 4
60 2.856 0 0 0 0 0 4
61 2.904 0 0 0 0 0 4
62 2.952 0 0 0 0 0 4
63 3 0 0 0 0 0 4
64 3.048 0 0 0 0 0 4
65 3.096 0 0 0 0 0.0198906 4.00625
66 3.144 0 0 0.0771514 0.0125 0.0578636 4.025
67 3.192 0 0 0.673637 0.125 0.0935607 4.05625
68 3.24 0 0 1.41662 0.36875 0.454046 4.2125
69 3.288 0 0 2.36315 0.7875 0.987585 4.5625
70 3.336 0 0 5.10522 1.71875 2.07292 5.31875
71 3.384 0.142072 0.0125 8.12474 3.24375 3.34646 6.575
72 3.432 0.552503 0.0625 9.42061 5.0625 4.28945 8.23125
73 3.48 1.6121 0.2125 9.50888 6.95 4.94336 10.1937
74 3.528 4.05204 0.6 9.43571 8.875 4.53404 12.0437
75 3.576 6.99741 1.2875 7.18626 10.3812 3.71241 13.6
76 3.624 10.6535 2.3625 4.23894 11.2937 2.46788 14.6625
77 3.672 8.32557 3.225 2.12098 11.7625 1.61195 15.375
78 3.72 4.5851 3.7125 0.799086 11.9437 0.743977 15.7125
79 3.768 1.83345 3.9125 0.188 11.9875 0.376 15.8875
80 3.816 0.446904 3.9625 0.0523715 12 0.170207 15.9688
81 3.864 0.326902 4 0 12 0.0638481 16
82 3.912 0 4 0 12 0 16
83 3.96 0 4 0 12 0 16
84 4.008 0 4 0 12 0 16
85 4.056 0 4 0 12 0 16
86 4.104 0 4 0 12 0 16
87 4.152 0 4 0 12 0 16
88 4.2 0 4 0 12 0.108082 16.0625
89 4.248 0 4 0 12 0.190176 16.175
90 4.296 0 4 0 12 0.72314 16.6125
91 4.344 0 4 0 12 1.67719 17.65
92 4.392 0 4 0 12 2.39191 19.1625
93 4.44 0 4 0 12 2.96911 21.0813
94 4.488 0 4 0 12 3.25616 23.2312
95 4.536 0 4 0 12 2.31658 24.7937
96 4.584 0 4 0 12 2.15037 26.275
97 4.632 0 4 0 12 1.23518 27.1438
98 4.68 0 4 0 12 0.66157 27.6187
99 4.728 0 4 0 12 0.307045 27.8438
100 4.776 0 4 0 12 0.183886 27.9812
63800 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0.235368 0.025
39 1.848 0 0 0 0 2.9029 0.35
40 1.896 0 0 0 0 9.28102 1.44375
41 1.944 0 0 0 0 10.8967 2.79375
42 1.992 0 0 0 0 5.81358 3.55
43 2.04 0 0 0 0 2.61127 3.90625
44 2.088 0 0 0 0 0.481028 3.975
45 2.136 0 0 0 0 0.12536 3.99375
46 2.184 0 0 0 0 0.0399701 4
47 2.232 0 0 0 0 0 4
48 2.28 0 0 0 0 0 4
49 2.328 0 0 0 0 0 4
50 2.376 0 0 0 0 0 4
51 2.424 0 0 0 0 0 4
52 2.472 0 0 0 0 0 4
53 2.52 0 0 0 0 0 4
54 2.568 0 0 0 0 0 4
55 2.616 0 0 0 0 0 4
56 2.664 0 0 0 0 0 4
57 2.712 0 0 0 0 0 4
58 2.76 0 0 0 0 0 4
59 2.808 0 0 0 0 0 4
60 2.856 0 0 0 0 0 4
61 2.904 0 0 0 0 0 4
62 2.952 0 0 0 0 0 4
63 3 0 0 0 0 0 4
64 3.048 0 0 0 0 0.020522 4.00625
65 3.096 0 0 0.0397811 0.00625 0.0596717 4.025
66 3.144 0 0 0.115727 0.025 0.0192879 4.03125
67 3.192 0 0 0.561364 0.11875 0.299394 4.13125
68 3.24 0 0 1.19868 0.325 0.563017 4.325
69 3.288 0 0 2.68059 0.8 1.05813 4.7
70 3.336 0 0 4.96817 1.70625 2.15858 5.4875
71 3.384 0 0 7.15909 3.05 3.34646 6.74375
72 3.432 0.414377 0.0375 10.0357 4.9875 4.1114 8.33125
73 3.48 2.55249 0.275 11.1462 7.2 4.61275 10.1625
74 3.528 4.31347 0.6875 8.94554 9.025 4.33491 11.9313
75 3.576 7.25186 1.4 6.41098 10.3688 3.45895 13.3812
76 3.624 7.8043 2.1875 4.12281 11.2562 2.61305 14.5062
77 3.672 9.29085 3.15 2.00786 11.7 1.88061 15.3375
78 3.72 3.8797 3.5625 0.991969 11.925 0.909305 15.75
79 3.768 3.09394 3.9 0.322286 12 0.308857 15.8938
80 3.816 0.670355 3.975 0 12 0.117836 15.95
81 3.864 0.217935 4 0 12 0.0383088 15.9688
82 3.912 0 4 0 12 0.0373745 15.9875
83 3.96 0 4 0 12 0.012158 15.9938
84 4.008 0 4 0 12 0.0118685 16
85 4.056 0 4 0 12 0 16
86 4.104 0 4 0 12 0.0226396 16.0125
87 4.152 0 4 0 12 0.0552978 16.0437
88 4.2 0 4 0 12 0.140507 16.125
89 4.248 0 4 0 12 0.306395 16.3062
90 4.296 0 4 0 12 0.754132 16.7625
91 4.344 0 4 0 12 1.54584 17.7188
92 4.392 0 4 0 12 2.34249 19.2
93 4.44 0 4 0 12 2.78535 21
94 4.488 0 4 0 12 3.04792 23.0125
95 4.536 0 4 0 12 2.51117 24.7063
96 4.584 0 4 0 12 2.01427 26.0938
97 4.632 0 4 0 12 1.37736 27.0625
98 4.68 0 4 0 12 0.713799 27.575
99 4.728 0 4 0 12 0.366748 27.8438
100 4.776 0 4 0 12 0.133735 27.9438
63900 100
