# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3]
21000 50
19 3.7 2.29511 6.32344
20 3.9 1.9852 8.40156
21 4.1 1.44243 10.0703
22 4.3 0.860756 11.1656
23 4.5 0.613293 12.0203
24 4.7 0.469199 12.7336
25 4.9 0.52341 13.5984
26 5.1 0.550385 14.5836
27 5.3 0.581978 15.7086
28 5.5 0.629371 17.0188
29 5.7 0.777818 18.7578
30 5.9 0.95428 21.0437
31 6.1 1.32659 24.4406
32 6.3 1.52661 28.6102
33 6.5 1.45722 32.8469
34 6.7 1.391 37.1437
35 6.9 1.1656 40.9625
36 7.1 0.906274 44.1063
37 7.3 0.815755 47.0977
38 7.5 0.888079 50.5352
39 7.7 0.847334 53.9922
40 7.9 0.931953 57.9945
41 8.1 1.02736 62.6328
42 8.3 1.0353 67.5406
43 8.5 0.903403 72.032
44 8.7 0.840897 76.4117
45 8.9 0.7902 80.7188
46 9.1 0.809182 85.3297
47 9.3 0.938185 90.9133
48 9.5 1.1658 98.1531
49 9.7 1.40806 107.27
50 9.9 1.34271 116.325
26000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0 0
11 2.1 0 0
12 2.3 0 0
13 2.5 0.0798892 0.034375
14 2.7 0.259979 0.164844
15 2.9 0.624827 0.526563
16 3.1 1.01453 1.19766
17 3.3 1.76563 2.52109
18 3.5 1.95142 4.16641
19 3.7 2.23541 6.27266
20 3.9 1.89117 8.25234
21 4.1 1.42825 9.90469
22 4.3 0.898207 11.0477
23 4.5 0.655898 11.9617
24 4.7 0.542688 12.7867
25 4.9 0.50828 13.6266
26 5.1 0.548202 14.6078
27 5.3 0.567833 15.7055
28 5.5 0.648887 17.0562
29 5.7 0.785506 18.8125
30 5.9 0.980697 21.1617
31 6.1 1.34307 24.6008
32 6.3 1.47912 28.6406
33 6.5 1.41369 32.7508
34 6.7 1.35256 36.9289
35 6.9 1.18515 40.8117
36 7.1 0.90695 43.9578
37 7.3 0.863264 47.1234
38 7.5 0.891308 50.5734
39 7.7 0.858632 54.0766
40 7.9 0.923403 58.0422
41 8.1 1.00694 62.5883
42 8.3 1.0208 67.4273
43 8.5 0.896018 71.882
44 8.7 0.851397 76.3164
45 8.9 0.808403 80.7227
46 9.1 0.834546 85.4781
47 9.3 0.969952 91.2508
48 9.5 1.16655 98.4953
49 9.7 1.35364 107.259
50 9.9 1.32128 116.17
27000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0 0
11 2.1 0 0
12 2.3 0.0214495 0.0078125
13 2.5 0.103493 0.0523438
14 2.7 0.280216 0.192969
15 2.9 0.686905 0.590625
16 3.1 1.08067 1.30547
17 3.3 1.7229 2.59687
18 3.5 1.87822 4.18047
19 3.7 2.18235 6.23672
20 3.9 1.77175 8.09141
21 4.1 1.41407 9.72734
22 4.3 0.975564 10.9688
23 4.5 0.696822 11.9398
24 4.7 0.55091 12.7773
25 4.9 0.523883 13.643
26 5.1 0.535981 14.6023
27 5.3 0.589253 15.7414
28 5.5 0.68454 17.1664
29 5.7 0.757901 18.8609
30 5.9 1.02603 21.3188
