# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3]
21000 50
23 1.8 0.940272 19.9125
24 1.88 1.07821 23.1851
25 1.96 1.17266 27.0536
26 2.04 1.2225 31.4225
27 2.12 1.18262 35.9867
28 2.2 1.09233 40.5267
29 2.28 0.99874 44.985
30 2.36 0.929467 49.4303
31 2.44 0.891376 53.9873
32 2.52 0.894889 58.8672
33 2.6 0.909445 64.1463
34 2.68 0.957556 70.052
35 2.76 1.00455 76.6229
36 2.84 1.04511 83.861
37 2.92 1.0613 91.6312
38 3 1.06404 99.8542
39 3.08 1.04502 108.367
40 3.16 1.02075 117.119
41 3.24 0.996948 126.105
42 3.32 0.973782 135.322
43 3.4 0.962962 144.88
44 3.48 0.96745 154.94
45 3.56 0.971824 165.516
46 3.64 0.990119 176.781
47 3.72 1.00442 188.716
48 3.8 1.01956 201.357
49 3.88 1.02291 214.58
50 3.96 1.0234 228.36
25000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000483206 0.000292969
12 0.92 0.310347 0.225977
13 1 1.92327 1.87822
14 1.08 2.46364 4.34668
15 1.16 1.84435 6.47842
16 1.24 1.28507 8.17559
17 1.32 0.950641 9.59824
18 1.4 0.765826 10.8874
19 1.48 0.680619 12.1678
20 1.56 0.664622 13.5568
21 1.64 0.716078 15.2108
22 1.72 0.819962 17.294
23 1.8 0.948836 19.9341
24 1.88 1.0682 23.1763
25 1.96 1.18563 27.0876
26 2.04 1.21854 31.4423
27 2.12 1.17756 35.987
28 2.2 1.08509 40.4969
29 2.28 0.998171 44.9526
30 2.36 0.934266 49.4209
31 2.44 0.893764 53.9901
32 2.52 0.891898 58.8537
33 2.6 0.916679 64.1748
34 2.68 0.959773 70.0941
35 2.76 1.00114 76.6427
36 2.84 1.04392 83.8727
37 2.92 1.05936 91.6287
38 3 1.05806 99.8055
39 3.08 1.05286 108.382
40 3.16 1.02231 117.147
41 3.24 1.00093 126.17
42 3.32 0.971739 135.367
43 3.4 0.9594 144.89
44 3.48 0.962032 154.894
45 3.56 0.973044 165.483
46 3.64 0.988754 176.732
47 3.72 1.00646 188.691
48 3.8 1.02108 201.351
49 3.88 1.02636 214.619
50 3.96 1.02266 228.389
26000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0.314645 0.228809
13 1 1.92975 1.88662
14 1.08 2.46919 4.36064
15 1.16 1.83269 6.47891
16 1.24 1.29239 8.18574
17 1.32 0.931978 9.58047
18 1.4 0.761359 10.8621
19 1.48 0.686433 12.1534
20 1.56 0.674855 13.5639
21 1.64 0.725675 15.24
22 1.72 0.804971 17.2852
23 1.8 0.940904 19.9031
24 1.88 1.0805 23.1826
25 1.96 1.17995 27.0752
26 2.04 1.22091 31.4384
27 2.12 1.17525 35.9742
28 2.2 1.08648 40.4898
29 2.28 1.00605 44.9808
30 2.36 0.934021 49.4479
31 2.44 0.892064 54.0084
32 2.52 0.892239 58.8738
33 2.6 0.908133 64.1453
34 2.68 0.95705 70.0479
35 2.76 1.00587 76.6273
36 2.84 1.04273 83.849
37 2.92 1.06097 91.6168
38 3 1.06832 99.8729
39 3.08 1.05262 108.447
40 3.16 1.01632 117.161
41 3.24 0.994326 126.124
42 3.32 0.973524 135.338
43 3.4 0.960591 144.873
44 3.48 0.964539 154.903
45 3.56 0.973394 165.496
46 3.64 0.989784 176.757
47 3.72 1.00622 188.713
48 3.8 1.02038 201.365
49 3.88 1.02615 214.629
50 3.96 1.02389 228.416
27000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000644274 0.000390625
12 0.92 0.307393 0.223926
13 1 1.9468 1.89639
14 1.08 2.45867 4.35986
15 1.16 1.82576 6.47012
16 1.24 1.2887 8.17207
17 1.32 0.943137 9.5835
18 1.4 0.768088 10.8765
19 1.48 0.680048 12.1558
20 1.56 0.672472 13.5612
21 1.64 0.721828 15.2285
22 1.72 0.816541 17.303
23 1.8 0.944028 19.9297
24 1.88 1.07531 23.1935
25 1.96 1.18237 27.094
26 2.04 1.21263 31.4276
27 2.12 1.18755 36.0109
28 2.2 1.08014 40.5002
29 2.28 1.00456 44.9845
30 2.36 0.927078 49.4184
31 2.44 0.89533 53.9956
32 2.52 0.888711 58.8418
33 2.6 0.913533 64.1446
34 2.68 0.960391 70.0678
35 2.76 1.00599 76.648
36 2.84 1.04505 83.8858
37 2.92 1.06183 91.66
38 3 1.06315 99.8761
39 3.08 1.0455 108.392
40 3.16 1.02165 117.152
41 3.24 0.991531 126.09
42 3.32 0.970491 135.275
43 3.4 0.962982 144.834
44 3.48 0.966417 154.883
45 3.56 0.977783 165.524
46 3.64 0.987544 176.759
47 3.72 1.006 188.713
48 3.8 1.02247 201.39
49 3.88 1.02614 214.655
50 3.96 1.01989 228.388
28000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000483206 0.000292969
12 0.92 0.312362 0.227441
13 1 1.92157 1.87822
14 1.08 2.44492 4.32793
15 1.16 1.86505 6.48359
16 1.24 1.2921 8.19004
17 1.32 0.937068 9.59238
18 1.4 0.758922 10.8699
19 1.48 0.693182 12.1739
20 1.56 0.668874 13.5719
21 1.64 0.72001 15.235
22 1.72 0.813543 17.3019
23 1.8 0.937184 19.9095
24 1.88 1.07451 23.1708
25 1.96 1.18255 27.072
26 2.04 1.21531 31.4151
27 2.12 1.18242 35.9786
28 2.2 1.0885 40.5026
29 2.28 1.00191 44.9751
30 2.36 0.926752 49.4074
31 2.44 0.900812 54.0127
32 2.52 0.895104 58.8937
33 2.6 0.914509 64.2022
34 2.68 0.956305 70.1002
35 2.76 1.00021 76.6427
36 2.84 1.0368 83.8233
37 2.92 1.06303 91.6063
38 3 1.064 99.8289
39 3.08 1.04938 108.377
40 3.16 1.01801 117.106
41 3.24 0.998085 126.102
42 3.32 0.980829 135.385
43 3.4 0.961949 144.934
44 3.48 0.961741 154.935
45 3.56 0.972937 165.522
46 3.64 0.989921 176.785
47 3.72 1.00626 188.742
48 3.8 1.01516 201.328
49 3.88 1.02149 214.533
50 3.96 1.02545 228.34
29000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000644274 0.000390625
12 0.92 0.316391 0.230469
13 1 1.9526 1.90791
14 1.08 2.43138 4.34404
15 1.16 1.843 6.47422
16 1.24 1.28722 8.17422
17 1.32 0.933871 9.57178
18 1.4 0.770351 10.8686
19 1.48 0.680515 12.1487
20 1.56 0.676724 13.5631
21 1.64 0.730157 15.2496
22 1.72 0.811237 17.3106
23 1.8 0.942799 19.9339
24 1.88 1.06586 23.1689
25 1.96 1.18516 27.0787
26 2.04 1.21903 31.4352
27 2.12 1.1771 35.9781
28 2.2 1.08679 40.495
29 2.28 0.995174 44.9374
30 2.36 0.935328 49.4107
31 2.44 0.893171 53.977
32 2.52 0.893063 58.8469
33 2.6 0.920498 64.1901
34 2.68 0.954564 70.0773
35 2.76 1.01035 76.6861
36 2.84 1.03933 83.8843
37 2.92 1.05948 91.6412
38 3 1.05748 99.8135
39 3.08 1.04948 108.362
40 3.16 1.02763 117.173
41 3.24 0.989797 126.095
42 3.32 0.971327 135.289
43 3.4 0.959961 144.817
44 3.48 0.970709 154.911
45 3.56 0.974292 165.514
46 3.64 0.99308 176.812
47 3.72 1.00512 188.755
48 3.8 1.01804 201.378
49 3.88 1.0241 214.616
50 3.96 1.01588 228.295
30000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000644274 0.000390625
12 0.92 0.313839 0.228613
13 1 1.94726 1.90146
14 1.08 2.43898 4.34521
15 1.16 1.85314 6.48711
16 1.24 1.28293 8.18145
17 1.32 0.935371 9.58125
18 1.4 0.75608 10.854
19 1.48 0.679269 12.1318
20 1.56 0.681911 13.557
21 1.64 0.722631 15.2262
22 1.72 0.821846 17.3142
23 1.8 0.940939 19.9322
24 1.88 1.08365 23.2213
25 1.96 1.17515 27.098
26 2.04 1.2143 31.4376
27 2.12 1.18818 36.0233
28 2.2 1.08563 40.5354
29 2.28 0.985636 44.9353
30 2.36 0.9291 49.3788
31 2.44 0.898635 53.9729
32 2.52 0.893116 58.8432
33 2.6 0.920767 64.188
34 2.68 0.958981 70.1024
35 2.76 1.00703 76.6896
36 2.84 1.04244 83.9093
37 2.92 1.06463 91.7039
38 3 1.05883 99.8866
39 3.08 1.04587 108.406
40 3.16 1.01779 117.133
41 3.24 0.986298 126.023
42 3.32 0.979901 135.298
43 3.4 0.966051 144.887
44 3.48 0.960895 154.879
45 3.56 0.983293 165.579
46 3.64 0.988007 176.82
47 3.72 1.00658 188.78
48 3.8 1.02094 201.439
49 3.88 1.01807 214.599
50 3.96 1.01853 228.314
31000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000805343 0.000488281
12 0.92 0.31357 0.228516
13 1 1.93907 1.89434
14 1.08 2.44385 4.34297
15 1.16 1.85052 6.48184
16 1.24 1.27591 8.16689
17 1.32 0.9464 9.5832
18 1.4 0.763853 10.869
19 1.48 0.687108 12.1616
20 1.56 0.672238 13.5666
21 1.64 0.714471 15.2169
22 1.72 0.816272 17.2907
23 1.8 0.947116 19.926
24 1.88 1.07683 23.1943
25 1.96 1.179 27.0838
26 2.04 1.21862 31.4388
27 2.12 1.17252 35.9641
28 2.2 1.08472 40.4724
29 2.28 1.00049 44.9385
30 2.36 0.929733 49.3851
31 2.44 0.90192 53.996
32 2.52 0.89428 58.8726
33 2.6 0.914425 64.1806
34 2.68 0.957635 70.0867
35 2.76 1.0042 76.6553
36 2.84 1.04517 83.8938
37 2.92 1.06105 91.6622
38 3 1.05647 99.8267
39 3.08 1.04366 108.328
40 3.16 1.02055 117.079
41 3.24 0.998757 126.081
42 3.32 0.978198 135.339
43 3.4 0.964172 144.91
44 3.48 0.966568 154.961
45 3.56 0.973619 165.556
46 3.64 0.990857 176.829
47 3.72 1.00417 188.761
48 3.8 1.01525 201.349
49 3.88 1.02036 214.539
50 3.96 1.02172 228.296
32000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000322137 0.000195313
12 0.92 0.315316 0.229492
13 1 1.93055 1.88799
14 1.08 2.44015 4.33291
15 1.16 1.85331 6.475
16 1.24 1.2867 8.17432
17 1.32 0.943267 9.58594
18 1.4 0.770293 10.8826
19 1.48 0.682747 12.167
20 1.56 0.67336 13.5743
21 1.64 0.709778 15.2138
22 1.72 0.825382 17.3107
23 1.8 0.939641 19.9252
24 1.88 1.06994 23.1727
25 1.96 1.18554 27.0837
26 2.04 1.21763 31.4352
27 2.12 1.1684 35.9445
28 2.2 1.09691 40.5035
29 2.28 0.9985 44.9607
30 2.36 0.934245 49.4289
31 2.44 0.899953 54.0298
32 2.52 0.890573 58.8861
33 2.6 0.905643 64.1432
34 2.68 0.960992 70.07
35 2.76 1.0059 76.6497
36 2.84 1.03599 83.8247
37 2.92 1.06421 91.6162
38 3 1.06806 99.8702
39 3.08 1.04221 108.36
40 3.16 1.02385 117.139
41 3.24 0.996254 126.119
42 3.32 0.978363 135.379
43 3.4 0.961653 144.924
44 3.48 0.963807 154.946
45 3.56 0.972623 165.531
46 3.64 0.988007 176.771
47 3.72 1.00814 188.75
48 3.8 1.01565 201.343
49 3.88 1.02265 214.563
50 3.96 1.02291 228.336
33000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000966411 0.000585937
12 0.92 0.311287 0.226953
13 1 1.96192 1.9124
14 1.08 2.45574 4.37295
15 1.16 1.82466 6.48193
16 1.24 1.26415 8.15146
17 1.32 0.942288 9.56162
18 1.4 0.766522 10.852
19 1.48 0.690898 12.1517
20 1.56 0.676023 13.5646
21 1.64 0.721616 15.2313
22 1.72 0.817272 17.3077
23 1.8 0.947503 19.944
24 1.88 1.07628 23.2107
25 1.96 1.17998 27.1034
26 2.04 1.21225 31.4356
27 2.12 1.1745 35.9686
28 2.2 1.08244 40.4674
29 2.28 1.00095 44.9355
30 2.36 0.93302 49.3979
31 2.44 0.894986 53.9733
32 2.52 0.892848 58.8421
33 2.6 0.915401 64.1558
34 2.68 0.962544 70.0922
35 2.76 1.00553 76.6694
36 2.84 1.04219 83.8874
37 2.92 1.06579 91.6905
38 3 1.05571 99.8491
39 3.08 1.04674 108.376
40 3.16 1.01983 117.12
41 3.24 0.995268 126.091
42 3.32 0.974009 135.31
43 3.4 0.96549 144.893
44 3.48 0.962586 154.903
45 3.56 0.975467 165.518
46 3.64 0.991312 176.796
47 3.72 1.00422 188.729
48 3.8 1.01953 201.37
49 3.88 1.02737 214.65
50 3.96 1.02041 228.39
34000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000644274 0.000390625
12 0.92 0.302424 0.220312
13 1 1.94396 1.89033
14 1.08 2.4421 4.33721
15 1.16 1.85305 6.479
16 1.24 1.29121 8.18428
17 1.32 0.944572 9.59785
18 1.4 0.760199 10.8775
19 1.48 0.680827 12.1583
20 1.56 0.669855 13.5583
21 1.64 0.716205 15.2126
22 1.72 0.814965 17.2831
23 1.8 0.951574 19.9308
24 1.88 1.07203 23.1846
25 1.96 1.17409 27.0578
26 2.04 1.22468 31.4345
27 2.12 1.17824 35.9818
28 2.2 1.0897 40.5108
29 2.28 0.996793 44.9604
30 2.36 0.930999 49.4131
31 2.44 0.89468 53.987
32 2.52 0.892042 58.8514
33 2.6 0.911413 64.1419
34 2.68 0.964397 70.0897
35 2.76 1.0039 76.6563
36 2.84 1.04022 83.8606
37 2.92 1.06391 91.65
38 3 1.06178 99.8555
39 3.08 1.04799 108.392
40 3.16 1.02261 117.16
41 3.24 0.994185 126.122
42 3.32 0.969449 135.297
43 3.4 0.963218 144.858
44 3.48 0.966596 154.91
45 3.56 0.979245 165.566
46 3.64 0.987612 176.802
47 3.72 1.00516 188.746
48 3.8 1.0174 201.36
49 3.88 1.0201 214.547
50 3.96 1.02351 228.328
35000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000483206 0.000292969
12 0.92 0.305916 0.222754
13 1 1.95305 1.90059
14 1.08 2.44512 4.35049
15 1.16 1.84849 6.48701
16 1.24 1.28286 8.18125
17 1.32 0.932892 9.57734
18 1.4 0.767102 10.8687
19 1.48 0.679217 12.1464
20 1.56 0.669388 13.5454
21 1.64 0.724491 15.2188
22 1.72 0.817733 17.2964
23 1.8 0.951188 19.943
24 1.88 1.07564 23.2077
25 1.96 1.18214 27.1075
26 2.04 1.21419 31.4467
27 2.12 1.17814 35.9937
28 2.2 1.08951 40.5219
29 2.28 1.00804 45.0217
30 2.36 0.922954 49.4358
31 2.44 0.891338 53.9927
32 2.52 0.886687 58.8278
33 2.6 0.918732 64.1608
34 2.68 0.957414 70.0656
35 2.76 1.00578 76.6445
36 2.84 1.04693 83.8953
37 2.92 1.06537 91.6953
38 3 1.05821 99.8732
39 3.08 1.05072 108.432
40 3.16 1.01468 117.132
41 3.24 0.993362 126.086
42 3.32 0.975712 135.321
43 3.4 0.960355 144.854
44 3.48 0.967347 154.913
45 3.56 0.974561 165.518
46 3.64 0.989492 176.776
47 3.72 1.00322 188.696
48 3.8 1.02423 201.396
49 3.88 1.0257 214.654
50 3.96 1.01796 228.361
36000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000483206 0.000292969
12 0.92 0.305916 0.222754
13 1 1.95817 1.90498
14 1.08 2.44454 4.3543
15 1.16 1.82999 6.46943
16 1.24 1.27901 8.15859
17 1.32 0.941049 9.56689
18 1.4 0.773252 10.8686
19 1.48 0.68389 12.1551
20 1.56 0.678266 13.5727
21 1.64 0.720686 15.2373
22 1.72 0.811852 17.2999
23 1.8 0.950381 19.9442
24 1.88 1.06364 23.1726
25 1.96 1.1782 27.0594
26 2.04 1.21477 31.4006
27 2.12 1.18947 35.9913
28 2.2 1.08392 40.4963
29 2.28 1.00598 44.9869
30 2.36 0.926384 49.4175
31 2.44 0.897355 54.0051
32 2.52 0.890358 58.8603
33 2.6 0.912288 64.1559
34 2.68 0.959662 70.0745
35 2.76 1.00106 76.6226
36 2.84 1.04294 83.8457
37 2.92 1.06046 91.6098
38 3 1.06237 99.8198
39 3.08 1.05288 108.396
40 3.16 1.02238 117.162
41 3.24 0.993037 126.114
42 3.32 0.973679 135.329
43 3.4 0.966533 144.923
44 3.48 0.963713 154.944
45 3.56 0.971483 165.516
46 3.64 0.986471 176.739
47 3.72 1.00659 188.7
48 3.8 1.01774 201.319
49 3.88 1.02052 214.511
50 3.96 1.02398 228.299
37000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000322137 0.000195313
12 0.92 0.309005 0.224902
13 1 1.93941 1.89102
14 1.08 2.44522 4.34102
15 1.16 1.85035 6.47969
16 1.24 1.27738 8.1667
17 1.32 0.949336 9.5874
18 1.4 0.765826 10.8766
19 1.48 0.698944 12.1914
20 1.56 0.660604 13.5721
21 1.64 0.719756 15.2346
22 1.72 0.811506 17.2963
23 1.8 0.942378 19.9184
24 1.88 1.07322 23.1758
25 1.96 1.17826 27.0628
26 2.04 1.21843 31.4171
27 2.12 1.18527 35.9916
28 2.2 1.08667 40.508
29 2.28 1.00248 44.983
30 2.36 0.931979 49.4403
31 2.44 0.89894 54.036
32 2.52 0.891057 58.895
33 2.6 0.910303 64.1791
34 2.68 0.953329 70.0587
35 2.76 1.00146 76.6094
36 2.84 1.04309 83.8336
37 2.92 1.05715 91.5734
38 3 1.07595 99.8885
39 3.08 1.04595 108.408
40 3.16 1.0193 117.148
41 3.24 0.992939 126.099
42 3.32 0.979313 135.367
43 3.4 0.961221 144.909
44 3.48 0.962614 154.919
45 3.56 0.971779 165.494
46 3.64 0.991552 176.775
47 3.72 1.00975 188.773
48 3.8 1.0133 201.337
49 3.88 1.0244 214.579
50 3.96 1.02432 228.371
38000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000483206 0.000292969
12 0.92 0.302961 0.220605
13 1 1.94919 1.89512
14 1.08 2.43878 4.33867
15 1.16 1.86125 6.48994
16 1.24 1.27213 8.17002
17 1.32 0.940918 9.57812
18 1.4 0.754397 10.848
19 1.48 0.693182 12.1521
20 1.56 0.669155 13.5506
21 1.64 0.728973 15.2344
22 1.72 0.814696 17.3042
23 1.8 0.943958 19.9307
24 1.88 1.07647 23.1979
25 1.96 1.17207 27.0646
26 2.04 1.21507 31.4068
27 2.12 1.18396 35.9763
28 2.2 1.09428 40.5243
29 2.28 0.993709 44.9602
30 2.36 0.924893 49.3836
31 2.44 0.90001 53.9848
32 2.52 0.894979 58.8651
33 2.6 0.921508 64.2143
34 2.68 0.954294 70.0998
35 2.76 0.999449 76.6373
36 2.84 1.03772 83.8243
37 2.92 1.06143 91.5955
38 3 1.06493 99.8254
39 3.08 1.04803 108.362
40 3.16 1.02516 117.152
41 3.24 0.994337 126.115
42 3.32 0.977394 135.366
43 3.4 0.964546 144.94
44 3.48 0.962708 154.951
45 3.56 0.974247 165.553
46 3.64 0.98387 176.746
47 3.72 1.00297 188.664
48 3.8 1.02005 201.312
49 3.88 1.02566 214.57
50 3.96 1.02015 228.306
39000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000805343 0.000488281
12 0.92 0.313168 0.228223
13 1 1.93543 1.89092
14 1.08 2.45438 4.3501
15 1.16 1.8566 6.496
16 1.24 1.2728 8.17695
17 1.32 0.941636 9.58613
18 1.4 0.757878 10.8619
19 1.48 0.67984 12.1408
20 1.56 0.679948 13.5619
21 1.64 0.721109 15.2275
22 1.72 0.812582 17.292
23 1.8 0.945993 19.9241
24 1.88 1.08288 23.2108
25 1.96 1.17935 27.1015
26 2.04 1.2231 31.4725
27 2.12 1.16488 35.9683
28 2.2 1.08909 40.4947
29 2.28 0.996596 44.9435
30 2.36 0.930468 49.3936
31 2.44 0.895445 53.9714
32 2.52 0.898578 58.8714
33 2.6 0.914206 64.1781
34 2.68 0.953677 70.0599
35 2.76 1.0062 76.6415
36 2.84 1.04132 83.8534
37 2.92 1.06167 91.6264
38 3 1.06469 99.8544
39 3.08 1.04979 108.406
40 3.16 1.02335 117.18
41 3.24 0.990902 126.112
42 3.32 0.972977 135.321
43 3.4 0.959519 144.845
44 3.48 0.964257 154.872
45 3.56 0.975799 165.491
46 3.64 0.990505 176.76
47 3.72 1.00631 188.717
48 3.8 1.02051 201.371
49 3.88 1.02413 214.609
50 3.96 1.02097 228.357
40000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
