# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3]
1000 50
25 3.43 0.967562 153.024
26 3.57 0.976042 171.797
27 3.71 1.00554 192.683
28 3.85 1.01722 215.438
29 3.99 1.01742 239.881
30 4.13 1.00729 265.809
31 4.27 0.991697 293.095
32 4.41 0.98511 322.006
33 4.55 0.994775 353.085
34 4.69 1.00731 386.521
35 4.83 1.00711 421.976
36 4.97 1.00437 459.413
37 5.11 1.00043 498.834
38 5.25 0.996599 540.285
39 5.39 0.994463 583.883
40 5.53 1.00237 630.14
41 5.67 1.00273 678.786
42 5.81 1.00172 729.811
43 5.95 1.00251 783.368
44 6.09 0.999554 839.309
45 6.23 0.998879 897.812
46 6.37 0.998191 958.932
47 6.51 1.00094 1022.94
48 6.65 1.0031 1089.88
49 6.79 1.00187 1159.58
50 6.93 0.998486 1231.94
10000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.388861 0.488965
8 1.05 2.34392 4.41113
9 1.19 1.62307 7.89834
10 1.33 0.906069 10.3295
11 1.47 0.687668 12.5831
12 1.61 0.688554 15.2896
13 1.75 0.877108 19.3627
14 1.89 1.09675 25.3026
15 2.03 1.21147 32.8714
16 2.17 1.12598 40.9095
17 2.31 0.97173 48.77
18 2.45 0.888999 56.8591
19 2.59 0.906195 66.0736
20 2.73 0.987502 77.2298
21 2.87 1.05632 90.4184
22 3.01 1.06323 105.02
23 3.15 1.02752 120.473
24 3.29 0.980086 136.553
25 3.43 0.956069 153.601
26 3.57 0.976968 172.474
27 3.71 1.00297 193.397
28 3.85 1.02471 216.418
29 3.99 1.02411 241.129
30 4.13 1.00303 267.06
31 4.27 0.98658 294.323
32 4.41 0.986483 323.4
33 4.55 0.994292 354.598
34 4.69 1.00491 388.099
35 4.83 1.01026 423.819
36 4.97 1.00718 461.523
37 5.11 0.998846 501.053
38 5.25 0.996717 542.688
39 5.39 0.995276 586.511
40 5.53 0.997961 632.764
41 5.67 1.00248 681.608
42 5.81 1.0058 733.064
43 5.95 1.00154 786.801
44 6.09 1.0003 843.026
45 6.23 0.996192 901.625
46 6.37 0.999953 963.119
47 6.51 1.00196 1027.47
48 6.65 1.00014 1094.5
49 6.79 1.00169 1164.49
50 6.93 1.00233 1237.45
11000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.386538 0.485156
8 1.05 2.34394 4.39941
9 1.19 1.61318 7.8585
10 1.33 0.921087 10.325
11 1.47 0.683178 12.5595
12 1.61 0.695334 15.2872
13 1.75 0.869112 19.3149
14 1.89 1.09457 25.2312
15 2.03 1.21857 32.8293
16 2.17 1.1223 40.8251
17 2.31 0.966161 48.625
18 2.45 0.893408 56.7379
19 2.59 0.912725 66.0004
20 2.73 0.986691 77.1249
21 2.87 1.05458 90.2656
22 3.01 1.05856 104.774
23 3.15 1.02699 120.189
24 3.29 0.980206 136.238
25 3.43 0.961677 153.352
26 3.57 0.97697 172.187
27 3.71 1.00256 193.06
28 3.85 1.0228 215.993
29 3.99 1.01715 240.487
30 4.13 1.00754 266.481
31 4.27 0.989439 293.769
32 4.41 0.990405 322.904
33 4.55 0.989344 353.884
34 4.69 1.00313 387.259
35 4.83 1.01079 422.926
36 4.97 1.00659 460.533
37 5.11 1.00198 500.107
38 5.25 0.995713 541.618
39 5.39 0.996831 585.422
40 5.53 0.994718 631.433
41 5.67 1.00302 680.206
42 5.81 1.00557 731.547
43 5.95 1.00498 785.36
44 6.09 0.997619 841.324
45 6.23 0.997717 899.895
46 6.37 0.998517 961.177
47 6.51 0.99959 1025.25
48 6.65 1.00274 1092.32
49 6.79 1.00209 1162.2
50 6.93 1.0028 1235.04
12000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.397076 0.499023
8 1.05 2.34535 4.421
9 1.19 1.59726 7.85059
10 1.33 0.912968 10.2986
11 1.47 0.69465 12.5737
12 1.61 0.706314 15.3483
13 1.75 0.86863 19.3793
14 1.89 1.09116 25.2854
15 2.03 1.21197 32.8525
16 2.17 1.12362 40.8685
17 2.31 0.961683 48.6428
18 2.45 0.897414 56.8031
19 2.59 0.913613 66.0873
20 2.73 0.99304 77.2988
21 2.87 1.05024 90.4033
22 3.01 1.05929 104.941
23 3.15 1.02413 120.334
24 3.29 0.975544 136.329
25 3.43 0.967009 153.561
26 3.57 0.97709 172.424
27 3.71 1.00521 193.381
28 3.85 1.02199 216.326
29 3.99 1.01653 240.838
30 4.13 1.00509 266.805
31 4.27 0.987604 294.079
32 4.41 0.989371 323.223
33 4.55 0.996185 354.46
34 4.69 1.00443 387.924
35 4.83 1.00736 423.518
36 4.97 1.00585 461.149
37 5.11 1.00083 500.731
38 5.25 0.994626 542.253
39 5.39 0.99628 586.092
40 5.53 1.00033 632.425
41 5.67 1.00172 681.201
42 5.81 1.00472 732.569
43 5.95 1.00093 786.239
44 6.09 0.999865 842.404
45 6.23 0.998441 901.097
46 6.37 0.9993 962.511
47 6.51 1.00096 1026.76
48 6.65 1.00122 1093.82
49 6.79 1.00162 1163.76
50 6.93 1.00138 1236.6
13000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.390522 0.491309
8 1.05 2.34682 4.42002
9 1.19 1.60312 7.86582
10 1.33 0.923726 10.3454
11 1.47 0.690874 12.6105
12 1.61 0.693903 15.3392
13 1.75 0.869655 19.3794
14 1.89 1.09278 25.3005
15 2.03 1.21556 32.8982
16 2.17 1.12493 40.932
17 2.31 0.965648 48.7467
18 2.45 0.889606 56.8449
19 2.59 0.91502 66.1531
20 2.73 0.990557 77.3488
21 2.87 1.05397 90.5141
22 3.01 1.05967 105.072
23 3.15 1.02483 120.492
24 3.29 0.978288 136.549
25 3.43 0.960227 153.679
26 3.57 0.977609 172.572
27 3.71 1.00777 193.605
28 3.85 1.02161 216.566
29 3.99 1.02109 241.215
30 4.13 0.99954 267.066
31 4.27 0.992059 294.492
32 4.41 0.982637 323.468
33 4.55 1.00043 354.873
34 4.69 1.00431 388.368
35 4.83 1.00784 424.018
36 4.97 1.00579 461.688
37 5.11 0.998129 501.205
38 5.25 0.997632 542.897
39 5.39 0.995384 586.743
40 5.53 1 633.111
41 5.67 1.00249 681.977
42 5.81 1.00189 733.255
43 5.95 1.00341 787.116
44 6.09 1.00014 843.356
45 6.23 0.998086 902.092
46 6.37 0.999932 963.611
47 6.51 0.999928 1027.86
48 6.65 1.0013 1095
49 6.79 1.00096 1164.97
50 6.93 1.00092 1237.85
14000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.391019 0.491699
8 1.05 2.34288 4.41191
9 1.19 1.61073 7.87246
10 1.33 0.914552 10.3262
11 1.47 0.694671 12.6027
12 1.61 0.69126 15.3197
13 1.75 0.867598 19.3483
14 1.89 1.10264 25.3199
15 2.03 1.20877 32.8716
16 2.17 1.1216 40.878
17 2.31 0.971982 48.7402
18 2.45 0.891791 56.8542
19 2.59 0.915448 66.1626
20 2.73 0.983266 77.2699
21 2.87 1.0556 90.449
22 3.01 1.06113 105.021
23 3.15 1.02301 120.406
24 3.29 0.979644 136.477
25 3.43 0.961844 153.628
26 3.57 0.978726 172.533
27 3.71 1.00472 193.492
28 3.85 1.01997 216.406
29 3.99 1.02085 241.037
30 4.13 1.00466 267.008
31 4.27 0.988343 294.319
32 4.41 0.987544 323.426
33 4.55 0.994507 354.629
34 4.69 1.0043 388.108
35 4.83 1.01086 423.847
36 4.97 1.00547 461.486
37 5.11 0.99984 501.053
38 5.25 0.994192 542.581
39 5.39 0.99667 586.463
40 5.53 1.00067 632.839
41 5.67 1.0033 681.721
42 5.81 1.00134 732.946
43 5.95 1.00135 786.67
44 6.09 1.00199 842.987
45 6.23 0.99841 901.714
46 6.37 0.998527 963.117
47 6.51 1.00001 1027.34
48 6.65 1.00075 1094.41
49 6.79 1.00259 1164.46
50 6.93 0.999295 1237.19
15000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.389779 0.488574
8 1.05 2.33881 4.38975
9 1.19 1.60977 7.8374
10 1.33 0.915395 10.2857
11 1.47 0.691571 12.5448
12 1.61 0.703324 15.3004
13 1.75 0.86908 19.3234
14 1.89 1.09226 25.2204
15 2.03 1.20892 32.7493
16 2.17 1.12082 40.7248
17 2.31 0.967747 48.5281
18 2.45 0.899262 56.6845
19 2.59 0.911845 65.9268
20 2.73 0.994118 77.122
21 2.87 1.04884 90.1758
22 3.01 1.05808 104.66
23 3.15 1.02029 119.956
24 3.29 0.983395 136.038
25 3.43 0.964533 153.183
26 3.57 0.979494 172.043
27 3.71 1.00413 192.925
28 3.85 1.01983 215.763
29 3.99 1.01537 240.185
30 4.13 1.00366 266.048
31 4.27 0.994974 293.456
32 4.41 0.98681 322.45
33 4.55 0.995394 353.583
34 4.69 1.00338 386.926
35 4.83 1.00617 422.388
36 4.97 1.00697 459.965
37 5.11 1.00169 499.48
38 5.25 0.994463 540.89
39 5.39 0.998696 584.722
40 5.53 0.998123 630.835
41 5.67 1.00234 679.517
42 5.81 1.00137 730.583
43 5.95 1.00262 784.206
44 6.09 1.00056 840.267
45 6.23 0.999571 898.877
46 6.37 0.998687 960.097
47 6.51 1.00013 1024.13
48 6.65 1.00059 1090.98
49 6.79 1.00119 1160.71
50 6.93 1.00197 1233.4
16000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.39131 0.494141
8 1.05 2.35801 4.45635
9 1.19 1.60838 7.92646
10 1.33 0.911301 10.3818
11 1.47 0.682884 12.6291
12 1.61 0.692929 15.3642
13 1.75 0.870003 19.4211
14 1.89 1.10939 25.4547
15 2.03 1.2127 33.063
16 2.17 1.11888 41.0837
17 2.31 0.962296 48.9004
18 2.45 0.893988 57.0688
19 2.59 0.907186 66.332
20 2.73 0.993211 77.5995
21 2.87 1.06162 90.9099
22 3.01 1.06056 105.535
23 3.15 1.02113 120.957
24 3.29 0.973461 136.995
25 3.43 0.963158 154.241
26 3.57 0.976639 173.186
27 3.71 1.00846 194.312
28 3.85 1.02586 217.455
29 3.99 1.02044 242.18
30 4.13 1.00027 268.147
31 4.27 0.985893 295.506
32 4.41 0.985533 324.676
33 4.55 0.997203 356.096
34 4.69 1.00793 389.838
35 4.83 1.00994 425.696
36 4.97 1.00382 463.432
37 5.11 0.999788 503.164
38 5.25 0.994413 544.878
39 5.39 0.995084 588.875
40 5.53 1.0009 635.457
41 5.67 1.00345 684.553
42 5.81 1.00517 736.192
43 5.95 1.00024 790.083
44 6.09 0.999334 846.49
45 6.23 0.997566 905.415
46 6.37 0.998758 967.091
47 6.51 1.00144 1031.68
48 6.65 1.00209 1099.12
49 6.79 1.00233 1169.45
50 6.93 1.0001 1242.55
17000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.379612 0.47627
8 1.05 2.34317 4.38818
9 1.19 1.627 7.87578
10 1.33 0.908932 10.309
11 1.47 0.686784 12.5545
12 1.61 0.692818 15.2716
13 1.75 0.871292 19.3084
14 1.89 1.09713 25.2368
15 2.03 1.21413 32.8049
16 2.17 1.12564 40.8219
17 2.31 0.968269 48.6363
18 2.45 0.885013 56.6708
19 2.59 0.912824 65.9317
20 2.73 0.990814 77.0994
21 2.87 1.05601 90.2537
22 3.01 1.06149 104.798
23 3.15 1.02435 120.168
24 3.29 0.979988 136.209
25 3.43 0.958924 153.269
26 3.57 0.974788 172.056
27 3.71 1.00506 192.976
28 3.85 1.02501 215.95
29 3.99 1.02342 240.588
30 4.13 1.00226 266.439
31 4.27 0.986533 293.638
32 4.41 0.985442 322.618
33 4.55 0.993861 353.731
34 4.69 1.00784 387.253
35 4.83 1.00888 422.842
36 4.97 1.00826 460.5
37 5.11 0.998232 499.914
38 5.25 0.996049 541.427
39 5.39 0.993574 585.074
40 5.53 0.998505 631.246
41 5.67 1.00252 679.981
42 5.81 1.00602 731.33
43 5.95 1.0044 785.096
44 6.09 0.998756 841.106
45 6.23 0.995041 899.503
46 6.37 1.00017 960.869
47 6.51 1.0016 1025.05
48 6.65 1.00095 1091.98
49 6.79 1.00231 1161.86
50 6.93 1.00223 1234.63
18000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.382898 0.480957
8 1.05 2.35261 4.41328
9 1.19 1.61365 7.87637
10 1.33 0.918163 10.3371
11 1.47 0.68224 12.5704
12 1.61 0.69149 15.2854
13 1.75 0.866619 19.3053
14 1.89 1.10576 25.2875
15 2.03 1.21954 32.8981
16 2.17 1.11649 40.8595
17 2.31 0.963681 48.6461
18 2.45 0.890186 56.7368
19 2.59 0.913324 66.0137
20 2.73 0.98844 77.1679
21 2.87 1.06033 90.3916
22 3.01 1.06015 104.934
23 3.15 1.01832 120.233
24 3.29 0.97838 136.266
25 3.43 0.966069 153.474
26 3.57 0.974774 172.283
27 3.71 1.00644 193.255
28 3.85 1.02409 216.236
29 3.99 1.02135 240.853
30 4.13 1.00025 266.683
31 4.27 0.989412 293.993
32 4.41 0.985752 323.017
33 4.55 0.996275 354.241
34 4.69 1.00518 387.714
35 4.83 1.00875 423.34
36 4.97 1.00712 461.001
37 5.11 0.999258 500.502
38 5.25 0.99393 541.975
39 5.39 0.99633 585.794
40 5.53 0.998326 632.012
41 5.67 1.00415 680.883
42 5.81 1.00457 732.219
43 5.95 1.00303 785.976
44 6.09 0.998297 842.026
45 6.23 0.997835 900.655
46 6.37 0.999238 962.036
47 6.51 1.00038 1026.22
48 6.65 1.00212 1093.31
49 6.79 1.00066 1163.15
50 6.93 1.00337 1236.09
19000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.386482 0.485742
8 1.05 2.34833 4.41299
9 1.19 1.61699 7.88525
10 1.33 0.908245 10.3209
11 1.47 0.686766 12.5704
12 1.61 0.700887 15.3239
13 1.75 0.869169 19.3578
14 1.89 1.0957 25.2887
15 2.03 1.21232 32.8587
16 2.17 1.12609 40.8931
17 2.31 0.96772 48.717
18 2.45 0.887552 56.7885
19 2.59 0.9126 66.0631
20 2.73 0.992631 77.2708
21 2.87 1.05223 90.4011
22 3.01 1.06093 104.963
23 3.15 1.02471 120.366
24 3.29 0.979504 136.427
25 3.43 0.960783 153.55
26 3.57 0.977321 172.419
27 3.71 1.00574 193.388
28 3.85 1.02177 216.33
29 3.99 1.01712 240.859
30 4.13 1.00762 266.894
31 4.27 0.98979 294.231
32 4.41 0.984563 323.235
33 4.55 0.993886 354.403
34 4.69 1.00509 387.891
