# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3]
21000 50
26 3.57 0.977161 173.171
27 3.71 1.00476 194.215
28 3.85 1.02427 217.317
29 3.99 1.02176 242.068
30 4.13 1.00567 268.17
31 4.27 0.986665 295.543
32 4.41 0.985482 324.706
33 4.55 0.992625 355.975
34 4.69 1.00584 389.639
35 4.83 1.01034 425.503
36 4.97 1.00806 463.391
37 5.11 0.999837 503.116
38 5.25 0.99435 544.817
39 5.39 0.993794 588.747
40 5.53 0.999343 635.248
41 5.67 1.00312 684.316
42 5.81 1.00465 735.917
43 5.95 1.00428 790.014
44 6.09 0.99847 846.359
45 6.23 0.999273 905.372
46 6.37 0.995929 966.86
47 6.51 0.998397 1031.24
48 6.65 1.00445 1098.83
49 6.79 1.00271 1169.16
50 6.93 1.00181 1242.37
30000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.404031 0.510059
8 1.05 2.36148 4.47715
9 1.19 1.59909 7.92646
10 1.33 0.902778 10.3584
11 1.47 0.688112 12.6225
12 1.61 0.697842 15.3764
13 1.75 0.8678 19.4221
14 1.89 1.10441 25.4271
15 2.03 1.21367 33.0397
16 2.17 1.11876 41.0579
17 2.31 0.964073 48.8874
18 2.45 0.893353 57.0483
19 2.59 0.91306 66.3695
20 2.73 0.991481 77.6148
21 2.87 1.056 90.8516
22 3.01 1.05882 105.45
23 3.15 1.02166 120.876
24 3.29 0.976571 136.961
25 3.43 0.966026 154.256
26 3.57 0.978339 173.229
27 3.71 1.00457 194.269
28 3.85 1.02254 217.332
29 3.99 1.02003 242.042
30 4.13 1.00347 268.087
31 4.27 0.987847 295.493
32 4.41 0.985647 324.661
33 4.55 0.996922 356.065
34 4.69 1.00359 389.654
35 4.83 1.01129 425.552
36 4.97 1.00543 463.34
37 5.11 0.999569 503.054
38 5.25 0.994937 544.78
39 5.39 0.994741 588.753
40 5.53 0.999853 635.277
41 5.67 1.00422 684.4
42 5.81 1.00674 736.108
43 5.95 0.998741 789.907
44 6.09 0.99888 846.275
45 6.23 0.999312 905.29
46 6.37 0.998294 966.924
47 6.51 1.00147 1031.5
48 6.65 1.00266 1098.97
49 6.79 1.00094 1169.18
50 6.93 0.999262 1242.2
31000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.398926 0.503613
8 1.05 2.35502 4.45986
9 1.19 1.60968 7.93203
10 1.33 0.903068 10.3647
11 1.47 0.681404 12.6067
12 1.61 0.702964 15.3809
13 1.75 0.870481 19.4391
14 1.89 1.09909 25.4152
15 2.03 1.22076 33.0723
16 2.17 1.11507 41.064
17 2.31 0.969857 48.9404
18 2.45 0.887153 57.0447
19 2.59 0.911147 66.3464
20 2.73 0.99198 77.5974
21 2.87 1.05616 90.836
22 3.01 1.06082 105.462
23 3.15 1.02415 120.926
24 3.29 0.978806 137.048
25 3.43 0.958634 154.21
26 3.57 0.976169 173.141
27 3.71 1.00695 194.231
28 3.85 1.02514 217.353
29 3.99 1.02102 242.087
30 4.13 1.00037 268.051
31 4.27 0.989607 295.506
32 4.41 0.985142 324.659
33 4.55 0.99576 356.026
34 4.69 1.00714 389.734
35 4.83 1.00837 425.528
36 4.97 1.00815 463.419
37 5.11 0.998473 503.09
38 5.25 0.991728 544.682
39 5.39 0.996917 588.75
40 5.53 1.00121 635.337
41 5.67 1.00258 684.38
42 5.81 1.00513 736.005
43 5.95 1.0015 789.953
44 6.09 0.998448 846.297
45 6.23 0.996808 905.164
46 6.37 0.999577 966.877
47 6.51 1.001 1031.42
48 6.65 1.00281 1098.9
49 6.79 1.0022 1169.2
50 6.93 0.999672 1242.25
32000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.398771 0.503418
8 1.05 2.35816 4.46494
9 1.19 1.59877 7.91357
10 1.33 0.910137 10.3653
11 1.47 0.679237 12.6002
12 1.61 0.703212 15.3753
13 1.75 0.874315 19.4514
14 1.89 1.09891 25.4266
15 2.03 1.21671 33.0582
16 2.17 1.11705 41.0641
17 2.31 0.966129 48.9103
18 2.45 0.887249 57.0154
19 2.59 0.916217 66.3688
20 2.73 0.98963 77.5932
21 2.87 1.05807 90.8559
22 3.01 1.06068 105.48
23 3.15 1.02402 120.942
24 3.29 0.973393 136.975
25 3.43 0.9614 154.186
26 3.57 0.979366 173.18
27 3.71 1.00662 194.263
28 3.85 1.02413 217.362
29 3.99 1.02048 242.082
30 4.13 1.00226 268.095
31 4.27 0.986823 295.473
32 4.41 0.985449 324.635
33 4.55 0.995084 355.981
34 4.69 1.00862 389.739
35 4.83 1.00796 425.518
36 4.97 1.00769 463.392
37 5.11 0.999257 503.094
38 5.25 0.993651 544.766
39 5.39 0.993977 588.704
40 5.53 1.00122 635.292
41 5.67 1.00379 684.393
42 5.81 1.00572 736.049
43 5.95 1.00163 790.004
44 6.09 0.998169 846.332
45 6.23 0.997411 905.234
46 6.37 0.999044 966.915
47 6.51 1.00153 1031.5
48 6.65 1.00224 1098.93
49 6.79 1.00162 1169.2
50 6.93 0.999598 1242.24
33000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.39645 0.500488
8 1.05 2.36392 4.47168
9 1.19 1.59297 7.90781
10 1.33 0.914088 10.3702
11 1.47 0.686123 12.6277
12 1.61 0.693561 15.3647
13 1.75 0.874335 19.4409
14 1.89 1.10195 25.4326
15 2.03 1.21221 33.036
16 2.17 1.11703 41.0418
17 2.31 0.968631 48.9083
18 2.45 0.888307 57.0231
19 2.59 0.916925 66.3838
20 2.73 0.985996 77.5669
21 2.87 1.05963 90.8491
22 3.01 1.05918 105.452
23 3.15 1.02191 120.882
24 3.29 0.975652 136.953
25 3.43 0.964924 154.227
26 3.57 0.97773 173.189
27 3.71 1.00871 194.316
28 3.85 1.02219 217.371
29 3.99 1.01775 242.025
30 4.13 1.00086 268.002
31 4.27 0.989769 295.462
32 4.41 0.987858 324.695
33 4.55 0.996439 356.084
34 4.69 1.00657 389.773
35 4.83 1.00887 425.584
36 4.97 1.00271 463.271
37 5.11 1.0007 503.03
38 5.25 0.993409 544.692
39 5.39 0.998996 588.852
40 5.53 1.00001 635.383
41 5.67 1.0042 684.505
42 5.81 1.00114 735.925
43 5.95 1.00072 789.831
44 6.09 0.999974 846.261
45 6.23 0.998898 905.251
46 6.37 0.99775 966.852
47 6.51 1.00389 1031.59
48 6.65 1.00158 1098.98
49 6.79 1.00093 1169.19
50 6.93 0.998471 1242.15
34000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.402484 0.508105
8 1.05 2.35032 4.45645
9 1.19 1.60216 7.9124
10 1.33 0.909521 10.3625
11 1.47 0.688408 12.6275
12 1.61 0.695169 15.3709
13 1.75 0.878818 19.468
14 1.89 1.09726 25.4342
15 2.03 1.21006 33.0241
16 2.17 1.11901 41.044
17 2.31 0.965817 48.8877
18 2.45 0.892006 57.0363
19 2.59 0.917881 66.4067
20 2.73 0.991601 77.6534
21 2.87 1.05168 90.836
22 3.01 1.06003 105.451
23 3.15 1.0192 120.84
24 3.29 0.978557 136.958
25 3.43 0.965573 154.245
26 3.57 0.981839 173.286
27 3.71 1.0045 194.325
28 3.85 1.01856 217.298
29 3.99 1.01976 242.001
30 4.13 1.00244 268.018
31 4.27 0.989132 295.46
32 4.41 0.988191 324.703
33 4.55 0.997849 356.137
34 4.69 1.00136 389.651
35 4.83 1.00973 425.494
36 4.97 1.00681 463.334
37 5.11 0.997652 502.972
38 5.25 0.996206 544.751
39 5.39 0.998572 588.893
40 5.53 0.998755 635.366
41 5.67 1.00242 684.401
42 5.81 1.00229 735.88
43 5.95 1.00263 789.889
44 6.09 0.999547 846.294
45 6.23 0.99885 905.282
46 6.37 1.00059 967.058
47 6.51 0.998986 1031.48
48 6.65 1.00172 1098.88
49 6.79 0.999574 1169
50 6.93 1.00244 1242.25
35000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.398926 0.503613
8 1.05 2.35613 4.46172
9 1.19 1.60343 7.92041
10 1.33 0.910173 10.3723
11 1.47 0.677664 12.602
12 1.61 0.693239 15.3377
13 1.75 0.881772 19.4485
14 1.89 1.10304 25.4462
15 2.03 1.20986 33.0349
16 2.17 1.12162 41.0735
17 2.31 0.962702 48.8919
18 2.45 0.88943 57.017
19 2.59 0.911224 66.3194
20 2.73 0.99954 77.6562
21 2.87 1.05414 90.8695
22 3.01 1.05589 105.427
23 3.15 1.02539 120.91
24 3.29 0.975059 136.97
25 3.43 0.962213 154.196
26 3.57 0.979125 173.185
27 3.71 1.00634 194.262
28 3.85 1.02403 217.359
29 3.99 1.01854 242.033
30 4.13 1.00165 268.03
31 4.27 0.990146 295.5
32 4.41 0.983707 324.61
33 4.55 0.995456 355.968
34 4.69 1.00985 389.767
35 4.83 1.00954 425.602
36 4.97 1.00345 463.316
37 5.11 0.997426 502.945
38 5.25 0.995759 544.706
39 5.39 0.995519 588.712
40 5.53 1.0029 635.378
41 5.67 1.00241 684.413
42 5.81 1.00416 735.988
43 5.95 0.999162 789.81
44 6.09 0.998482 846.156
45 6.23 0.99955 905.185
46 6.37 1.00131 967.005
47 6.51 1.00122 1031.57
48 6.65 1.00165 1098.96
49 6.79 0.998818 1169.03
50 6.93 1.00119 1242.19
36000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.397843 0.502246
8 1.05 2.34235 4.43721
9 1.19 1.6234 7.93896
10 1.33 0.901509 10.3675
11 1.47 0.687726 12.6303
12 1.61 0.693437 15.3668
13 1.75 0.873351 19.4384
14 1.89 1.10026 25.4209
15 2.03 1.21819 33.0618
16 2.17 1.11545 41.0562
17 2.31 0.965011 48.8934
18 2.45 0.888724 57.012
19 2.59 0.916265 66.3659
20 2.73 0.991601 77.6126
21 2.87 1.05648 90.8554
22 3.01 1.06044 105.476
23 3.15 1.02012 120.879
24 3.29 0.975895 136.953
25 3.43 0.964275 154.216
26 3.57 0.976834 173.16
27 3.71 1.00959 194.306
28 3.85 1.02202 217.357
29 3.99 1.01765 242.009
30 4.13 1.001 267.989
31 4.27 0.989347 295.437
32 4.41 0.986591 324.633
33 4.55 0.995995 356.008
34 4.69 1.00723 389.719
35 4.83 1.00786 425.495
36 4.97 1.00568 463.293
37 5.11 1.00018 503.031
38 5.25 0.995868 544.796
39 5.39 0.993838 588.729
40 5.53 1.00006 635.262
41 5.67 1.00486 684.416
42 5.81 1.00308 735.936
43 5.95 1.0014 789.879
44 6.09 0.999213 846.266
45 6.23 0.998827 905.252
46 6.37 0.99852 966.9
47 6.51 1.00264 1031.55
48 6.65 1.0002 1098.85
49 6.79 1.00208 1169.15
50 6.93 1.0005 1242.26
37000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.409601 0.51709
8 1.05 2.34084 4.44951
9 1.19 1.60289 7.90703
10 1.33 0.920287 10.3861
11 1.47 0.684372 12.6379
12 1.61 0.691457 15.3666
13 1.75 0.872743 19.4354
14 1.89 1.09678 25.3989
15 2.03 1.21508 33.0203
16 2.17 1.12386 41.075
17 2.31 0.964013 48.904
18 2.45 0.89253 57.0574
19 2.59 0.914026 66.3885
20 2.73 0.988114 77.5956
21 2.87 1.05429 90.8108
22 3.01 1.06398 105.48
23 3.15 1.01853 120.859
24 3.29 0.979257 136.989
25 3.43 0.964209 154.251
26 3.57 0.97852 173.228
27 3.71 1.00495 194.276
28 3.85 1.02247 217.337
29 3.99 1.01949 242.034
30 4.13 1.00285 268.062
31 4.27 0.98771 295.465
32 4.41 0.988333 324.712
33 4.55 0.996504 356.103
34 4.69 1.00299 389.672
35 4.83 1.00809 425.456
36 4.97 1.00639 463.281
37 5.11 1.00295 503.129
38 5.25 0.994732 544.847
39 5.39 0.995314 588.844
40 5.53 0.997062 635.238
41 5.67 1.00264 684.284
42 5.81 1.00547 735.927
43 5.95 1.00098 789.846
44 6.09 1.00278 846.435
45 6.23 0.997183 905.324
46 6.37 0.997372 966.901
47 6.51 0.999795 1031.37
48 6.65 1.00171 1098.77
49 6.79 1.00299 1169.13
50 6.93 1.0013 1242.3
38000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.396605 0.500684
8 1.05 2.35282 4.45322
9 1.19 1.60637 7.91826
10 1.33 0.909883 10.3693
11 1.47 0.69013 12.64
12 1.61 0.693907 15.3784
13 1.75 0.867109 19.4209
14 1.89 1.10294 25.418
15 2.03 1.21968 33.0683
16 2.17 1.11924 41.0898
17 2.31 0.963604 48.9155
18 2.45 0.888083 57.0283
19 2.59 0.908765 66.3057
20 2.73 0.995562 77.5973
21 2.87 1.05515 90.8233
22 3.01 1.0654 105.512
23 3.15 1.01904 120.899
24 3.29 0.977164 136.994
25 3.43 0.961733 154.212
26 3.57 0.976662 173.153
27 3.71 1.00588 194.22
28 3.85 1.02692 217.382
29 3.99 1.01604 241.995
30 4.13 1.00425 268.06
31 4.27 0.989368 295.508
32 4.41 0.985479 324.671
33 4.55 0.994448 355.997
34 4.69 1.00634 389.678
35 4.83 1.0104 425.545
36 4.97 1.0047 463.305
37 5.11 1.00185 503.11
38 5.25 0.992273 544.725
39 5.39 0.997894 588.836
40 5.53 0.998065 635.277
41 5.67 1.00335 684.357
42 5.81 1.00376 735.912
43 5.95 1.00245 789.911
44 6.09 1.00063 846.378
45 6.23 0.997165 905.266
46 6.37 0.997934 966.878
47 6.51 1.00114 1031.43
48 6.65 1.00136 1098.81
49 6.79 1.00172 1169.08
50 6.93 1.00179 1242.28
39000 50
1 0.07 0 0
2 0.21 0 0
3 0.35 0 0
4 0.49 0 0
5 0.63 0 0
6 0.77 0 0
7 0.91 0.400395 0.505469
8 1.05 2.34956 4.45254
9 1.19 1.61303 7.93193
10 1.33 0.902053 10.3619
11 1.47 0.683096 12.6095
12 1.61 0.694872 15.3517
13 1.75 0.875509 19.4333
14 1.89 1.10299 25.4307
15 2.03 1.21813 33.0712
16 2.17 1.11421 41.0567
17 2.31 0.964025 48.8858
18 2.45 0.89083 57.0237
19 2.59 0.915117 66.3659
20 2.73 0.992428 77.622
21 2.87 1.05323 90.8239
22 3.01 1.06064 105.447
23 3.15 1.02367 120.904
24 3.29 0.97851 137.021
25 3.43 0.958301 154.177
26 3.57 0.979966 173.182
27 3.71 1.00765 194.287
28 3.85 1.02297 217.359
29 3.99 1.01907 242.046
30 4.13 1.00264 268.069
31 4.27 0.988234 295.486
32 4.41 0.985122 324.638
33 4.55 0.996364 356.025
34 4.69 1.00524 389.669
35 4.83 1.00988 425.517
