DONE: sourced file /scic/app/cpu/gaussian/16c-legacy/g16/bsd/g16.profile
LAMMPS (2 Apr 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (42.08 42.08 42.08)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  2048 atoms
  read_data CPU = 0.039 seconds
2048 atoms in group Ar
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.3
  ghost atom cutoff = 7.3
  binsize = 3.65, bins = 12 12 12
  2 neighbor lists, perpetual/occasional/extra = 1 1 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
  (2) compute rdf, occasional, copy from (1)
      attributes: half, newton on
      pair build: copy
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 0
  Time step     : 0.005
Per MPI rank memory allocation (min/avg/max) = 3.186 | 3.186 | 3.186 Mbytes
   Step          Temp          Press          Volume         TotEng    
      6900   1.4869878      5.019706       2366.069      -3.1710824    
      7000   1.4872817      5.0296765      2372.2173     -3.142713     
      7100   1.5093536      4.9759557      2377.8156     -3.1057163    
      7200   1.5325648      4.8729349      2384.5065     -3.0696348    
      7300   1.5130381      4.7627647      2398.7707     -3.0665122    
      7400   1.494728       4.9589802      2399.0181     -3.0486105    
      7500   1.5322765      4.9899864      2389.5076     -3.0257002    
      7600   1.5355118      4.9513354      2388.3033     -3.0373018    
      7700   1.5320548      4.9404662      2385.4046     -3.0537538    
      7800   1.5051914      4.9724855      2384.529      -3.0837264    
      7900   1.4994409      5.0389013      2378.9692     -3.1079758    
      8000   1.5140892      5.3143823      2358.8361     -3.0931519    
      8100   1.4486681      5.2292596      2372.2983     -3.155843     
      8200   1.4893092      4.7322984      2376.4762     -3.1827297    
      8300   1.4656975      4.8004451      2381.2558     -3.1994745    
      8400   1.4788629      4.7070317      2381.7442     -3.190414     
      8500   1.4850855      4.801945       2381.9288     -3.1598108    
      8600   1.5027997      4.9304196      2382.5232     -3.1107669    
      8700   1.5077238      5.1822385      2381.1316     -3.0535711    
      8800   1.5212613      4.78444        2399.318      -3.0488898    
      8900   1.5026778      4.7450684      2410.9255     -3.0415879    
      9000   1.5460744      4.8161563      2399.1963     -3.0070538    
      9100   1.5314651      5.3003112      2382.8019     -2.990593     
      9200   1.5346288      4.9822476      2384.2812     -3.04787      
      9300   1.5132849      5.067256       2374.5229     -3.0975923    
      9400   1.4681208      5.2762782      2366.0517     -3.1474063    
      9500   1.4772513      4.9913477      2364.3294     -3.1958406    
      9600   1.4335938      4.7674279      2376.418      -3.2590567    
      9700   1.4674053      4.7181443      2370.9829     -3.248235     
      9800   1.4524096      4.786701       2372.9817     -3.2310834    
      9900   1.4488033      4.6377854      2386.5583     -3.2241997    
     10000   1.4560251      4.9145896      2384.4978     -3.1642636    
     10100   1.5489663      5.2192454      2364.55       -3.0509909    
     10200   1.5178835      5.4303906      2370.7021     -3.0223894    
     10300   1.5336565      4.8632048      2391.409      -3.050569     
     10400   1.5249302      4.7891499      2397.1357     -3.0592716    
     10500   1.56524        4.95969        2379.5241     -3.0237147    
     10600   1.5331892      4.8115217      2386.7278     -3.0721872    
     10700   1.4983866      4.9219737      2384.0106     -3.1039136    
     10800   1.4984311      4.7899404      2384.2452     -3.1378366    
     10900   1.485004       5.0214518      2376.641      -3.1403935    
     11000   1.4843925      4.986657       2376.1169     -3.1482003    
     11100   1.4576641      4.9656503      2382.1067     -3.1583491    
     11200   1.4752387      5.2730621      2371.4669     -3.1155685    
     11300   1.5131371      4.9301491      2378.2627     -3.1072149    
     11400   1.4971041      5.1045603      2381.4196     -3.0818264    
     11500   1.5087154      5.0369779      2385.7249     -3.0635982    
     11600   1.5142837      5.011813       2388.9534     -3.0543657    
     11700   1.4965595      5.1569397      2388.0445     -3.047324     
     11800   1.5075148      5.3008796      2379.9674     -3.0323085    
     11900   1.5321397      5.5880356      2361.9822     -3.0041532    
     12000   1.5296887      5.5165019      2360.845      -3.0314721    
     12100   1.4499626      5.1026537      2386.9333     -3.1311905    
     12200   1.5156667      4.8067559      2377.1137     -3.1291294    
     12300   1.499493       4.9731645      2372.5279     -3.1383072    
     12400   1.4467471      4.9771127      2379.8285     -3.1749905    
     12500   1.4977413      5.0214219      2368.0141     -3.147065     
     12600   1.5095272      5.2101744      2362.1583     -3.1243778    
     12700   1.5160815      5.3358016      2358.746      -3.0991271    
     12800   1.4873866      5.2985295      2370.006      -3.09729      
     12900   1.5024351      4.6724541      2390.8906     -3.1193076    
     13000   1.5005177      4.9134615      2387.1646     -3.0857626    
     13100   1.5062716      5.0735002      2383.9255     -3.0685652    
     13200   1.5221266      5.0619616      2380.5284     -3.063532     
     13300   1.4868454      5.2810264      2377.7764     -3.0674284    
     13400   1.5196835      5.2845479      2370.0466     -3.0598749    
     13500   1.5033686      5.003145       2378.7986     -3.1018073    
     13600   1.4710107      4.6481221      2392.6303     -3.1610539    
     13700   1.4757833      4.7803336      2386.598      -3.1686954    
     13800   1.4720075      4.8813639      2378.0968     -3.1704319    
     13900   1.4511275      5.3396047      2362.5466     -3.1568829    
     14000   1.5222417      5.1543808      2353.9194     -3.1498457    
     14100   1.4595872      5.1081889      2367.9386     -3.1871399    
     14200   1.4758272      5.0221503      2369.0099     -3.1725708    
     14300   1.501964       4.9983826      2369.9955     -3.1351894    
     14400   1.4878243      5.2163252      2375.7357     -3.0967313    
     14500   1.5040197      5.0334143      2387.338      -3.0693161    
     14600   1.5092745      5.0202298      2392.6407     -3.0333263    
     14700   1.5153228      4.8914109      2400.8311     -3.0265638    
     14800   1.5371454      4.7289108      2402.8583     -3.0249053    
     14900   1.5230032      5.0424202      2392.8199     -3.0118345    
     15000   1.5315526      5.1683784      2380.6662     -3.0193051    
     15100   1.5091345      5.1393546      2378.4375     -3.0740166    
     15200   1.4804949      5.1798287      2373.6607     -3.1289072    
     15300   1.4890827      4.9244739      2368.2266     -3.1744685    
     15400   1.4829275      4.9833369      2362.2561     -3.1954964    
     15500   1.4522392      5.3323082      2355.5058     -3.1924098    
     15600   1.5135796      5.3655037      2342.8667     -3.1511803    
     15700   1.5085246      5.2410538      2353.2142     -3.149395     
     15800   1.4815326      5.0496363      2371.2184     -3.1518231    
     15900   1.4963228      5.0118527      2376.7159     -3.1245655    
     16000   1.5090843      4.8894738      2382.7963     -3.0996709    
     16100   1.5103239      4.8600763      2390.6509     -3.082411     
     16200   1.4987851      4.9736271      2391.2449     -3.063037     
     16300   1.5588858      4.6542389      2388.4428     -3.0581854    
     16400   1.5349478      5.2410677      2375.4439     -3.0428651    
     16500   1.5238823      4.9241195      2381.9459     -3.090418     
     16600   1.5041916      4.6963394      2387.5647     -3.1370472    
     16700   1.459858       4.6217497      2394.5363     -3.188648     
     16800   1.4774932      4.7595975      2380.7935     -3.1811295    
     16900   1.4922057      5.0577587      2365.5967     -3.1569846    
     17000   1.476824       5.2420878      2362.0936     -3.1518121    
     17100   1.4960352      4.9493341      2369.874      -3.1648727    
     17200   1.4903992      4.9891386      2372.1945     -3.1514867    
     17300   1.542912       4.9136657      2368.1003     -3.1125084    
     17400   1.4885889      4.8680669      2384.0307     -3.1275586    
     17500   1.4870051      4.750122       2392.3274     -3.1227332    
     17600   1.4993217      4.7550896      2392.9488     -3.1017962    
     17700   1.4761039      4.9636141      2394.0347     -3.0925033    
     17800   1.5380324      4.9994311      2380.5978     -3.0554322    
     17900   1.5290247      5.2635692      2370.9243     -3.0438257    
     18000   1.5057958      5.5459107      2365.2572     -3.0524427    
     18100   1.5028248      5.1344594      2373.2949     -3.0929201    
     18200   1.4873728      4.8360725      2385.8896     -3.1424365    
     18300   1.4744863      5.0583831      2379.9923     -3.144209     
     18400   1.480468       4.9253007      2380.6341     -3.1512214    
     18500   1.4891562      4.8675121      2381.1219     -3.1475055    
     18600   1.5252146      4.8544261      2375.2508     -3.1182256    
     18700   1.5044745      5.0465526      2374.0664     -3.1077247    
     18800   1.5151224      5.1584638      2368.0416     -3.0930146    
     18900   1.4800205      4.8620431      2386.4352     -3.1424606    
     19000   1.4948168      5.163001       2371.7499     -3.1050795    
     19100   1.5401285      5.0432408      2368.6477     -3.0937028    
     19200   1.5036334      5.3441679      2366.3762     -3.0775746    
     19300   1.4971218      4.8228633      2388.3419     -3.1214608    
     19400   1.5043041      4.7443369      2389.0649     -3.1152182    
     19500   1.4918522      4.9478643      2385.1026     -3.1062789    
     19600   1.5472564      4.9703981      2372.8154     -3.0774484    
     19700   1.5121669      5.0805457      2377.8302     -3.0927168    
     19800   1.4691753      4.8140749      2392.4992     -3.139014     
     19900   1.4893322      5.1423293      2376.4011     -3.1079443    
     20000   1.5348295      5.1061636      2366.9496     -3.0857986    
Loop time of 1343.87 on 1 procs for 20000 steps with 2048 atoms

Performance: 6429.182 tau/day, 14.882 timesteps/s, 30.479 katom-step/s
100.0% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 1036.8     | 1036.8     | 1036.8     |   0.0 | 77.15
Neigh   | 279.86     | 279.86     | 279.86     |   0.0 | 20.83
Comm    | 6.5973     | 6.5973     | 6.5973     |   0.0 |  0.49
Output  | 0.0091287  | 0.0091287  | 0.0091287  |   0.0 |  0.00
Modify  | 18.744     | 18.744     | 18.744     |   0.0 |  1.39
Other   |            | 1.832      |            |       |  0.14

Nlocal:           2048 ave        2048 max        2048 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:          16787 ave       16787 max       16787 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:    1.44359e+06 ave 1.44359e+06 max 1.44359e+06 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 1443591
Ave neighs/atom = 704.87842
Neighbor list builds = 3545
Dangerous builds = 76
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 20000
  Time step     : 0.005
Per MPI rank memory allocation (min/avg/max) = 17.04 | 17.04 | 17.04 Mbytes
   Step          Temp          Press          Volume         TotEng    
     20000   1.5348295      5.1061636      2366.9496     -3.0857986    
     20100   1.5553514      4.9531567      2366.9496     -3.0855966    
     20200   1.5222165      5.1533567      2366.9496     -3.0857596    
     20300   1.549161       5.0294743      2366.9496     -3.0855659    
     20400   1.5155199      5.2671768      2366.9496     -3.0856281    
     20500   1.4983874      5.3449318      2366.9496     -3.085486     
     20600   1.5562306      4.9726544      2366.9496     -3.0855746    
     20700   1.5179494      5.1751222      2366.9496     -3.0854383    
     20800   1.5099014      5.2477868      2366.9496     -3.0857534    
     20900   1.4881289      5.3988316      2366.9496     -3.0853943    
     21000   1.4917872      5.363081       2366.9496     -3.085366     
     21100   1.5159664      5.239254       2366.9496     -3.0856737    
     21200   1.525339       5.2543744      2366.9496     -3.0856037    
     21300   1.4888918      5.3684065      2366.9496     -3.0855181    
     21400   1.5329031      5.1396421      2366.9496     -3.0858886    
     21500   1.5160977      5.2370394      2366.9496     -3.0854018    
     21600   1.543604       5.056049       2366.9496     -3.0854251    
     21700   1.5099598      5.2858863      2366.9496     -3.0856693    
     21800   1.5109943      5.3073821      2366.9496     -3.0857508    
     21900   1.5261656      5.146162       2366.9496     -3.0856983    
     22000   1.4919693      5.3705116      2366.9496     -3.0857257    
     22100   1.5024981      5.32844        2366.9496     -3.085742     
     22200   1.5159055      5.2678834      2366.9496     -3.0854353    
     22300   1.5239793      5.1848446      2366.9496     -3.085497     
     22400   1.5015001      5.3770934      2366.9496     -3.085766     
     22500   1.513366       5.2789714      2366.9496     -3.0856279    
     22600   1.527743       5.1967192      2366.9496     -3.0854586    
     22700   1.5093623      5.2660446      2366.9496     -3.0856269    
     22800   1.5297881      5.1365366      2366.9496     -3.0856028    
     22900   1.5096584      5.2431686      2366.9496     -3.0854792    
     23000   1.5244673      5.2140035      2366.9496     -3.0855559    
     23100   1.4742418      5.4877022      2366.9496     -3.0855314    
     23200   1.4831275      5.3781992      2366.9496     -3.0853018    
     23300   1.5366832      5.1380155      2366.9496     -3.0859034    
     23400   1.5210103      5.2204725      2366.9496     -3.0856853    
     23500   1.5029195      5.3353457      2366.9496     -3.0856011    
     23600   1.5134456      5.26401        2366.9496     -3.0856632    
     23700   1.5231244      5.1649115      2366.9496     -3.0856406    
     23800   1.5201831      5.1653153      2366.9496     -3.0857144    
     23900   1.5168186      5.1892343      2366.9496     -3.085427     
     24000   1.5053705      5.3109867      2366.9496     -3.0857247    
     24100   1.475338       5.4752571      2366.9496     -3.0856201    
     24200   1.5361837      5.0737366      2366.9496     -3.085702     
     24300   1.4864319      5.4008822      2366.9496     -3.0853932    
     24400   1.5394906      5.1053532      2366.9496     -3.0855433    
     24500   1.5149759      5.210908       2366.9496     -3.0858556    
     24600   1.5112125      5.2221525      2366.9496     -3.085689     
     24700   1.4877619      5.4281313      2366.9496     -3.0855457    
     24800   1.4951523      5.4033778      2366.9496     -3.0853215    
     24900   1.5039091      5.3583274      2366.9496     -3.0854497    
     25000   1.4856055      5.4449402      2366.9496     -3.0854678    
     25100   1.5201187      5.2048669      2366.9496     -3.0854125    
     25200   1.5370074      5.089407       2366.9496     -3.0855563    
     25300   1.5008289      5.392065       2366.9496     -3.08545      
     25400   1.5322618      5.1333825      2366.9496     -3.0855812    
     25500   1.5093592      5.2630217      2366.9496     -3.0857044    
     25600   1.4760756      5.4626603      2366.9496     -3.0853856    
     25700   1.5076152      5.2501922      2366.9496     -3.0856918    
     25800   1.5405998      5.1211747      2366.9496     -3.0858123    
     25900   1.5334072      5.1247414      2366.9496     -3.08567      
     26000   1.4843759      5.4464893      2366.9496     -3.0854367    
     26100   1.5200119      5.2081938      2366.9496     -3.0853867    
     26200   1.5161436      5.2121742      2366.9496     -3.0855172    
     26300   1.5184985      5.2618425      2366.9496     -3.0855569    
     26400   1.5377112      5.1448043      2366.9496     -3.0856886    
     26500   1.5262383      5.1484146      2366.9496     -3.085713     
     26600   1.5193164      5.2302552      2366.9496     -3.0854862    
     26700   1.4995226      5.3228848      2366.9496     -3.0854555    
     26800   1.5233473      5.1905009      2366.9496     -3.0856966    
     26900   1.5501946      5.0465772      2366.9496     -3.0854725    
     27000   1.5075747      5.3022878      2366.9496     -3.0856035    
     27100   1.5058648      5.2683048      2366.9496     -3.0854001    
     27200   1.512067       5.2261612      2366.9496     -3.0854621    
     27300   1.522409       5.2413972      2366.9496     -3.0857561    
     27400   1.5407224      5.1079388      2366.9496     -3.085801     
     27500   1.5037824      5.3173263      2366.9496     -3.0854856    
     27600   1.5205155      5.216238       2366.9496     -3.0857973    
     27700   1.5216058      5.163242       2366.9496     -3.0854855    
     27800   1.5085802      5.2830122      2366.9496     -3.0857769    
     27900   1.5037423      5.3013692      2366.9496     -3.0854992    
     28000   1.5176979      5.2604473      2366.9496     -3.0856107    
     28100   1.5193219      5.1973911      2366.9496     -3.0853695    
     28200   1.5319611      5.1417485      2366.9496     -3.0854939    
     28300   1.5403698      5.0643426      2366.9496     -3.0856192    
     28400   1.5317161      5.1020856      2366.9496     -3.0854743    
     28500   1.5152173      5.2539982      2366.9496     -3.0857304    
     28600   1.5045629      5.2987804      2366.9496     -3.0854951    
     28700   1.5097339      5.1830494      2366.9496     -3.08531      
     28800   1.5093848      5.2767165      2366.9496     -3.0856277    
     28900   1.5460794      5.1056681      2366.9496     -3.0857506    
     29000   1.5303057      5.1488459      2366.9496     -3.085777     
     29100   1.4987812      5.3530876      2366.9496     -3.0853731    
     29200   1.502638       5.3175061      2366.9496     -3.0853691    
     29300   1.4945084      5.3051366      2366.9496     -3.0854587    
     29400   1.532908       5.1737714      2366.9496     -3.0857543    
     29500   1.5204865      5.192658       2366.9496     -3.0854883    
     29600   1.5031353      5.3396915      2366.9496     -3.085472     
     29700   1.5472423      5.0177395      2366.9496     -3.0854817    
     29800   1.5199885      5.1855466      2366.9496     -3.0856011    
     29900   1.4759549      5.5243004      2366.9496     -3.0855106    
     30000   1.5204422      5.2541309      2366.9496     -3.0855131    
     30100   1.5260572      5.1274563      2366.9496     -3.0855739    
     30200   1.5243579      5.2169768      2366.9496     -3.085668     
     30300   1.5141354      5.2333292      2366.9496     -3.0853701    
     30400   1.5192631      5.2379071      2366.9496     -3.0857891    
     30500   1.4979836      5.3525484      2366.9496     -3.0854434    
     30600   1.5169619      5.2699337      2366.9496     -3.0856123    
     30700   1.5117335      5.2415541      2366.9496     -3.0853596    
     30800   1.5300935      5.1863962      2366.9496     -3.085688     
     30900   1.5141305      5.2999348      2366.9496     -3.085454     
     31000   1.4823985      5.4545199      2366.9496     -3.0854211    
     31100   1.5351261      5.1267712      2366.9496     -3.085718     
     31200   1.4970278      5.3542131      2366.9496     -3.0855091    
     31300   1.5233323      5.18866        2366.9496     -3.0858565    
     31400   1.5188591      5.1638957      2366.9496     -3.0855447    
     31500   1.5036109      5.2596392      2366.9496     -3.0853369    
     31600   1.5361899      5.1353268      2366.9496     -3.0857877    
     31700   1.4996532      5.2577936      2366.9496     -3.0856514    
     31800   1.4889288      5.4286388      2366.9496     -3.0854449    
     31900   1.534194       5.1208169      2366.9496     -3.0857183    
     32000   1.5359974      5.126774       2366.9496     -3.0857303    
     32100   1.5187447      5.2232331      2366.9496     -3.0856677    
     32200   1.5209437      5.1902658      2366.9496     -3.0854799    
     32300   1.4831681      5.4077113      2366.9496     -3.0857166    
     32400   1.4969989      5.3227472      2366.9496     -3.0855389    
     32500   1.5237829      5.165891       2366.9496     -3.0854883    
     32600   1.5127026      5.3011617      2366.9496     -3.085513     
     32700   1.5184276      5.2248253      2366.9496     -3.0858082    
     32800   1.5021267      5.3724098      2366.9496     -3.0852609    
     32900   1.5108211      5.2502945      2366.9496     -3.0854578    
     33000   1.5503         5.0241038      2366.9496     -3.0858072    
     33100   1.5403107      5.0592695      2366.9496     -3.08567      
     33200   1.5231426      5.181219       2366.9496     -3.0855232    
     33300   1.5105596      5.2491136      2366.9496     -3.0852699    
     33400   1.5355549      5.129799       2366.9496     -3.0856423    
     33500   1.5182678      5.2375632      2366.9496     -3.0856403    
     33600   1.5067477      5.2689232      2366.9496     -3.0856099    
     33700   1.5084897      5.3114811      2366.9496     -3.0856943    
     33800   1.5170764      5.1991075      2366.9496     -3.0854762    
     33900   1.5018311      5.3262848      2366.9496     -3.0856585    
     34000   1.5174014      5.1933023      2366.9496     -3.0855823    
     34100   1.5417713      5.0919777      2366.9496     -3.0857835    
     34200   1.514649       5.2309733      2366.9496     -3.0855891    
     34300   1.525565       5.1464967      2366.9496     -3.085565     
     34400   1.5170236      5.2411968      2366.9496     -3.0856115    
     34500   1.4995205      5.2838884      2366.9496     -3.0855172    
     34600   1.5585538      4.9631578      2366.9496     -3.0858367    
     34700   1.5304844      5.2090732      2366.9496     -3.085483     
     34800   1.4988069      5.3584852      2366.9496     -3.0854269    
     34900   1.495406       5.3819858      2366.9496     -3.0854106    
     35000   1.515072       5.2640553      2366.9496     -3.0856423    
     35100   1.5377917      5.1132139      2366.9496     -3.0855857    
     35200   1.5450855      5.0189013      2366.9496     -3.085608     
     35300   1.5216603      5.1692271      2366.9496     -3.0854243    
     35400   1.5258519      5.2367853      2366.9496     -3.0856486    
     35500   1.5372986      5.0659106      2366.9496     -3.0855802    
     35600   1.5321563      5.1273621      2366.9496     -3.0858954    
     35700   1.5276617      5.134591       2366.9496     -3.0856048    
     35800   1.5127803      5.2196062      2366.9496     -3.0853718    
     35900   1.5172992      5.2569979      2366.9496     -3.0856876    
     36000   1.5197889      5.1958808      2366.9496     -3.0855419    
     36100   1.5140838      5.2602448      2366.9496     -3.085675     
     36200   1.5081107      5.292422       2366.9496     -3.085475     
     36300   1.5095883      5.2124603      2366.9496     -3.0854064    
     36400   1.5029891      5.3237513      2366.9496     -3.0854118    
     36500   1.5334436      5.1204424      2366.9496     -3.0855897    
     36600   1.5037185      5.2953038      2366.9496     -3.0856433    
     36700   1.5069617      5.3283228      2366.9496     -3.0857309    
     36800   1.486707       5.34255        2366.9496     -3.0853373    
     36900   1.5385996      5.0598275      2366.9496     -3.0855576    
     37000   1.5020802      5.3087742      2366.9496     -3.0855839    
     37100   1.511244       5.2953679      2366.9496     -3.0855979    
     37200   1.5090425      5.3169287      2366.9496     -3.0856361    
     37300   1.5246373      5.1599975      2366.9496     -3.085619     
     37400   1.4987005      5.3302062      2366.9496     -3.0856478    
     37500   1.5152415      5.1801076      2366.9496     -3.0853567    
     37600   1.5323667      5.147481       2366.9496     -3.0858515    
     37700   1.518733       5.1599988      2366.9496     -3.0857993    
     37800   1.5116784      5.2676205      2366.9496     -3.0854957    
     37900   1.5436895      5.0895006      2366.9496     -3.0858477    
     38000   1.5637012      4.9358285      2366.9496     -3.0859048    
     38100   1.5204547      5.1974208      2366.9496     -3.0857702    
     38200   1.5051051      5.2748761      2366.9496     -3.0856021    
     38300   1.5238528      5.1795527      2366.9496     -3.0856299    
     38400   1.4888639      5.4135003      2366.9496     -3.0852741    
     38500   1.5073372      5.2616834      2366.9496     -3.0856821    
     38600   1.4854742      5.3993107      2366.9496     -3.085526     
     38700   1.5279765      5.1635988      2366.9496     -3.0854972    
     38800   1.5314925      5.1231969      2366.9496     -3.0857827    
     38900   1.5066474      5.320362       2366.9496     -3.0856884    
     39000   1.5087219      5.3089126      2366.9496     -3.0855156    
     39100   1.503228       5.3232904      2366.9496     -3.0856285    
     39200   1.4887254      5.3886717      2366.9496     -3.085535     
     39300   1.5298678      5.1578601      2366.9496     -3.0856516    
     39400   1.5540772      4.9538673      2366.9496     -3.0857511    
     39500   1.5276511      5.2343162      2366.9496     -3.0857793    
     39600   1.5036968      5.3319166      2366.9496     -3.0854453    
     39700   1.5198764      5.1860235      2366.9496     -3.0856225    
     39800   1.5305038      5.1425918      2366.9496     -3.0856686    
     39900   1.5283754      5.1120799      2366.9496     -3.0855028    
     40000   1.5329821      5.1576067      2366.9496     -3.0855545    
     40100   1.516118       5.2076523      2366.9496     -3.0853619    
     40200   1.5018148      5.3314473      2366.9496     -3.0856774    
     40300   1.530508       5.1439401      2366.9496     -3.0856493    
     40400   1.512132       5.2486535      2366.9496     -3.085361     
     40500   1.5375962      5.1663911      2366.9496     -3.0855994    
