# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3]
1000 50
22 1.72 0.810936 17.3153
23 1.8 0.953227 19.9746
24 1.88 1.07679 23.2516
25 1.96 1.18164 27.16
26 2.04 1.21799 31.5241
27 2.12 1.17254 36.0612
28 2.2 1.08905 40.5995
29 2.28 1.00726 45.1075
30 2.36 0.935079 49.5909
31 2.44 0.890641 54.1562
32 2.52 0.888403 59.013
33 2.6 0.915951 64.3438
34 2.68 0.953208 70.2379
35 2.76 1.00452 76.8257
36 2.84 1.04374 84.0734
37 2.92 1.05851 91.8436
38 3 1.06722 100.112
39 3.08 1.0447 108.645
40 3.16 1.02331 117.442
41 3.24 0.997801 126.459
42 3.32 0.971628 135.679
43 3.4 0.963832 145.271
44 3.48 0.966683 155.349
45 3.56 0.973664 165.972
46 3.64 0.990055 177.266
47 3.72 1.00677 189.26
48 3.8 1.01585 201.888
49 3.88 1.02295 215.146
50 3.96 1.01324 228.824
5000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000483973 0.000292969
12 0.92 0.324969 0.236621
13 1 1.92391 1.88926
14 1.08 2.46142 4.35518
15 1.16 1.83697 6.47822
16 1.24 1.2705 8.15596
17 1.32 0.948152 9.57451
18 1.4 0.76662 10.8648
19 1.48 0.683277 12.1499
20 1.56 0.678929 13.5687
21 1.64 0.720926 15.2337
22 1.72 0.819123 17.3146
23 1.8 0.940115 19.9301
24 1.88 1.06684 23.1677
25 1.96 1.19158 27.0981
26 2.04 1.21133 31.4267
27 2.12 1.17791 35.9724
28 2.2 1.08298 40.4729
29 2.28 1.00122 44.9415
30 2.36 0.934605 49.4107
31 2.44 0.898197 54.0019
32 2.52 0.888515 58.8463
33 2.6 0.923724 64.2075
34 2.68 0.954882 70.0961
35 2.76 1.00109 76.6435
36 2.84 1.03636 83.8205
37 2.92 1.06267 91.5997
38 3 1.06653 99.841
39 3.08 1.05306 108.418
40 3.16 1.01405 117.112
41 3.24 0.994777 126.077
42 3.32 0.972189 135.277
43 3.4 0.963738 144.842
44 3.48 0.966139 154.887
45 3.56 0.975668 165.504
46 3.64 0.991078 176.778
47 3.72 1.00255 188.689
48 3.8 1.02359 201.379
49 3.88 1.02423 214.617
50 3.96 1.02209 228.378
6000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000160596 9.76563e-05
12 0.92 0.30028 0.218848
13 1 1.95531 1.90146
14 1.08 2.45416 4.36455
15 1.16 1.85031 6.50664
16 1.24 1.2727 8.19004
17 1.32 0.940657 9.6001
18 1.4 0.7739 10.905
19 1.48 0.674204 12.1753
20 1.56 0.669994 13.5778
21 1.64 0.717454 15.2377
22 1.72 0.817043 17.317
23 1.8 0.946364 19.9545
24 1.88 1.07685 23.2284
25 1.96 1.18197 27.1342
26 2.04 1.22043 31.5028
27 2.12 1.18168 36.0709
28 2.2 1.08381 40.5827
29 2.28 1.00191 45.0624
30 2.36 0.929785 49.5164
31 2.44 0.888718 54.0674
32 2.52 0.891443 58.9364
33 2.6 0.916622 64.266
34 2.68 0.957847 70.1832
35 2.76 1.00511 76.7686
36 2.84 1.04593 84.0242
37 2.92 1.0611 91.806
38 3 1.06247 100.03
39 3.08 1.04936 108.592
40 3.16 1.02121 117.363
41 3.24 0.989572 126.297
42 3.32 0.97336 135.525
43 3.4 0.963115 145.1
44 3.48 0.961908 155.119
45 3.56 0.975299 165.75
46 3.64 0.989929 177.031
47 3.72 1.0128 189.086
48 3.8 1.02067 201.762
49 3.88 1.02177 214.992
50 3.96 1.01869 228.731
7000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.00048171 0.000292969
12 0.92 0.312626 0.228516
13 1 1.94005 1.90127
14 1.08 2.46713 4.38223
15 1.16 1.83978 6.5165
16 1.24 1.26091 8.1877
17 1.32 0.949621 9.61396
18 1.4 0.766794 10.9094
19 1.48 0.68413 12.201
20 1.56 0.67878 13.6248
21 1.64 0.720877 15.2959
22 1.72 0.816469 17.3777
23 1.8 0.929238 19.9728
24 1.88 1.08342 23.2732
25 1.96 1.18275 27.1894
26 2.04 1.21838 31.5593
27 2.12 1.1797 36.1289
28 2.2 1.08591 40.6585
29 2.28 1.00029 45.1397
30 2.36 0.930087 49.604
31 2.44 0.89613 54.202
32 2.52 0.890748 59.0771
33 2.6 0.916346 64.4155
34 2.68 0.956356 70.3352
35 2.76 1.0052 76.9345
36 2.84 1.03902 84.1567
37 2.92 1.06708 91.9979
38 3 1.0635 100.247
39 3.08 1.04289 108.772
40 3.16 1.02099 117.558
41 3.24 0.999494 126.6
42 3.32 0.97343 135.847
43 3.4 0.960846 145.419
44 3.48 0.962127 155.46
45 3.56 0.976044 166.12
46 3.64 0.993619 177.466
47 3.72 1.00853 189.494
48 3.8 1.01256 202.094
49 3.88 1.02207 215.354
50 3.96 1.01941 229.13
8000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000801037 0.000488281
12 0.92 0.311295 0.227246
13 1 1.93074 1.88877
14 1.08 2.46496 4.36279
15 1.16 1.8479 6.50215
16 1.24 1.28135 8.19717
17 1.32 0.940536 9.60703
18 1.4 0.757779 10.8848
19 1.48 0.679472 12.165
20 1.56 0.669725 13.5671
21 1.64 0.720236 15.2334
22 1.72 0.809967 17.2947
23 1.8 0.95855 19.9664
24 1.88 1.08178 23.2554
25 1.96 1.17769 27.147
26 2.04 1.21372 31.4919
27 2.12 1.17686 36.0415
28 2.2 1.09759 40.6109
29 2.28 0.992664 45.0494
30 2.36 0.932095 49.5147
31 2.44 0.890292 54.0737
32 2.52 0.890457 58.9376
33 2.6 0.916943 64.2691
34 2.68 0.95179 70.1492
35 2.76 1.00562 76.7383
36 2.84 1.04512 83.9887
37 2.92 1.06461 91.7962
38 3 1.0681 100.064
39 3.08 1.05226 108.65
40 3.16 1.02281 117.435
41 3.24 0.986337 126.34
42 3.32 0.969417 135.531
43 3.4 0.960969 145.086
44 3.48 0.965916 155.147
45 3.56 0.975252 165.777
46 3.64 0.989214 177.05
47 3.72 1.00515 189.014
48 3.8 1.02162 201.703
49 3.88 1.02549 214.981
50 3.96 1.02055 228.746
9000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000802076 0.000488281
12 0.92 0.301227 0.219824
13 1 1.93654 1.88564
14 1.08 2.45589 4.34951
15 1.16 1.86244 6.50488
16 1.24 1.27241 8.1874
17 1.32 0.944007 9.60195
18 1.4 0.758235 10.88
19 1.48 0.686166 12.1725
20 1.56 0.681176 13.5979
21 1.64 0.71329 15.2477
22 1.72 0.815399 17.3219
23 1.8 0.943882 19.9517
24 1.88 1.08183 23.2394
25 1.96 1.17885 27.1333
26 2.04 1.20367 31.4405
27 2.12 1.17874 35.9955
28 2.2 1.09366 40.5467
29 2.28 1.0016 45.0235
30 2.36 0.937321 49.5122
31 2.44 0.895124 54.0942
32 2.52 0.883904 58.9204
33 2.6 0.917818 64.255
34 2.68 0.963179 70.2029
35 2.76 1.00435 76.7809
36 2.84 1.03555 83.9622
37 2.92 1.05957 91.7298
38 3 1.06053 99.9362
39 3.08 1.04307 108.444
40 3.16 1.02695 117.26
41 3.24 0.999485 126.281
42 3.32 0.975155 135.522
43 3.4 0.961344 145.077
44 3.48 0.968133 155.157
45 3.56 0.973915 165.769
46 3.64 0.989006 177.036
47 3.72 1.00268 188.965
48 3.8 1.01548 201.572
49 3.88 1.02533 214.843
50 3.96 1.02487 228.661
10000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000641507 0.000390625
12 0.92 0.299336 0.218457
13 1 1.93744 1.88564
14 1.08 2.45981 4.35449
15 1.16 1.86126 6.50938
16 1.24 1.27292 8.19336
17 1.32 0.952767 9.62148
18 1.4 0.754518 10.8938
19 1.48 0.672793 12.1615
20 1.56 0.671635 13.5677
21 1.64 0.718469 15.23
22 1.72 0.817731 17.311
23 1.8 0.942533 19.938
24 1.88 1.08108 23.2247
25 1.96 1.18169 27.1296
26 2.04 1.21794 31.4896
27 2.12 1.18413 36.0674
28 2.2 1.08482 40.5837
29 2.28 0.999221 45.0516
30 2.36 0.930576 49.5097
31 2.44 0.891929 54.0772
32 2.52 0.889108 58.9339
33 2.6 0.917707 64.2698
34 2.68 0.958553 70.1916
35 2.76 1.0046 76.7738
36 2.84 1.0391 83.9827
37 2.92 1.06379 91.7842
38 3 1.06758 100.048
39 3.08 1.04062 108.539
40 3.16 1.02483 117.341
41 3.24 0.996789 126.341
42 3.32 0.968976 135.528
43 3.4 0.963476 145.108
44 3.48 0.9642 155.151
45 3.56 0.972851 165.756
46 3.64 0.99311 177.073
47 3.72 1.0099 189.093
48 3.8 1.01823 201.74
49 3.88 1.01894 214.933
50 3.96 1.02071 228.7
11000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000480748 0.000292969
12 0.92 0.310769 0.227148
13 1 1.94951 1.9083
14 1.08 2.45389 4.37627
15 1.16 1.83921 6.51006
16 1.24 1.29059 8.2209
17 1.32 0.937531 9.6292
18 1.4 0.760622 10.9145
19 1.48 0.678276 12.1952
20 1.56 0.676469 13.6144
21 1.64 0.710997 15.2629
22 1.72 0.820442 17.3552
23 1.8 0.942168 19.9866
24 1.88 1.08169 23.2821
25 1.96 1.18426 27.2037
26 2.04 1.2131 31.5553
27 2.12 1.17174 36.0945
28 2.2 1.10292 40.6958
29 2.28 0.995634 45.1569
30 2.36 0.923983 49.5927
31 2.44 0.896074 54.1911
32 2.52 0.896064 59.0958
33 2.6 0.909981 64.3979
34 2.68 0.954983 70.3101
35 2.76 1.00585 76.9143
36 2.84 1.03685 84.1224
37 2.92 1.06341 91.9374
38 3 1.0733 100.263
39 3.08 1.04543 108.811
40 3.16 1.02342 117.619
41 3.24 0.99232 126.598
42 3.32 0.97238 135.835
43 3.4 0.962873 145.429
44 3.48 0.965515 155.507
45 3.56 0.972731 166.133
46 3.64 0.98764 177.411
47 3.72 1.00903 189.446
48 3.8 1.0201 202.142
49 3.88 1.02254 215.41
50 3.96 1.0195 229.19
12000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000161489 9.76563e-05
12 0.92 0.309369 0.225488
13 1 1.95628 1.90908
14 1.08 2.42931 4.34736
15 1.16 1.84423 6.48271
16 1.24 1.28964 8.18887
17 1.32 0.954726 9.62012
18 1.4 0.763678 10.9079
19 1.48 0.682531 12.1941
20 1.56 0.661953 13.5801
21 1.64 0.717143 15.2395
22 1.72 0.806111 17.291
23 1.8 0.95539 19.9539
24 1.88 1.07876 23.2339
25 1.96 1.18133 27.138
26 2.04 1.21323 31.4812
27 2.12 1.18106 36.0476
28 2.2 1.08968 40.5844
29 2.28 1.0028 45.0686
30 2.36 0.932501 49.5362
31 2.44 0.893997 54.1146
32 2.52 0.884554 58.9467
33 2.6 0.914991 64.2673
34 2.68 0.955952 70.1734
35 2.76 1.00321 76.747
36 2.84 1.04232 83.9785
37 2.92 1.06684 91.803
38 3 1.06745 100.067
39 3.08 1.04364 108.583
40 3.16 1.02614 117.397
41 3.24 0.993693 126.369
42 3.32 0.966596 135.534
43 3.4 0.963385 145.113
44 3.48 0.961932 155.134
45 3.56 0.973021 165.741
46 3.64 0.994798 177.079
47 3.72 1.00886 189.087
48 3.8 1.02202 201.782
49 3.88 1.02 214.99
50 3.96 1.02511 228.817
13000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000804421 0.000488281
12 0.92 0.301916 0.220508
13 1 1.93617 1.88711
14 1.08 2.47291 4.36982
15 1.16 1.84344 6.50469
16 1.24 1.29815 8.22246
17 1.32 0.923007 9.60654
18 1.4 0.764125 10.8954
19 1.48 0.683769 12.1843
20 1.56 0.669202 13.5856
21 1.64 0.725338 15.2643
22 1.72 0.802363 17.3067
23 1.8 0.945738 19.9434
24 1.88 1.07878 23.2242
25 1.96 1.1745 27.1064
26 2.04 1.22261 31.4845
27 2.12 1.18344 36.061
28 2.2 1.09551 40.6232
29 2.28 0.99581 45.0772
30 2.36 0.926692 49.5181
31 2.44 0.89412 54.0979
32 2.52 0.889727 58.9594
33 2.6 0.917368 64.2949
34 2.68 0.954101 70.1908
35 2.76 1.00964 76.808
36 2.84 1.04026 84.0271
37 2.92 1.06645 91.8504
38 3 1.0631 100.082
39 3.08 1.04104 108.579
40 3.16 1.01997 117.342
41 3.24 0.996276 126.341
42 3.32 0.976796 135.604
43 3.4 0.965518 145.206
44 3.48 0.959893 155.208
45 3.56 0.971034 165.796
46 3.64 0.993117 177.117
47 3.72 1.00686 189.104
48 3.8 1.02272 201.81
49 3.88 1.02022 215.024
50 3.96 1.0204 228.791
14000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000482555 0.000292969
12 0.92 0.308913 0.225781
13 1 1.93788 1.89688
14 1.08 2.46214 4.37324
15 1.16 1.85537 6.52578
16 1.24 1.27544 8.2166
17 1.32 0.947091 9.63926
18 1.4 0.760636 10.9245
19 1.48 0.682194 12.2127
20 1.56 0.661315 13.6001
21 1.64 0.715723 15.2595
22 1.72 0.815813 17.34
23 1.8 0.951714 19.9981
24 1.88 1.07589 23.276
25 1.96 1.17345 27.1617
26 2.04 1.2316 31.5798
27 2.12 1.18363 36.1651
28 2.2 1.08387 40.687
29 2.28 0.996389 45.1516
30 2.36 0.928435 49.6088
31 2.44 0.895366 54.2035
32 2.52 0.889961 59.0749
33 2.6 0.922328 64.449
34 2.68 0.954782 70.3597
35 2.76 1.00217 76.9398
36 2.84 1.03878 84.1616
37 2.92 1.06132 91.9612
38 3 1.06398 100.215
39 3.08 1.05085 108.807
40 3.16 1.0215 117.599
41 3.24 0.999242 126.64
42 3.32 0.968574 135.842
43 3.4 0.963485 145.442
44 3.48 0.960997 155.473
45 3.56 0.974459 166.117
46 3.64 0.994708 177.476
47 3.72 1.0054 189.468
48 3.8 1.01972 202.16
49 3.88 1.01924 215.385
50 3.96 1.0188 229.155
15000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000483354 0.000292969
12 0.92 0.302088 0.219824
13 1 1.92288 1.87061
14 1.08 2.43207 4.30566
15 1.16 1.86244 6.45684
16 1.24 1.30329 8.17686
17 1.32 0.942912 9.58691
18 1.4 0.773324 10.8878
19 1.48 0.678446 12.1632
20 1.56 0.670716 13.564
21 1.64 0.720471 15.227
22 1.72 0.805584 17.2723
23 1.8 0.956078 19.9307
24 1.88 1.07769 23.1993
25 1.96 1.16941 27.0544
26 2.04 1.20981 31.3748
27 2.12 1.17694 35.914
28 2.2 1.0912 40.446
29 2.28 1.00864 44.9453
30 2.36 0.929659 49.3884
31 2.44 0.901917 53.9961
32 2.52 0.893223 58.8635
33 2.6 0.917723 64.1869
34 2.68 0.947855 70.0287
35 2.76 0.999855 76.5644
36 2.84 1.04011 83.7629
37 2.92 1.06005 91.5186
38 3 1.06364 99.7325
39 3.08 1.04926 108.274
40 3.16 1.02309 117.04
41 3.24 1.00268 126.071
42 3.32 0.969698 135.243
43 3.4 0.960744 144.772
44 3.48 0.96676 154.819
45 3.56 0.977334 165.447
46 3.64 0.988756 176.688
47 3.72 1.0086 188.664
48 3.8 1.0135 201.222
49 3.88 1.01948 214.391
50 3.96 1.02121 228.132
16000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000159906 9.76563e-05
12 0.92 0.306969 0.22373
13 1 1.95401 1.90557
14 1.08 2.44524 4.36016
15 1.16 1.86013 6.51416
16 1.24 1.2789 8.20635
17 1.32 0.925484 9.59385
18 1.4 0.756585 10.8697
19 1.48 0.685595 12.1618
20 1.56 0.670866 13.5665
21 1.64 0.721341 15.2356
22 1.72 0.81826 17.3185
23 1.8 0.954385 19.9789
24 1.88 1.07819 23.2576
25 1.96 1.18288 27.1672
26 2.04 1.21531 31.5186
27 2.12 1.17883 36.0765
28 2.2 1.08687 40.6021
29 2.28 0.996297 45.0577
30 2.36 0.922283 49.4767
31 2.44 0.890539 54.038
32 2.52 0.889526 58.8977
33 2.6 0.922638 64.2633
34 2.68 0.962612 70.2112
35 2.76 1.00761 76.8144
36 2.84 1.04492 84.0646
37 2.92 1.05807 91.8257
38 3 1.06437 100.066
39 3.08 1.04391 108.585
40 3.16 1.02219 117.366
41 3.24 0.99611 126.362
42 3.32 0.975265 135.61
43 3.4 0.959197 145.148
44 3.48 0.956505 155.113
45 3.56 0.980856 165.807
46 3.64 0.988723 177.077
47 3.72 1.00657 189.059
48 3.8 1.0193 201.721
49 3.88 1.0266 215.016
50 3.96 1.02295 228.816
17000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000483115 0.000292969
12 0.92 0.302048 0.22041
13 1 1.93881 1.88975
14 1.08 2.45866 4.35869
15 1.16 1.8481 6.49941
16 1.24 1.28551 8.20088
17 1.32 0.94106 9.6123
18 1.4 0.762093 10.8979
19 1.48 0.682875 12.1854
20 1.56 0.669252 13.5872
21 1.64 0.716662 15.2461
22 1.72 0.816155 17.3242
23 1.8 0.945648 19.9611
24 1.88 1.08114 23.25
25 1.96 1.17361 27.1301
26 2.04 1.22212 31.5073
27 2.12 1.17851 36.0657
28 2.2 1.08912 40.6021
29 2.28 0.99319 45.0454
30 2.36 0.928827 49.4974
31 2.44 0.892515 54.0702
32 2.52 0.900172 58.9896
33 2.6 0.919882 64.3411
34 2.68 0.95807 70.2629
35 2.76 0.998825 76.8107
36 2.84 1.04574 84.0694
37 2.92 1.05675 91.8234
38 3 1.0607 100.038
39 3.08 1.04773 108.592
40 3.16 1.02153 117.37
41 3.24 0.993685 126.347
42 3.32 0.978462 135.628
43 3.4 0.966972 145.247
44 3.48 0.960875 155.26
45 3.56 0.979778 165.946
46 3.64 0.985047 177.178
47 3.72 1.00694 189.169
48 3.8 1.01814 201.821
49 3.88 1.02174 215.058
50 3.96 1.01843 228.801
18000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000483699 0.000292969
12 0.92 0.313985 0.228418
13 1 1.91766 1.87422
14 1.08 2.43767 4.31436
15 1.16 1.86224 6.46475
16 1.24 1.29153 8.16885
17 1.32 0.951129 9.59082
18 1.4 0.766859 10.8805
19 1.48 0.678897 12.1563
20 1.56 0.667749 13.5506
21 1.64 0.714045 15.1983
22 1.72 0.817224 17.2726
23 1.8 0.946637 19.9039
24 1.88 1.07483 23.1631
25 1.96 1.1886 27.0806
26 2.04 1.20933 31.3982
27 2.12 1.17746 35.9384
28 2.2 1.08534 40.4449
29 2.28 0.99629 44.888
30 2.36 0.937153 49.3657
31 2.44 0.89888 53.9566
32 2.52 0.890694 58.809
33 2.6 0.91408 64.11
34 2.68 0.96077 70.0297
35 2.76 1.00229 76.5795
36 2.84 1.03678 83.7532
37 2.92 1.06751 91.5616
38 3 1.05633 99.7172
39 3.08 1.04861 108.25
40 3.16 1.02389 117.021
41 3.24 0.997281 126.002
42 3.32 0.970494 135.179
43 3.4 0.962217 144.721
44 3.48 0.964779 154.743
45 3.56 0.976763 165.363
46 3.64 0.992791 176.647
47 3.72 1.00377 188.562
48 3.8 1.01631 201.152
49 3.88 1.02231 214.354
50 3.96 1.02055 228.083
19000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0.000644964 0.000390625
12 0.92 0.309643 0.226074
13 1 1.93808 1.89502
14 1.08 2.44619 4.35176
15 1.16 1.8664 6.51406
16 1.24 1.27566 8.20283
17 1.32 0.939893 9.6127
18 1.4 0.76234 10.8989
19 1.48 0.689258 12.1986
20 1.56 0.667082 13.5961
21 1.64 0.713587 15.2481
22 1.72 0.819068 17.334
23 1.8 0.940062 19.9559
24 1.88 1.07811 23.2359
25 1.96 1.18762 27.163
26 2.04 1.22024 31.5341
27 2.12 1.17931 36.0963
28 2.2 1.08521 40.6172
29 2.28 0.997106 45.0787
30 2.36 0.926861 49.522
31 2.44 0.899351 54.1306
32 2.52 0.887839 58.9833
33 2.6 0.917603 64.3224
34 2.68 0.957551 70.242
35 2.76 1.00661 76.8418
36 2.84 1.03748 84.0443
37 2.92 1.06014 91.8243
38 3 1.06353 100.062
39 3.08 1.05539 108.68
40 3.16 1.02247 117.467
41 3.24 0.990614 126.418
42 3.32 0.972647 135.645
43 3.4 0.963403 145.23
44 3.48 0.964308 155.282
45 3.56 0.974887 165.916
46 3.64 0.990149 177.207
47 3.72 1.00684 189.199
48 3.8 1.01535 201.818
49 3.88 1.02217 215.062
50 3.96 1.0268 228.921
20000 50
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
