# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3] c_RDF[4] c_RDF[5] c_RDF[6] c_RDF[7]
50100 100
57 2.712 3.49539 0.8125 1.68967 0.575 0.025601 5.94375
58 2.76 4.21859 1.0625 2.42239 0.88125 0.0494366 5.95625
59 2.808 5.0945 1.375 4.10744 1.41875 0.0716414 5.975
60 2.856 2.56084 1.5375 3.8782 1.94375 0.0230845 5.98125
61 2.904 2.09583 1.675 3.34916 2.4125 0.0223277 5.9875
62 2.952 0.921921 1.7375 4.62401 3.08125 0.0216075 5.99375
63 3 0.892656 1.8 4.30986 3.725 0.0209216 6
64 3.048 1.38362 1.9 3.2834 4.23125 0.0405358 6.0125
65 3.096 0.335263 1.925 2.55376 4.6375 0.235732 6.0875
66 3.144 1.13786 2.0125 2.43828 5.0375 0.152393 6.1375
67 3.192 1.4193 2.125 1.92197 5.3625 0.38809 6.26875
68 3.24 0.306125 2.15 1.32734 5.59375 0.394614 6.40625
69 3.288 0.74313 2.2125 1.01019 5.775 0.400594 6.55
70 3.336 1.15504 2.3125 0.439907 5.85625 0.642941 6.7875
71 3.384 0.140313 2.325 0.460402 5.94375 0.822147 7.1
72 3.432 0.409247 2.3625 0.223807 5.9875 1.24693 7.5875
73 3.48 0 2.3625 0.0310965 5.99375 1.53928 8.20625
74 3.528 0.129093 2.375 0.0302561 6 1.48255 8.81875
75 3.576 0 2.375 0 6 1.56082 9.48125
76 3.624 0 2.375 0 6 1.44806 10.1125
77 3.672 0 2.375 0 6 1.48027 10.775
78 3.72 0 2.375 0.0272136 6.00625 1.46953 11.45
79 3.768 0 2.375 0.159148 6.04375 1.16708 12
80 3.816 0 2.375 0.310339 6.11875 1.1767 12.5687
81 3.864 0 2.375 0.630576 6.275 0.668411 12.9
82 3.912 0 2.375 0.81206 6.48125 0.652109 13.2312
83 3.96 0 2.375 1.56097 6.8875 0.504314 13.4938
84 4.008 0 2.375 1.75824 7.35625 0.304762 13.6562
85 4.056 0 2.375 1.99157 7.9 0.343374 13.8438
86 4.104 0 2.375 2.61604 8.63125 0.234772 13.975
87 4.152 0 2.375 2.16268 9.25 0.37137 14.1875
88 4.2 0 2.375 2.11353 9.86875 0.544395 14.5062
89 4.248 0 2.375 1.6904 10.375 0.709549 14.9313
90 4.296 0 2.375 1.1427 10.725 1.01007 15.55
91 4.344 0 2.375 0.858147 10.9938 1.45685 16.4625
92 4.392 0 2.375 0.839493 11.2625 1.78636 17.6062
93 4.44 0 2.375 0.64951 11.475 2.08225 18.9688
94 4.488 0 2.375 0.616995 11.6813 2.16883 20.4187
95 4.536 0.312375 2.425 0.384367 11.8125 3.12985 22.5562
96 4.584 0.535268 2.5125 0.358438 11.9375 2.81374 24.5188
97 4.632 0.449341 2.5875 0.333496 12.0563 2.77328 26.4937
98 4.68 0.733619 2.7125 0.498632 12.2375 2.64791 28.4187
99 4.728 0.503159 2.8 0.623333 12.4688 2.49333 30.2688
100 4.776 0.986193 2.975 0.792476 12.7688 2.08851 31.85
63600 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0.232454 0.025
39 1.848 0 0 0 0 0.882143 0.125
40 1.896 0 0 0 0 3.14267 0.5
41 1.944 0 0 0 0 4.78304 1.1
42 1.992 0 0 0 0 5.50435 1.825
43 2.04 0 0 0 0 5.24838 2.55
44 2.088 0 0 0 0 5.39855 3.33125
45 2.136 0 0 0 0 5.15866 4.1125
46 2.184 0 0 0 0 3.15802 4.6125
47 2.232 0 0 0 0 2.49452 5.025
48 2.28 0 0 0 0 1.41262 5.26875
49 2.328 0.592945 0.025 0 0 1.35497 5.5125
50 2.376 0 0.025 0 0 0.500301 5.60625
51 2.424 0.273456 0.0375 0 0 0.512729 5.70625
52 2.472 0 0.0375 0.123253 0.0125 0.246506 5.75625
53 2.52 0.759055 0.075 0.53371 0.06875 0.385458 5.8375
54 2.568 0.974593 0.125 0.456841 0.11875 0.22842 5.8875
55 2.616 3.99142 0.3375 1.21063 0.25625 0.165086 5.925
56 2.664 3.84888 0.55 1.22046 0.4 0.132659 5.95625
57 2.712 4.15077 0.7875 1.84327 0.625 0.128005 5.9875
58 2.76 5.27323 1.1 2.22465 0.90625 0.0494366 6
59 2.808 4.27938 1.3625 3.0567 1.30625 0 6
60 2.856 2.95482 1.55 3.55502 1.7875 0 6
61 2.904 2.47689 1.7125 3.66175 2.3 0 6
62 2.952 1.84384 1.8375 4.40794 2.9375 0 6
63 3 1.07119 1.9125 3.64036 3.48125 0 6
64 3.048 1.55657 2.025 3.97251 4.09375 0.0202679 6.00625
65 3.096 1.17342 2.1125 3.41811 4.6375 0.0982216 6.0375
66 3.144 0.650208 2.1625 2.47638 5.04375 0.0952454 6.06875
67 3.192 0.473101 2.2 1.84805 5.35625 0.221766 6.14375
68 3.24 0.765311 2.2625 1.18384 5.5625 0.304929 6.25
69 3.288 0.148626 2.275 0.731519 5.69375 0.627016 6.475
70 3.336 0.577519 2.325 0.541424 5.79375 0.744459 6.75
71 3.384 0.420939 2.3625 0.394631 5.86875 0.904362 7.09375
72 3.432 0.136416 2.375 0.351697 5.9375 1.24693 7.58125
73 3.48 0 2.375 0.0621931 5.95 1.57038 8.2125
74 3.528 0 2.375 0.0605123 5.9625 1.45229 8.8125
75 3.576 0 2.375 0.0883481 5.98125 1.56082 9.475
76 3.624 0 2.375 0.0573488 5.99375 1.4624 10.1125
77 3.672 0 2.375 0.0279297 6 1.42441 10.75
78 3.72 0 2.375 0.0544271 6.0125 1.33346 11.3625
79 3.768 0 2.375 0.0530493 6.025 1.15382 11.9062
80 3.816 0 2.375 0.310339 6.1 0.943947 12.3625
81 3.864 0 2.375 0.554907 6.2375 0.971087 12.8438
82 3.912 0 2.375 0.639805 6.4 0.615197 13.1562
83 3.96 0 2.375 1.53696 6.8 0.516321 13.425
84 4.008 0 2.375 2.08644 7.35625 0.269597 13.5687
85 4.056 0 2.375 1.9 7.875 0.434941 13.8063
86 4.104 0 2.375 2.30301 8.51875 0.32421 13.9875
87 4.152 0 2.375 2.3156 9.18125 0.327679 14.175
88 4.2 0 2.375 2.22028 9.83125 0.480349 14.4563
89 4.248 0 2.375 1.58605 10.3063 0.761722 14.9125
90 4.296 0 2.375 1.34675 10.7188 0.98966 15.5188
91 4.344 0 2.375 1.07767 11.0563 1.38701 16.3875
92 4.392 0 2.375 0.859016 11.3313 1.70827 17.4812
93 4.44 0 2.375 0.553994 11.5125 2.14912 18.8875
94 4.488 0 2.375 0.317846 11.6188 2.25297 20.3938
95 4.536 0 2.375 0.384367 11.75 2.75463 22.275
96 4.584 0.305867 2.425 0.250907 11.8375 2.75997 24.2
97 4.632 0.449341 2.5 0.403705 11.9812 2.89615 26.2625
98 4.68 0.293448 2.55 0.584603 12.1937 2.82845 28.3188
99 4.728 0.790679 2.6875 0.438018 12.3562 2.61969 30.2625
100 4.776 1.05664 2.875 0.875026 12.6875 2.17106 31.9062
63700 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0.232454 0.025
39 1.848 0 0 0 0 1.32321 0.175
40 1.896 0 0 0 0 2.98554 0.53125
41 1.944 0 0 0 0 4.33463 1.075
42 1.992 0 0 0 0 6.40592 1.91875
43 2.04 0 0 0 0 5.79131 2.71875
44 2.088 0 0 0 0 5.00986 3.44375
45 2.136 0 0 0 0 3.67296 4
46 2.184 0 0 0 0 3.03959 4.48125
47 2.232 0 0 0 0 2.34333 4.86875
48 2.28 0 0 0 0 1.73861 5.16875
49 2.328 0 0 0 0 1.49394 5.4375
50 2.376 0 0 0 0 1.13401 5.65
51 2.424 0.273456 0.0125 0.0640911 0.00625 0.384547 5.725
52 2.472 0.525879 0.0375 0.123253 0.01875 0.616264 5.85
53 2.52 0.506037 0.0625 0.355807 0.05625 0.207554 5.89375
54 2.568 1.70554 0.15 0.628156 0.125 0.256973 5.95
55 2.616 4.93058 0.4125 0.715374 0.20625 0.137572 5.98125
56 2.664 4.07529 0.6375 1.22046 0.35 0.0795955 6
57 2.712 5.24308 0.9375 1.68967 0.55625 0 6
58 2.76 4.64045 1.2125 2.22465 0.8375 0 6
59 2.808 3.66804 1.4375 3.00894 1.23125 0 6
60 2.856 2.95482 1.625 3.37034 1.6875 0 6
61 2.904 1.52424 1.725 4.19761 2.275 0.0223277 6.00625
62 2.952 0.921921 1.7875 5.09938 3.0125 0.0216075 6.0125
63 3 0.714125 1.8375 4.39354 3.66875 0.0209216 6.01875
64 3.048 1.21067 1.925 3.93197 4.275 0 6.01875
65 3.096 1.50868 2.0375 3.77171 4.875 0.0785772 6.04375
66 3.144 0.975313 2.1125 2.51448 5.2875 0.152393 6.09375
67 3.192 0.946201 2.1875 1.84805 5.6 0.36961 6.21875
68 3.24 0.306125 2.2125 1.21971 5.8125 0.412551 6.3625
69 3.288 0.297252 2.2375 0.418011 5.8875 0.53993 6.55625
70 3.336 0.28876 2.2625 0.203034 5.925 0.659861 6.8
71 3.384 0.561252 2.3125 0.164429 5.95625 0.83859 7.11875
72 3.432 0.136416 2.325 0.191835 5.99375 1.19897 7.5875
73 3.48 0.398036 2.3625 0.0310965 6 1.11948 8.0375
74 3.528 0.129093 2.375 0 6 1.58845 8.69375
75 3.576 0 2.375 0 6 1.75224 9.4375
76 3.624 0 2.375 0 6 1.53408 10.1062
77 3.672 0 2.375 0 6 1.20098 10.6438
78 3.72 0 2.375 0 6 1.53757 11.35
79 3.768 0 2.375 0.079574 6.01875 1.18035 11.9062
80 3.816 0 2.375 0.310339 6.09375 1.28015 12.525
81 3.864 0 2.375 0.504461 6.21875 0.945864 12.9938
82 3.912 0 2.375 0.984315 6.46875 0.676717 13.3375
83 3.96 0 2.375 1.4409 6.84375 0.432269 13.5625
84 4.008 0 2.375 1.82857 7.33125 0.339926 13.7438
85 4.056 0 2.375 2.26627 7.95 0.228916 13.8688
86 4.104 0 2.375 2.59368 8.675 0.279491 14.025
87 4.152 0 2.375 2.38114 9.35625 0.305834 14.2
88 4.2 0 2.375 1.81465 9.8875 0.373605 14.4187
89 4.248 0 2.375 1.89909 10.4563 0.667811 14.8187
90 4.296 0 2.375 1.5304 10.925 0.816215 15.3187
91 4.344 0 2.375 0.937975 11.2188 1.37703 16.1812
92 4.392 0 2.375 0.624739 11.4187 1.85469 17.3687
93 4.44 0 2.375 0.477581 11.575 1.7766 18.5312
94 4.488 0.159546 2.4 0.430027 11.7188 2.58016 20.2563
95 4.536 0.156187 2.425 0.274548 11.8125 2.73633 22.125
96 4.584 0.152934 2.45 0.232985 11.8938 3.0288 24.2375
97 4.632 0.0748902 2.4625 0.245734 11.9812 2.7645 26.2063
98 4.68 0.586895 2.5625 0.275107 12.0813 2.81125 28.25
99 4.728 0.575039 2.6625 0.454865 12.25 2.30802 29.9625
100 4.776 0.633981 2.775 0.726437 12.525 2.39394 31.775
63800 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0.116227 0.0125
39 1.848 0 0 0 0 0.771875 0.1
40 1.896 0 0 0 0 2.51414 0.4
41 1.944 0 0 0 0 4.43428 0.95625
42 1.992 0 0 0 0 6.12121 1.7625
43 2.04 0 0 0 0 6.56047 2.66875
44 2.088 0 0 0 0 5.05304 3.4
45 2.136 0 0 0 0 4.25073 4.04375
46 2.184 0 0 0 0 3.5133 4.6
47 2.232 0 0 0 0 2.15435 4.95625
48 2.28 0 0 0 0 1.77483 5.2625
49 2.328 0 0 0 0 1.59817 5.55
50 2.376 0 0 0 0 1.13401 5.7625
51 2.424 0 0 0 0 0.480684 5.85625
52 2.472 0.262939 0.0125 0.0616264 0.00625 0.338945 5.925
53 2.52 0.506037 0.0375 0.118602 0.01875 0.207554 5.96875
54 2.568 2.92378 0.1875 0.399736 0.0625 0.11421 5.99375
55 2.616 3.05226 0.35 1.21063 0.2 0.0275144 6
56 2.664 4.30169 0.5875 1.43272 0.36875 0 6
57 2.712 4.36923 0.8375 1.74087 0.58125 0 6
58 2.76 4.42952 1.1 2.32352 0.875 0 6
59 2.808 4.0756 1.35 3.2955 1.30625 0 6
60 2.856 3.54578 1.575 4.4784 1.9125 0 6
61 2.904 2.09583 1.7125 4.33158 2.51875 0 6
62 2.952 1.29069 1.8 4.10543 3.1125 0 6
63 3 1.24972 1.8875 3.89142 3.69375 0 6
64 3.048 1.03772 1.9625 3.16179 4.18125 0 6
65 3.096 0.502894 2 3.22167 4.69375 0.0589329 6.01875
66 3.144 1.30042 2.1 2.47638 5.1 0.152393 6.06875
67 3.192 0.946201 2.175 1.81109 5.40625 0.129363 6.1125
68 3.24 0.459187 2.2125 1.21971 5.61875 0.233181 6.19375
69 3.288 0.297252 2.2375 0.940524 5.7875 0.522513 6.38125
70 3.336 0.28876 2.2625 0.473746 5.875 0.795217 6.675
71 3.384 0.561252 2.3125 0.295973 5.93125 0.723489 6.95
72 3.432 0.272831 2.3375 0.191835 5.96875 1.13502 7.39375
73 3.48 0.132679 2.35 0.0932896 5.9875 1.8036 8.11875
74 3.528 0 2.35 0.0605123 6 1.36153 8.68125
75 3.576 0.125651 2.3625 0 6 1.95838 9.5125
76 3.624 0.122344 2.375 0 6 1.69179 10.25
77 3.672 0 2.375 0 6 1.46631 10.9062
78 3.72 0 2.375 0.0272136 6.00625 1.59199 11.6375
79 3.768 0 2.375 0.0530493 6.01875 1.18035 12.1937
80 3.816 0 2.375 0.232754 6.075 1.0086 12.6813
81 3.864 0 2.375 0.479238 6.19375 0.895418 13.125
82 3.912 0 2.375 1.05814 6.4625 0.553677 13.4062
83 3.96 0 2.375 1.22476 6.78125 0.348217 13.5875
84 4.008 0 2.375 1.50036 7.18125 0.257875 13.725
85 4.056 0 2.375 1.67109 7.6375 0.171687 13.8187
86 4.104 0 2.375 2.63839 8.375 0.290671 13.9812
87 4.152 0 2.375 2.51221 9.09375 0.327679 14.1687
88 4.2 0 2.375 2.36972 9.7875 0.405628 14.4062
89 4.248 0 2.375 1.77387 10.3187 0.782591 14.875
90 4.296 0 2.375 1.55081 10.7937 1.06108 15.525
91 4.344 0 2.375 1.27724 11.1937 1.36705 16.3813
92 4.392 0 2.375 1.09329 11.5437 1.89374 17.5938
93 4.44 0 2.375 0.534891 11.7188 2.32104 19.1125
94 4.488 0.239319 2.4125 0.392633 11.85 2.41189 20.725
95 4.536 0 2.4125 0.256245 11.9375 2.80039 22.6375
96 4.584 0 2.4125 0.161297 11.9938 2.68829 24.5125
97 4.632 0.224671 2.45 0.140419 12.0437 2.51877 26.3062
98 4.68 0.806981 2.5875 0.309496 12.1562 2.38999 28.0437
99 4.728 0.862559 2.7375 0.353784 12.2875 2.33329 29.775
100 4.776 1.40885 2.9875 0.610867 12.5188 2.51776 31.6812
63900 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0.17434 0.01875
39 1.848 0 0 0 0 0.716741 0.1
40 1.896 0 0 0 0 2.40938 0.3875
41 1.944 0 0 0 0 4.98233 1.0125
42 1.992 0 0 0 0 5.8365 1.78125
43 2.04 0 0 0 0 6.65096 2.7
44 2.088 0 0 0 0 5.61449 3.5125
45 2.136 0 0 0 0 4.62216 4.2125
46 2.184 0 0 0 0 3.35539 4.74375
47 2.232 0 0 0 0 2.34333 5.13125
48 2.28 0 0 0 0 1.73861 5.43125
49 2.328 0 0 0 0 1.07703 5.625
50 2.376 0 0 0 0 0.767128 5.76875
51 2.424 0.273456 0.0125 0 0 0.448638 5.85625
52 2.472 0.525879 0.0375 0.0616264 0.00625 0.184879 5.89375
53 2.52 1.01207 0.0875 0 0.00625 0.207554 5.9375
54 2.568 0.974593 0.1375 0.399736 0.05 0.142763 5.96875
55 2.616 3.52184 0.325 0.660345 0.125 0.0825431 5.9875
56 2.664 4.5281 0.575 1.48578 0.3 0 5.9875
57 2.712 4.15077 0.8125 1.84327 0.525 0.051202 6
58 2.76 2.74208 0.975 2.22465 0.80625 0 6
59 2.808 5.70584 1.325 2.53133 1.1375 0 6
60 2.856 1.96988 1.45 3.41651 1.6 0 6
61 2.904 3.04848 1.65 3.75106 2.125 0 6
62 2.952 2.02823 1.7875 4.79687 2.81875 0 6
63 3 0.892656 1.85 4.93751 3.55625 0 6
64 3.048 1.38362 1.95 4.21572 4.20625 0.0405358 6.0125
65 3.096 1.34105 2.05 3.96815 4.8375 0.117866 6.05
66 3.144 0.650208 2.1 2.0954 5.18125 0.171442 6.10625
67 3.192 1.1039 2.1875 1.92197 5.50625 0.147844 6.15625
68 3.24 0.612249 2.2375 1.32734 5.7375 0.286992 6.25625
69 3.288 0.594504 2.2875 0.557347 5.8375 0.348342 6.38125
70 3.336 0.28876 2.3125 0.33839 5.9 0.727539 6.65
71 3.384 0.280626 2.3375 0.361745 5.96875 0.723489 6.925
72 3.432 0.409247 2.375 0.0639449 5.98125 1.19897 7.39375
73 3.48 0 2.375 0.0310965 5.9875 1.50818 8
74 3.528 0 2.375 0 5.9875 1.31614 8.54375
75 3.576 0 2.375 0.0588987 6 1.75224 9.2875
76 3.624 0 2.375 0 6 1.76348 10.0563
77 3.672 0 2.375 0 6 1.73164 10.8313
78 3.72 0 2.375 0.0272136 6.00625 1.48314 11.5125
79 3.768 0 2.375 0.106099 6.03125 1.41907 12.1813
80 3.816 0 2.375 0.181031 6.075 1.04739 12.6875
81 3.864 0 2.375 0.554907 6.2125 0.794526 13.0813
82 3.912 0 2.375 0.664413 6.38125 0.713629 13.4437
83 3.96 0 2.375 1.10469 6.66875 0.396247 13.65
84 4.008 0 2.375 2.2271 7.2625 0.22271 13.7688
85 4.056 0 2.375 2.08314 7.83125 0.297591 13.9313
86 4.104 0 2.375 2.10177 8.41875 0.167695 14.025
87 4.152 0 2.375 2.40298 9.10625 0.218453 14.15
88 4.2 0 2.375 2.02814 9.7 0.256186 14.3
89 4.248 0 2.375 2.31647 10.3938 0.636508 14.6813
90 4.296 0 2.375 1.5304 10.8625 0.816215 15.1813
91 4.344 0 2.375 1.19741 11.2375 1.13754 15.8938
92 4.392 0.166597 2.4 0.859016 11.5125 1.61065 16.925
93 4.44 0 2.4 0.401168 11.6438 1.98674 18.225
94 4.488 0.0797731 2.4125 0.392633 11.775 2.43993 19.8562
95 4.536 0 2.4125 0.329458 11.8875 2.81869 21.7812
96 4.584 0.0764668 2.425 0.232985 11.9688 3.17218 23.9937
97 4.632 0.299561 2.475 0.122867 12.0125 3.02779 26.15
98 4.68 0.293448 2.525 0.120359 12.0563 3.24111 28.5063
99 4.728 1.00632 2.7 0.353784 12.1875 2.70392 30.5125
100 4.776 0.986193 2.875 0.511808 12.3812 2.12153 32.1187
64000 100
1 0.024 0 0 0 0 0 0
2 0.072 0 0 0 0 0 0
3 0.12 0 0 0 0 0 0
4 0.168 0 0 0 0 0 0
5 0.216 0 0 0 0 0 0
6 0.264 0 0 0 0 0 0
7 0.312 0 0 0 0 0 0
8 0.36 0 0 0 0 0 0
9 0.408 0 0 0 0 0 0
10 0.456 0 0 0 0 0 0
11 0.504 0 0 0 0 0 0
12 0.552 0 0 0 0 0 0
13 0.6 0 0 0 0 0 0
14 0.648 0 0 0 0 0 0
15 0.696 0 0 0 0 0 0
16 0.744 0 0 0 0 0 0
17 0.792 0 0 0 0 0 0
18 0.84 0 0 0 0 0 0
19 0.888 0 0 0 0 0 0
20 0.936 0 0 0 0 0 0
21 0.984 0 0 0 0 0 0
22 1.032 0 0 0 0 0 0
23 1.08 0 0 0 0 0 0
24 1.128 0 0 0 0 0 0
25 1.176 0 0 0 0 0 0
26 1.224 0 0 0 0 0 0
27 1.272 0 0 0 0 0 0
28 1.32 0 0 0 0 0 0
29 1.368 0 0 0 0 0 0
30 1.416 0 0 0 0 0 0
31 1.464 0 0 0 0 0 0
32 1.512 0 0 0 0 0 0
33 1.56 0 0 0 0 0 0
34 1.608 0 0 0 0 0 0
35 1.656 0 0 0 0 0 0
36 1.704 0 0 0 0 0 0
37 1.752 0 0 0 0 0 0
38 1.8 0 0 0 0 0.116227 0.0125
39 1.848 0 0 0 0 0.882143 0.1125
40 1.896 0 0 0 0 3.09029 0.48125
41 1.944 0 0 0 0 5.03216 1.1125
42 1.992 0 0 0 0 6.50082 1.96875
43 2.04 0 0 0 0 6.10802 2.8125
44 2.088 0 0 0 0 5.13942 3.55625
45 2.136 0 0 0 0 4.00312 4.1625
46 2.184 0 0 0 0 3.19749 4.66875
47 2.232 0 0 0 0 2.6079 5.1
48 2.28 0 0 0 0 1.62995 5.38125
49 2.328 0 0 0 0 1.14652 5.5875
50 2.376 0 0 0 0 0.733774 5.725
51 2.424 1.09382 0.05 0 0 0.416592 5.80625
52 2.472 1.3147 0.1125 0.0616264 0.00625 0.246506 5.85625
53 2.52 1.01207 0.1625 0.118602 0.01875 0.177903 5.89375
54 2.568 2.19283 0.275 0.513946 0.075 0.199868 5.9375
55 2.616 2.34789 0.4 0.770403 0.1625 0.0825431 5.95625
56 2.664 3.84888 0.6125 1.22046 0.30625 0.132659 5.9875
57 2.712 3.93231 0.8375 1.63846 0.50625 0 5.9875
58 2.76 2.95301 1.0125 1.87859 0.74375 0.0494366 6
59 2.808 2.64914 1.175 3.53431 1.20625 0 6
60 2.856 2.56084 1.3375 3.46268 1.675 0 6
61 2.904 1.9053 1.4625 4.55485 2.3125 0 6
62 2.952 1.29069 1.55 4.32151 2.9375 0 6
63 3 2.14238 1.7 4.85382 3.6625 0.0209216 6.00625
64 3.048 1.21067 1.7875 3.32393 4.175 0.0202679 6.0125
65 3.096 2.01158 1.9375 3.4574 4.725 0.0589329 6.03125
66 3.144 1.30042 2.0375 2.81926 5.1875 0.133344 6.075
67 3.192 1.1039 2.125 1.77413 5.4875 0.295688 6.175
68 3.24 1.53062 2.25 1.11209 5.68125 0.466362 6.3375
69 3.288 0.74313 2.3125 0.731519 5.8125 0.452845 6.5
70 3.336 0.577519 2.3625 0.541424 5.9125 0.710619 6.7625
71 3.384 0.140313 2.375 0.131544 5.9375 0.789261 7.0625
72 3.432 0 2.375 0.12789 5.9625 1.13502 7.50625
73 3.48 0 2.375 0.0621931 5.975 1.13502 7.9625
74 3.528 0 2.375 0.0302561 5.98125 1.36153 8.525
75 3.576 0 2.375 0.0294494 5.9875 1.67861 9.2375
76 3.624 0 2.375 0.0573488 6 1.40505 9.85
77 3.672 0 2.375 0.0558593 6.0125 1.73164 10.625
78 3.72 0 2.375 0.0544271 6.025 1.68724 11.4
79 3.768 0 2.375 0.0530493 6.0375 1.45886 12.0875
80 3.816 0 2.375 0.206893 6.0875 1.20256 12.6687
81 3.864 0 2.375 0.353123 6.175 0.74408 13.0375
82 3.912 0 2.375 0.713629 6.35625 0.639805 13.3625
