(written by ASE)

2048 atoms
1 atom types

0.0      35.359999999999999  xlo xhi
0.0      35.359999999999999  ylo yhi
0.0      35.359999999999999  zlo zhi

Atoms # atomic

     1   1                       0                       0                       0
     2   1                       0                    2.21                    2.21
     3   1                    2.21                       0                    2.21
     4   1                    2.21                    2.21                       0
     5   1                       0                       0      4.4199999999999999
     6   1                       0                    2.21      6.6299999999999999
     7   1                    2.21                       0      6.6299999999999999
     8   1                    2.21                    2.21      4.4199999999999999
     9   1                       0                       0      8.8399999999999999
    10   1                       0                    2.21      11.050000000000001
    11   1                    2.21                       0      11.050000000000001
    12   1                    2.21                    2.21      8.8399999999999999
    13   1                       0                       0                   13.26
    14   1                       0                    2.21      15.469999999999999
    15   1                    2.21                       0      15.469999999999999
    16   1                    2.21                    2.21                   13.26
    17   1                       0                       0                   17.68
    18   1                       0                    2.21      19.890000000000001
    19   1                    2.21                       0      19.890000000000001
    20   1                    2.21                    2.21                   17.68
    21   1                       0                       0      22.100000000000001
    22   1                       0                    2.21      24.310000000000002
    23   1                    2.21                       0      24.310000000000002
    24   1                    2.21                    2.21      22.100000000000001
    25   1                       0                       0                   26.52
    26   1                       0                    2.21                   28.73
    27   1                    2.21                       0                   28.73
    28   1                    2.21                    2.21                   26.52
    29   1                       0                       0      30.939999999999998
    30   1                       0                    2.21      33.149999999999999
    31   1                    2.21                       0      33.149999999999999
    32   1                    2.21                    2.21      30.939999999999998
    33   1                       0      4.4199999999999999                       0
    34   1                       0      6.6299999999999999                    2.21
    35   1                    2.21      4.4199999999999999                    2.21
    36   1                    2.21      6.6299999999999999                       0
    37   1                       0      4.4199999999999999      4.4199999999999999
    38   1                       0      6.6299999999999999      6.6299999999999999
    39   1                    2.21      4.4199999999999999      6.6299999999999999
    40   1                    2.21      6.6299999999999999      4.4199999999999999
    41   1                       0      4.4199999999999999      8.8399999999999999
    42   1                       0      6.6299999999999999      11.050000000000001
    43   1                    2.21      4.4199999999999999      11.050000000000001
    44   1                    2.21      6.6299999999999999      8.8399999999999999
    45   1                       0      4.4199999999999999                   13.26
    46   1                       0      6.6299999999999999      15.469999999999999
    47   1                    2.21      4.4199999999999999      15.469999999999999
    48   1                    2.21      6.6299999999999999                   13.26
    49   1                       0      4.4199999999999999                   17.68
    50   1                       0      6.6299999999999999      19.890000000000001
    51   1                    2.21      4.4199999999999999      19.890000000000001
    52   1                    2.21      6.6299999999999999                   17.68
    53   1                       0      4.4199999999999999      22.100000000000001
    54   1                       0      6.6299999999999999      24.310000000000002
    55   1                    2.21      4.4199999999999999      24.310000000000002
    56   1                    2.21      6.6299999999999999      22.100000000000001
    57   1                       0      4.4199999999999999                   26.52
    58   1                       0      6.6299999999999999                   28.73
    59   1                    2.21      4.4199999999999999                   28.73
    60   1                    2.21      6.6299999999999999                   26.52
    61   1                       0      4.4199999999999999      30.939999999999998
    62   1                       0      6.6299999999999999      33.149999999999999
    63   1                    2.21      4.4199999999999999      33.149999999999999
    64   1                    2.21      6.6299999999999999      30.939999999999998
    65   1                       0      8.8399999999999999                       0
    66   1                       0      11.050000000000001                    2.21
    67   1                    2.21      8.8399999999999999                    2.21
    68   1                    2.21      11.050000000000001                       0
    69   1                       0      8.8399999999999999      4.4199999999999999
    70   1                       0      11.050000000000001      6.6299999999999999
    71   1                    2.21      8.8399999999999999      6.6299999999999999
    72   1                    2.21      11.050000000000001      4.4199999999999999
    73   1                       0      8.8399999999999999      8.8399999999999999
    74   1                       0      11.050000000000001      11.050000000000001
    75   1                    2.21      8.8399999999999999      11.050000000000001
    76   1                    2.21      11.050000000000001      8.8399999999999999
    77   1                       0      8.8399999999999999                   13.26
    78   1                       0      11.050000000000001      15.469999999999999
    79   1                    2.21      8.8399999999999999      15.469999999999999
    80   1                    2.21      11.050000000000001                   13.26
    81   1                       0      8.8399999999999999                   17.68
    82   1                       0      11.050000000000001      19.890000000000001
    83   1                    2.21      8.8399999999999999      19.890000000000001
    84   1                    2.21      11.050000000000001                   17.68
    85   1                       0      8.8399999999999999      22.100000000000001
