# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3]
1000 50
31 1.525 0.6812 12.4961
32 1.575 0.682942 13.3893
33 1.625 0.724653 14.398
34 1.675 0.752303 15.511
35 1.725 0.81595 16.7914
36 1.775 0.884261 18.2609
37 1.825 0.957988 19.9436
38 1.875 1.04622 21.8831
39 1.925 1.12409 24.0801
40 1.975 1.18923 26.5266
41 2.025 1.21173 29.147
42 2.075 1.19955 31.8707
43 2.125 1.17689 34.6736
44 2.175 1.12157 37.4715
45 2.225 1.07134 40.268
46 2.275 1.02407 43.0629
47 2.325 0.96906 45.8248
48 2.375 0.933347 48.6003
49 2.425 0.902808 51.3994
50 2.475 0.894357 54.288
4000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.00867823 0.00351563
19 0.925 0.274265 0.127734
20 0.975 1.34613 0.805078
21 1.025 2.33304 2.10264
22 1.075 2.49508 3.62891
23 1.125 2.16205 5.07734
24 1.175 1.74123 6.3498
25 1.225 1.35779 7.42822
26 1.275 1.13115 8.40146
27 1.325 0.938658 9.27363
28 1.375 0.812165 10.0863
29 1.425 0.751518 10.8938
30 1.475 0.687008 11.6849
31 1.525 0.670165 12.5097
32 1.575 0.679239 13.4014
33 1.625 0.701062 14.3812
34 1.675 0.756287 15.5041
35 1.725 0.808885 16.778
36 1.775 0.894714 18.27
37 1.825 0.996951 20.0274
38 1.875 1.05709 21.9942
39 1.925 1.14045 24.2311
40 1.975 1.18566 26.6789
41 2.025 1.21007 29.3051
42 2.075 1.20807 32.0581
43 2.125 1.17473 34.8657
44 2.175 1.11582 37.6592
45 2.225 1.05373 40.4198
46 2.275 1.01157 43.1904
47 2.325 0.965626 45.9531
48 2.375 0.94115 48.7625
49 2.425 0.899552 51.5619
50 2.475 0.892509 54.4551
5000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.00947008 0.00380859
19 0.925 0.291768 0.134863
20 0.975 1.34081 0.804102
21 1.025 2.30491 2.07539
22 1.075 2.47603 3.57744
23 1.125 2.14034 4.99951
24 1.175 1.72638 6.25078
25 1.225 1.36912 7.3292
26 1.275 1.14354 8.30498
27 1.325 0.94556 9.17637
28 1.375 0.820908 9.99102
29 1.425 0.751503 10.792
30 1.475 0.704029 11.596
31 1.525 0.68415 12.4312
32 1.575 0.695196 13.3362
33 1.625 0.705999 14.3147
34 1.675 0.753233 15.424
35 1.725 0.817586 16.7011
36 1.775 0.898945 18.1876
37 1.825 0.965281 19.8753
38 1.875 1.05335 21.8192
39 1.925 1.1026 23.964
40 1.975 1.17841 26.3769
41 2.025 1.21755 28.9975
42 2.075 1.22264 31.7606
43 2.125 1.16797 34.5289
44 2.175 1.11761 37.3039
45 2.225 1.07579 40.0993
46 2.275 1.0111 42.846
47 2.325 0.956143 45.5586
48 2.375 0.925675 48.2993
49 2.425 0.915555 51.1253
50 2.475 0.898831 54.015
6000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.00773347 0.003125
19 0.925 0.281667 0.130273
20 0.975 1.32153 0.793066
21 1.025 2.31241 2.0748
22 1.075 2.48104 3.5875
23 1.125 2.14117 5.01709
24 1.175 1.73633 6.28174
25 1.225 1.41397 7.40107
26 1.275 1.13873 8.37764
27 1.325 0.940256 9.24834
28 1.375 0.822325 10.0685
29 1.425 0.742501 10.8638
30 1.475 0.688063 11.6534
31 1.525 0.685962 12.4949
32 1.575 0.669643 13.3712
33 1.625 0.712471 14.3637
34 1.675 0.748271 15.471
35 1.725 0.812639 16.7466
36 1.775 0.879859 18.2089
37 1.825 0.989872 19.948
38 1.875 1.06279 21.919
39 1.925 1.11871 24.1059
40 1.975 1.18513 26.5443
41 2.025 1.20325 29.1471
42 2.075 1.20272 31.8786
43 2.125 1.18363 34.6979
44 2.175 1.12214 37.4979
45 2.225 1.06788 40.2864
46 2.275 1.01717 43.0635
47 2.325 0.957738 45.7943
48 2.375 0.938171 48.5856
49 2.425 0.901212 51.3811
50 2.475 0.89957 54.2877
7000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.0106201 0.00429688
19 0.925 0.277034 0.129492
20 0.975 1.33525 0.799902
21 1.025 2.2994 2.07559
22 1.075 2.4907 3.59551
23 1.125 2.14767 5.03086
24 1.175 1.74958 6.30645
25 1.225 1.3777 7.39814
26 1.275 1.13987 8.37646
27 1.325 0.952033 9.25908
28 1.375 0.837863 10.0954
29 1.425 0.745667 10.8948
30 1.475 0.686046 11.6829
31 1.525 0.67491 12.5116
32 1.575 0.671164 13.3907
33 1.625 0.697663 14.3635
34 1.675 0.750084 15.4747
35 1.725 0.812402 16.7511
36 1.775 0.901827 18.2514
37 1.825 0.978371 19.9719
38 1.875 1.05037 21.9216
39 1.925 1.12822 24.1291
40 1.975 1.1876 26.575
41 2.025 1.21506 29.2058
42 2.075 1.19362 31.9193
43 2.125 1.17434 34.7191
44 2.175 1.131 37.5441
45 2.225 1.06298 40.3228
46 2.275 1.01685 43.1013
47 2.325 0.9809 45.9008
48 2.375 0.930129 48.671
49 2.425 0.899257 51.463
50 2.475 0.898408 54.3686
8000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.0101993 0.00410156
19 0.925 0.283339 0.131445
20 0.975 1.31445 0.787793
21 1.025 2.31763 2.0667
22 1.075 2.46537 3.56309
23 1.125 2.12499 4.97568
24 1.175 1.73376 6.23291
25 1.225 1.39274 7.33057
26 1.275 1.12948 8.29492
27 1.325 0.96476 9.18437
28 1.375 0.842836 10.0213
29 1.425 0.754948 10.8264
30 1.475 0.697658 11.6234
31 1.525 0.682545 12.457
32 1.575 0.69043 13.3563
33 1.625 0.696362 14.322
34 1.675 0.756466 15.4365
35 1.725 0.81048 16.7031
36 1.775 0.898543 18.1899
37 1.825 0.970846 19.8881
38 1.875 1.04122 21.8104
39 1.925 1.11756 23.9853
40 1.975 1.17023 26.3824
41 2.025 1.21094 28.9902
42 2.075 1.21582 31.7394
43 2.125 1.17098 34.5162
44 2.175 1.12156 37.3025
45 2.225 1.08079 40.1124
46 2.275 1.01065 42.8593
47 2.325 0.970193 45.6135
48 2.375 0.929003 48.3653
49 2.425 0.91283 51.1842
50 2.475 0.89895 54.0759
9000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.00850342 0.00341797
19 0.925 0.284931 0.131543
20 0.975 1.32933 0.795703
21 1.025 2.31277 2.07285
22 1.075 2.44679 3.55908
23 1.125 2.1373 4.98086
24 1.175 1.77409 6.26816
25 1.225 1.37661 7.35381
26 1.275 1.13632 8.32461
27 1.325 0.9372 9.18926
28 1.375 0.824046 10.0079
29 1.425 0.75612 10.8148
30 1.475 0.702699 11.6183
31 1.525 0.684456 12.4548
32 1.575 0.677403 13.3379
33 1.625 0.715557 14.3309
34 1.675 0.763623 15.4567
35 1.725 0.805259 16.716
36 1.775 0.89136 18.1918
37 1.825 0.973099 19.895
38 1.875 1.05547 21.8451
39 1.925 1.12125 24.0286
40 1.975 1.17399 26.4352
41 2.025 1.20128 29.0238
42 2.075 1.20264 31.745
43 2.125 1.1767 34.5373
44 2.175 1.13439 37.3575
45 2.225 1.07266 40.1481
46 2.275 1.00508 42.8818
47 2.325 0.963972 45.6201
48 2.375 0.927492 48.3692
49 2.425 0.91608 51.2001
50 2.475 0.902919 54.1065
10000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.00701604 0.00283203
19 0.925 0.279556 0.128906
20 0.975 1.31387 0.787207
21 1.025 2.31918 2.07139
22 1.075 2.45754 3.56807
23 1.125 2.16108 5.00957
24 1.175 1.73858 6.27451
25 1.225 1.4001 7.38184
26 1.275 1.12746 8.34766
27 1.325 0.972822 9.24766
28 1.375 0.828051 10.0727
29 1.425 0.740685 10.8652
30 1.475 0.68512 11.6506
31 1.525 0.681202 12.4854
32 1.575 0.685306 13.3812
33 1.625 0.706324 14.3642
34 1.675 0.738454 15.4559
35 1.725 0.811847 16.7289
36 1.775 0.901006 18.2248
37 1.825 0.976704 19.9391
38 1.875 1.04664 21.878
39 1.925 1.13278 24.09
40 1.975 1.18499 26.5258
41 2.025 1.20332 29.126
42 2.075 1.20884 31.8686
43 2.125 1.16406 34.6384
44 2.175 1.12656 37.4467
45 2.225 1.07777 40.2582
46 2.275 1.0113 43.0163
47 2.325 0.964798 45.7646
48 2.375 0.930976 48.5317
49 2.425 0.90892 51.3481
50 2.475 0.891408 54.2254
11000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.00923011 0.00371094
19 0.925 0.267855 0.124121
20 0.975 1.31339 0.780176
21 1.025 2.30292 2.05146
22 1.075 2.52382 3.58379
23 1.125 2.14563 5.01064
24 1.175 1.72162 6.25947
25 1.225 1.38872 7.3542
26 1.275 1.13076 8.31992
27 1.325 0.932922 9.18037
28 1.375 0.831304 10.0061
29 1.425 0.744959 10.8008
30 1.475 0.707695 11.6097
31 1.525 0.6853 12.447
32 1.575 0.676074 13.328
33 1.625 0.713049 14.3172
34 1.675 0.763938 15.4432
35 1.725 0.809572 16.7088
36 1.775 0.891764 18.1848
37 1.825 0.965427 19.8739
38 1.875 1.05097 21.815
39 1.925 1.13066 24.0162
40 1.975 1.17594 26.4259
41 2.025 1.21309 29.0392
42 2.075 1.19986 31.7531
43 2.125 1.16873 34.5256
44 2.175 1.13751 37.3524
45 2.225 1.06931 40.1334
46 2.275 1.00941 42.8778
47 2.325 0.959411 45.6021
48 2.375 0.928266 48.3528
49 2.425 0.906393 51.1528
50 2.475 0.906009 54.0685
12000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.00725475 0.00292969
19 0.925 0.278338 0.128516
20 0.975 1.33114 0.795801
21 1.025 2.32995 2.08672
22 1.075 2.45045 3.57988
23 1.125 2.15311 5.0168
24 1.175 1.74765 6.28906
25 1.225 1.36874 7.37207
26 1.275 1.15695 8.36377
27 1.325 0.941035 9.23486
28 1.375 0.82283 10.0551
29 1.425 0.750438 10.8585
30 1.475 0.699897 11.6613
31 1.525 0.677638 12.4922
32 1.575 0.691776 13.3969
33 1.625 0.701954 14.3742
34 1.675 0.753242 15.4884
35 1.725 0.809945 16.7591
36 1.775 0.894813 18.2455
37 1.825 0.970697 19.95
38 1.875 1.0573 21.9099
39 1.925 1.11424 24.0869
40 1.975 1.18604 26.5262
41 2.025 1.20537 29.1322
42 2.075 1.20009 31.8565
43 2.125 1.17914 34.664
44 2.175 1.1263 37.473
45 2.225 1.06124 40.2428
46 2.275 1.02284 43.0339
47 2.325 0.970645 45.8001
48 2.375 0.935148 48.5811
49 2.425 0.912142 51.4089
50 2.475 0.897117 54.3062
13000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.00725085 0.00292969
19 0.925 0.292395 0.134961
20 0.975 1.33414 0.804297
21 1.025 2.30346 2.08145
22 1.075 2.47978 3.59375
23 1.125 2.17516 5.04648
24 1.175 1.71492 6.2959
25 1.225 1.39351 7.39941
26 1.275 1.11143 8.35283
27 1.325 0.941979 9.22549
28 1.375 0.834747 10.0583
29 1.425 0.757108 10.8695
30 1.475 0.688695 11.6602
31 1.525 0.68341 12.4988
32 1.575 0.67424 13.3813
33 1.625 0.711367 14.3726
34 1.675 0.744101 15.4741
35 1.725 0.809713 16.7455
36 1.775 0.894515 18.2326
37 1.825 0.972944 19.9425
38 1.875 1.06255 21.9136
39 1.925 1.13702 24.1368
40 1.975 1.18795 26.5818
41 2.025 1.20631 29.1919
42 2.075 1.2057 31.9312
43 2.125 1.18442 34.7532
44 2.175 1.11914 37.5467
45 2.225 1.06206 40.321
46 2.275 1.00633 43.0691
47 2.325 0.961859 45.8126
48 2.375 0.935471 48.5969
49 2.425 0.89954 51.388
50 2.475 0.894579 54.2794
14000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.00824771 0.00332031
19 0.925 0.276783 0.12793
20 0.975 1.33452 0.79541
21 1.025 2.29478 2.06387
22 1.075 2.46249 3.56104
23 1.125 2.15096 4.99326
24 1.175 1.74338 6.25947
25 1.225 1.37881 7.34795
26 1.275 1.13132 8.31543
27 1.325 0.966548 9.20811
28 1.375 0.824371 10.028
29 1.425 0.75762 10.8373
30 1.475 0.699727 11.6381
31 1.525 0.688463 12.4804
32 1.575 0.68907 13.3796
33 1.625 0.7017 14.3543
34 1.675 0.748108 15.4584
35 1.725 0.810913 16.7277
36 1.775 0.879244 18.185
37 1.825 0.975712 19.8945
38 1.875 1.05161 21.8394
39 1.925 1.11718 24.0171
40 1.975 1.16647 26.4105
41 2.025 1.21579 29.0331
42 2.075 1.21233 31.7789
43 2.125 1.17306 34.5653
44 2.175 1.12118 37.3554
45 2.225 1.07187 40.1467
46 2.275 1.02643 42.9411
47 2.325 0.975916 45.7161
48 2.375 0.931524 48.48
49 2.425 0.917888 51.3193
50 2.475 0.88526 54.1719
15000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.0087263 0.00351563
19 0.925 0.283861 0.131348
20 0.975 1.32059 0.79209
21 1.025 2.28327 2.05459
22 1.075 2.46904 3.55615
23 1.125 2.14419 4.98428
24 1.175 1.76386 6.26572
25 1.225 1.40251 7.37324
26 1.275 1.13229 8.3418
27 1.325 0.963693 9.23213
28 1.375 0.820604 10.0485
29 1.425 0.753859 10.8541
30 1.475 0.696453 11.6514
31 1.525 0.678677 12.4819
32 1.575 0.674059 13.3617
33 1.625 0.699022 14.333
34 1.675 0.754125 15.4464
35 1.725 0.8134 16.72
36 1.775 0.885427 18.188
37 1.825 0.971439 19.8905
38 1.875 1.0593 21.8502
39 1.925 1.12339 24.0406
40 1.975 1.17079 26.4438
41 2.025 1.21846 29.0729
42 2.075 1.19844 31.788
43 2.125 1.1837 34.6005
44 2.175 1.1265 37.4045
45 2.225 1.06996 40.1916
46 2.275 1.02287 42.9771
47 2.325 0.970673 45.738
48 2.375 0.928406 48.4935
49 2.425 0.904962 51.2937
50 2.475 0.89057 54.1643
16000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.00799812 0.00322266
19 0.925 0.275944 0.127539
20 0.975 1.33325 0.794824
21 1.025 2.31358 2.07461
22 1.075 2.45869 3.57051
23 1.125 2.14634 5.00059
24 1.175 1.74862 6.27158
25 1.225 1.37664 7.35918
26 1.275 1.13559 8.33105
27 1.325 0.965173 9.22305
28 1.375 0.830599 10.0498
29 1.425 0.746071 10.8474
30 1.475 0.709338 11.6598
31 1.525 0.683473 12.4965
32 1.575 0.668418 13.3693
33 1.625 0.702468 14.3458
34 1.675 0.746027 15.4476
35 1.725 0.806472 16.7108
36 1.775 0.896296 18.1975
37 1.825 0.968551 19.8956
38 1.875 1.0734 21.882
39 1.925 1.12818 24.0827
40 1.975 1.1778 26.5012
41 2.025 1.1975 29.0861
42 2.075 1.21126 31.8315
43 2.125 1.17674 34.6288
44 2.175 1.11856 37.4143
45 2.225 1.06803 40.1977
46 2.275 1.02364 42.9865
47 2.325 0.969125 45.7442
48 2.375 0.929927 48.5054
49 2.425 0.905681 51.309
50 2.475 0.893644 54.1904
17000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.008725 0.00351563
19 0.925 0.276079 0.127734
20 0.975 1.31593 0.785547
21 1.025 2.3488 2.08311
22 1.075 2.47013 3.58398
23 1.125 2.15503 5.01797
24 1.175 1.73182 6.275
25 1.225 1.38321 7.36631
26 1.275 1.13162 8.3335
27 1.325 0.932657 9.19434
28 1.375 0.818378 10.0078
29 1.425 0.740546 10.7984
30 1.475 0.705802 11.6057
31 1.525 0.684817 12.443
32 1.575 0.689652 13.3424
33 1.625 0.704689 14.3207
34 1.675 0.75539 15.4349
35 1.725 0.826114 16.7271
36 1.775 0.882502 18.1889
37 1.825 0.97765 19.9008
38 1.875 1.05608 21.8527
39 1.925 1.12341 24.0413
40 1.975 1.18335 26.468
41 2.025 1.21128 29.0792
42 2.075 1.20144 31.7987
43 2.125 1.16305 34.5598
44 2.175 1.12388 37.3547
45 2.225 1.07209 40.1448
46 2.275 1.01172 42.8976
47 2.325 0.966441 45.6439
48 2.375 0.926711 48.3919
49 2.425 0.908081 51.1991
50 2.475 0.899685 54.0964
18000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.006779 0.00273437
19 0.925 0.292768 0.134766
20 0.975 1.3288 0.800488
21 1.025 2.32195 2.08613
22 1.075 2.47954 3.59619
23 1.125 2.14136 5.02441
24 1.175 1.72312 6.27813
25 1.225 1.38006 7.36943
26 1.275 1.13794 8.34424
27 1.325 0.954935 9.22773
28 1.375 0.826407 10.0511
29 1.425 0.752994 10.8568
30 1.475 0.695292 11.6539
31 1.525 0.684515 12.4928
32 1.575 0.673879 13.3736
33 1.625 0.702306 14.3509
34 1.675 0.750133 15.4599
35 1.725 0.820066 16.7457
36 1.775 0.886688 18.2178
37 1.825 0.972538 19.9246
38 1.875 1.0622 21.8924
39 1.925 1.13298 24.1047
40 1.975 1.18399 26.5382
41 2.025 1.20489 29.1416
42 2.075 1.19999 31.8641
43 2.125 1.17328 34.6558
44 2.175 1.12665 37.4642
45 2.225 1.06998 40.2553
46 2.275 1.01041 43.0108
47 2.325 0.965242 45.7602
48 2.375 0.929741 48.5235
49 2.425 0.908511 51.3387
50 2.475 0.90384 54.2561
19000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.00797952 0.00322266
19 0.925 0.28773 0.133008
20 0.975 1.34556 0.807227
21 1.025 2.28458 2.07227
22 1.075 2.47366 3.57891
23 1.125 2.15959 5.01934
24 1.175 1.75131 6.29355
25 1.225 1.38574 7.38945
26 1.275 1.12732 8.35527
27 1.325 0.951657 9.23574
28 1.375 0.820368 10.053
29 1.425 0.744526 10.8498
30 1.475 0.702244 11.655
31 1.525 0.679443 12.4877
32 1.575 0.684541 13.3825
33 1.625 0.692705 14.3465
34 1.675 0.745076 15.448
35 1.725 0.821542 16.7363
36 1.775 0.883434 18.203
37 1.825 0.977443 19.9186
38 1.875 1.0538 21.8709
39 1.925 1.13444 24.0861
40 1.975 1.18246 26.5167
41 2.025 1.19965 29.1092
42 2.075 1.20421 31.8415
43 2.125 1.18313 34.6568
44 2.175 1.13098 37.4762
45 2.225 1.0774 40.2869
46 2.275 1.00889 43.0385
47 2.325 0.964921 45.7871
48 2.375 0.932102 48.5576
49 2.425 0.904113 51.3593
50 2.475 0.894883 54.2479
20000 50
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0.00703285 0.00283203
19 0.925 0.289924 0.133301
20 0.975 1.34356 0.80498
21 1.025 2.30737 2.07988
22 1.075 2.44614 3.5665
23 1.125 2.16903 5.01016
24 1.175 1.71939 6.2585
25 1.225 1.38724 7.35322
26 1.275 1.12917 8.31846
27 1.325 0.964829 9.20918
28 1.375 0.817376 10.0218
29 1.425 0.737848 10.8097
30 1.475 0.716261 11.6291
31 1.525 0.676209 12.4561
32 1.575 0.672957 13.3339
33 1.625 0.720373 14.3342
34 1.675 0.751484 15.4428
35 1.725 0.816178 16.7198
36 1.775 0.89113 18.1962
37 1.825 0.964024 19.8845
38 1.875 1.05926 21.8427
39 1.925 1.12222 24.0293
